,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.05,3,2,2,0.999,0.002,1254,0.26,0.24,0.24,0.27,0.31,0.32,0.33,0.26,0.18,0.28,0.26,0.18,0.26,0.32,0.26,0.24,0.22,0.18,0.24,0.26,0.18,0.18,0.24,0.19,0.24,0.254,0.288,0.266,0.294,0.304,0.33399999999999996,0.354,0.274,0.196,0.29,0.256,0.192,0.252,0.27999999999999997,0.242,0.264,0.244,0.196,0.23199999999999998,0.24000000000000005,0.18,0.2,0.194,0.188,0.2505833333333333,0.24,0.18,0.2,0.18,0.22,0.27,0.28,0.16,0.16,0.24,0.18,0.14,0.18,0.18,0.16,0.2,0.18,0.16,0.22,0.2,0.12,0.14,0.04,0.13,0.04,0.27,0.4,0.4,0.38,0.4,0.42,0.5,0.37,0.24,0.35,0.3,0.26,0.32,0.34,0.33,0.32,0.3,0.26,0.24,0.28,0.24,0.28,0.29,0.26,0.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
All,,,,,,,,0.26,0.29,0.28,0.32,0.29,0.32,0.29,0.26,0.23,0.28,0.26,0.24,0.24,0.24,0.24,0.23,0.26,0.22,0.2,0.215,0.23,0.21,0.19,0.18,0.24,0.25984444444444443,0.2982111111111111,0.2892222222222222,0.33507777777777775,0.3033444444444444,0.3234666666666667,0.2945888888888889,0.26003333333333334,0.2379777777777778,0.28463333333333335,0.2622333333333333,0.2586333333333333,0.2527666666666667,0.24758888888888891,0.24752222222222223,0.2394888888888889,0.26511111111111113,0.23147777777777778,0.20833333333333334,0.21743333333333334,0.23815555555555556,0.21585555555555558,0.19884444444444446,0.1890888888888889,0.2566222222222222,0.09,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.46,0.63,0.63,0.64,0.61,0.66,0.58,0.59,0.55,0.66,0.52,0.57,0.56,0.58,0.59,0.56,0.59,0.54,0.49,0.49,0.51,0.5,0.55,0.59,0.66,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,21600
nsmallest,-0.01,3,3,3,0.999,0.002,1254,0.24,0.19,0.24,0.31,0.29,0.33,0.29,0.29,0.17,0.27,0.27,0.24,0.22,0.29,0.22,0.2,0.21,0.17,0.15,0.27,0.22,0.24,0.24,0.11,0.24,0.242,0.202,0.252,0.302,0.264,0.316,0.286,0.23399999999999999,0.192,0.304,0.244,0.252,0.22999999999999998,0.242,0.23399999999999999,0.236,0.246,0.18,0.156,0.25,0.244,0.23399999999999999,0.22600000000000003,0.2,0.24033333333333334,0.23,0.14,0.19,0.24,0.14,0.2,0.19,0.12,0.15,0.27,0.15,0.17,0.2,0.17,0.12,0.12,0.2,0.15,0.07,0.2,0.12,0.15,0.15,0.09,0.07,0.25,0.29,0.32,0.33,0.38,0.38,0.39,0.32,0.29,0.39,0.29,0.32,0.29,0.29,0.34,0.39,0.32,0.22,0.24,0.29,0.34,0.34,0.27,0.37,0.39,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,1,2,0.999,0.002,1254,0.25,0.24,0.25,0.32,0.28,0.32,0.29,0.2,0.26,0.16,0.24,0.27,0.24,0.17,0.21,0.21,0.28,0.24,0.18,0.26,0.2,0.25,0.24,0.21,0.24,0.25,0.254,0.258,0.33599999999999997,0.296,0.296,0.318,0.21400000000000002,0.27,0.192,0.236,0.268,0.242,0.202,0.23399999999999999,0.238,0.278,0.22999999999999998,0.18,0.24,0.24,0.248,0.274,0.20400000000000001,0.24991666666666668,0.24,0.21,0.24,0.3,0.28,0.23,0.22,0.19,0.25,0.15,0.2,0.26,0.23,0.16,0.2,0.19,0.23,0.2,0.15,0.19,0.19,0.24,0.24,0.18,0.15,0.27,0.31,0.28,0.38,0.32,0.35,0.4,0.24,0.3,0.26,0.26,0.27,0.25,0.27,0.31,0.3,0.31,0.24,0.22,0.27,0.31,0.25,0.33,0.23,0.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,2,2,0.999,0.002,1254,0.25,0.31,0.29,0.27,0.29,0.32,0.29,0.24,0.2,0.2,0.27,0.24,0.26,0.27,0.2,0.2,0.24,0.22,0.17,0.29,0.24,0.22,0.17,0.18,0.24,0.25,0.292,0.288,0.288,0.282,0.352,0.286,0.26,0.186,0.22200000000000003,0.256,0.262,0.25,0.272,0.21200000000000002,0.20600000000000002,0.236,0.22999999999999998,0.176,0.23399999999999999,0.21400000000000002,0.196,0.194,0.196,0.24333333333333332,0.23,0.22,0.24,0.22,0.21,0.29,0.24,0.2,0.12,0.15,0.15,0.19,0.17,0.24,0.15,0.15,0.15,0.2,0.15,0.12,0.15,0.1,0.17,0.16,0.1,0.27,0.33,0.38,0.38,0.39,0.45,0.32,0.32,0.27,0.34,0.31,0.32,0.29,0.34,0.32,0.27,0.31,0.29,0.24,0.32,0.24,0.27,0.24,0.27,0.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,3,3,0.999,0.002,1254,0.25,0.28,0.2,0.3,0.26,0.26,0.29,0.2,0.2,0.3,0.22,0.22,0.24,0.24,0.26,0.2,0.26,0.26,0.18,0.27,0.22,0.26,0.22,0.22,0.24,0.246,0.302,0.22199999999999998,0.298,0.298,0.29,0.27799999999999997,0.22200000000000003,0.21200000000000002,0.26,0.256,0.21200000000000002,0.264,0.21600000000000003,0.242,0.196,0.244,0.242,0.188,0.246,0.24400000000000005,0.27,0.22400000000000003,0.22200000000000003,0.24558333333333332,0.23,0.22,0.18,0.24,0.2,0.2,0.18,0.2,0.14,0.12,0.22,0.18,0.18,0.12,0.18,0.16,0.18,0.2,0.14,0.16,0.22,0.24,0.16,0.17,0.12,0.25,0.48,0.31,0.36,0.41,0.4,0.36,0.29,0.26,0.36,0.38,0.24,0.42,0.24,0.31,0.24,0.3,0.28,0.22,0.28,0.28,0.3,0.31,0.27,0.48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,4,2,0.999,0.002,1254,0.25,0.36,0.26,0.34,0.26,0.32,0.31,0.27,0.22,0.32,0.29,0.29,0.22,0.22,0.22,0.24,0.26,0.22,0.2,0.17,0.22,0.2,0.15,0.11,0.24,0.252,0.33399999999999996,0.25,0.35,0.282,0.328,0.318,0.278,0.20600000000000002,0.306,0.26199999999999996,0.284,0.21799999999999997,0.184,0.21600000000000003,0.22999999999999998,0.25,0.248,0.202,0.176,0.20400000000000001,0.202,0.128,0.132,0.24333333333333332,0.24,0.24,0.17,0.29,0.2,0.24,0.22,0.17,0.15,0.24,0.22,0.22,0.12,0.05,0.1,0.15,0.22,0.2,0.12,0.12,0.12,0.17,0.07,0.0,0.0,0.26,0.43,0.32,0.45,0.43,0.43,0.4,0.39,0.27,0.39,0.29,0.37,0.29,0.24,0.32,0.29,0.27,0.32,0.27,0.22,0.24,0.22,0.17,0.26,0.45,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,4,2,0.999,0.002,1254,0.25,0.29,0.29,0.29,0.28,0.31,0.31,0.29,0.2,0.26,0.29,0.23,0.17,0.23,0.2,0.26,0.26,0.17,0.2,0.23,0.2,0.14,0.11,0.19,0.23,0.246,0.318,0.28200000000000003,0.328,0.288,0.31,0.31,0.27599999999999997,0.17600000000000002,0.248,0.244,0.23399999999999999,0.186,0.274,0.21800000000000003,0.23399999999999999,0.27,0.182,0.178,0.21200000000000002,0.21200000000000002,0.144,0.138,0.182,0.23708333333333334,0.23,0.22,0.22,0.26,0.19,0.19,0.22,0.2,0.11,0.2,0.11,0.14,0.11,0.23,0.2,0.11,0.23,0.14,0.09,0.14,0.17,0.03,0.06,0.05,0.03,0.26,0.4,0.34,0.44,0.43,0.46,0.4,0.34,0.2,0.29,0.37,0.34,0.34,0.37,0.29,0.31,0.34,0.23,0.23,0.26,0.29,0.23,0.23,0.31,0.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,4,3,0.999,0.002,1254,0.22,0.23,0.23,0.28,0.26,0.31,0.28,0.26,0.09,0.23,0.31,0.29,0.17,0.26,0.23,0.2,0.14,0.2,0.23,0.11,0.17,0.14,0.26,0.16,0.23,0.22199999999999998,0.21400000000000002,0.23399999999999999,0.28200000000000003,0.264,0.306,0.264,0.264,0.11600000000000002,0.256,0.256,0.27,0.22000000000000003,0.23399999999999999,0.262,0.21800000000000003,0.20400000000000001,0.16,0.22400000000000003,0.148,0.194,0.196,0.23399999999999999,0.174,0.22566666666666668,0.21,0.14,0.17,0.17,0.19,0.23,0.14,0.2,0.09,0.14,0.09,0.17,0.14,0.17,0.17,0.17,0.11,0.06,0.14,0.06,0.14,0.09,0.14,0.06,0.06,0.24,0.28,0.29,0.42,0.33,0.4,0.4,0.34,0.17,0.46,0.34,0.34,0.31,0.31,0.34,0.29,0.4,0.23,0.29,0.26,0.26,0.37,0.31,0.31,0.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,4,3,0.999,0.002,1254,0.21,0.16,0.19,0.32,0.26,0.26,0.26,0.26,0.2,0.19,0.29,0.23,0.26,0.13,0.23,0.2,0.29,0.23,0.17,0.16,0.29,0.29,0.1,0.21,0.23,0.21800000000000003,0.18,0.21200000000000002,0.316,0.258,0.244,0.252,0.21200000000000002,0.21400000000000002,0.19,0.25999999999999995,0.21600000000000003,0.242,0.176,0.248,0.20400000000000001,0.258,0.22400000000000003,0.19,0.158,0.254,0.24,0.10600000000000001,0.198,0.21958333333333335,0.2,0.1,0.13,0.23,0.19,0.19,0.16,0.1,0.17,0.13,0.17,0.16,0.19,0.07,0.2,0.16,0.17,0.13,0.13,0.13,0.13,0.13,0.06,0.07,0.06,0.25,0.35,0.32,0.42,0.32,0.32,0.42,0.3,0.3,0.27,0.29,0.26,0.27,0.32,0.35,0.26,0.35,0.3,0.26,0.17,0.29,0.3,0.2,0.25,0.42,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,3,3,0.999,0.002,1254,0.24,0.23,0.26,0.33,0.28,0.28,0.26,0.17,0.2,0.29,0.26,0.2,0.26,0.14,0.26,0.23,0.26,0.2,0.17,0.23,0.23,0.26,0.2,0.22,0.23,0.23399999999999999,0.262,0.238,0.322,0.294,0.28200000000000003,0.244,0.188,0.21600000000000003,0.258,0.262,0.194,0.258,0.14600000000000002,0.274,0.21800000000000003,0.262,0.20600000000000002,0.20600000000000002,0.194,0.21200000000000002,0.26,0.2,0.2,0.23458333333333334,0.21,0.14,0.11,0.23,0.19,0.19,0.14,0.11,0.17,0.2,0.11,0.14,0.17,0.11,0.14,0.14,0.11,0.09,0.14,0.11,0.14,0.2,0.14,0.06,0.06,0.25,0.46,0.34,0.46,0.43,0.34,0.29,0.26,0.31,0.31,0.34,0.23,0.34,0.2,0.4,0.29,0.34,0.37,0.29,0.26,0.26,0.29,0.23,0.31,0.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,2,2,0.999,0.002,1254,0.22,0.2,0.24,0.31,0.26,0.24,0.24,0.2,0.2,0.24,0.24,0.22,0.21,0.15,0.27,0.24,0.31,0.14,0.27,0.24,0.22,0.24,0.22,0.21,0.23,0.22800000000000004,0.194,0.244,0.312,0.252,0.246,0.246,0.21800000000000003,0.23200000000000004,0.258,0.202,0.236,0.21200000000000002,0.13799999999999998,0.27,0.22400000000000003,0.296,0.166,0.246,0.2,0.22999999999999998,0.23000000000000004,0.19,0.188,0.22741666666666666,0.22,0.17,0.21,0.24,0.17,0.17,0.17,0.15,0.17,0.15,0.12,0.12,0.12,0.05,0.22,0.12,0.2,0.1,0.2,0.1,0.2,0.17,0.1,0.11,0.05,0.25,0.22,0.27,0.39,0.36,0.29,0.36,0.34,0.32,0.34,0.29,0.39,0.32,0.24,0.32,0.27,0.34,0.29,0.29,0.27,0.27,0.27,0.24,0.23,0.39,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,4,4,2,0.999,0.002,1254,0.23,0.26,0.29,0.23,0.26,0.29,0.32,0.23,0.2,0.23,0.32,0.23,0.23,0.27,0.23,0.26,0.26,0.23,0.17,0.2,0.16,0.16,0.17,0.14,0.23,0.23399999999999999,0.27,0.27599999999999997,0.244,0.238,0.31399999999999995,0.27,0.244,0.22800000000000004,0.248,0.29,0.236,0.236,0.242,0.21000000000000002,0.274,0.242,0.242,0.162,0.202,0.17,0.142,0.184,0.178,0.23233333333333334,0.21,0.19,0.19,0.16,0.13,0.29,0.13,0.23,0.17,0.17,0.23,0.19,0.17,0.13,0.13,0.23,0.17,0.19,0.1,0.19,0.13,0.03,0.13,0.06,0.03,0.25,0.42,0.32,0.35,0.32,0.35,0.35,0.3,0.3,0.32,0.35,0.29,0.35,0.32,0.27,0.33,0.26,0.3,0.27,0.23,0.23,0.29,0.23,0.36,0.42,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,4,3,2,0.999,0.002,1254,0.21,0.19,0.28,0.26,0.31,0.31,0.23,0.14,0.09,0.23,0.26,0.14,0.26,0.26,0.26,0.23,0.2,0.17,0.14,0.09,0.14,0.17,0.14,0.25,0.23,0.21600000000000003,0.236,0.278,0.26,0.298,0.328,0.248,0.198,0.122,0.28600000000000003,0.268,0.174,0.264,0.248,0.19,0.21400000000000002,0.20600000000000002,0.182,0.184,0.146,0.14,0.154,0.158,0.21800000000000003,0.21733333333333335,0.2,0.17,0.19,0.14,0.2,0.25,0.17,0.11,0.06,0.23,0.2,0.11,0.2,0.23,0.06,0.06,0.11,0.09,0.09,0.09,0.11,0.09,0.11,0.11,0.06,0.24,0.36,0.43,0.34,0.39,0.46,0.42,0.37,0.23,0.4,0.31,0.31,0.37,0.26,0.26,0.29,0.29,0.31,0.29,0.23,0.2,0.23,0.23,0.31,0.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,2,2,0.999,0.002,1254,0.22,0.25,0.25,0.33,0.28,0.29,0.24,0.19,0.23,0.18,0.24,0.18,0.22,0.25,0.24,0.18,0.24,0.19,0.16,0.16,0.19,0.25,0.23,0.24,0.23,0.22200000000000003,0.246,0.25,0.298,0.266,0.292,0.254,0.21600000000000003,0.22000000000000003,0.16399999999999998,0.22799999999999998,0.188,0.21600000000000003,0.22599999999999998,0.21799999999999997,0.20600000000000002,0.246,0.196,0.158,0.188,0.24,0.20800000000000002,0.21400000000000002,0.21200000000000002,0.22383333333333333,0.21,0.19,0.21,0.11,0.2,0.25,0.22,0.17,0.16,0.11,0.19,0.16,0.13,0.16,0.16,0.17,0.22,0.16,0.13,0.14,0.16,0.11,0.16,0.14,0.11,0.23,0.3,0.3,0.38,0.29,0.32,0.3,0.27,0.26,0.21,0.25,0.22,0.29,0.26,0.24,0.26,0.29,0.23,0.18,0.27,0.33,0.25,0.27,0.28,0.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,3,2,0.999,0.002,1254,0.22,0.24,0.27,0.31,0.26,0.29,0.31,0.27,0.15,0.34,0.22,0.17,0.2,0.2,0.17,0.2,0.12,0.17,0.2,0.24,0.12,0.17,0.2,0.11,0.22,0.22599999999999998,0.254,0.27,0.27999999999999997,0.27999999999999997,0.282,0.3,0.264,0.144,0.314,0.22400000000000003,0.172,0.2,0.21400000000000002,0.178,0.22600000000000003,0.16,0.176,0.192,0.22799999999999998,0.152,0.18,0.196,0.154,0.21941666666666668,0.21,0.17,0.24,0.19,0.19,0.24,0.2,0.22,0.1,0.2,0.2,0.12,0.17,0.12,0.1,0.17,0.12,0.1,0.12,0.17,0.1,0.15,0.07,0.09,0.07,0.25,0.38,0.31,0.34,0.4,0.33,0.36,0.32,0.17,0.37,0.24,0.22,0.26,0.29,0.32,0.34,0.27,0.24,0.24,0.29,0.24,0.24,0.32,0.32,0.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,4,3,0.999,0.002,1254,0.22,0.27,0.19,0.22,0.26,0.33,0.29,0.24,0.27,0.17,0.19,0.22,0.22,0.22,0.24,0.17,0.22,0.24,0.12,0.2,0.32,0.24,0.17,0.21,0.22,0.22199999999999998,0.282,0.21600000000000003,0.286,0.25,0.302,0.284,0.22000000000000003,0.22200000000000003,0.20400000000000001,0.194,0.22799999999999998,0.252,0.18,0.238,0.18,0.22799999999999998,0.22200000000000003,0.134,0.182,0.246,0.238,0.176,0.21600000000000003,0.22508333333333336,0.21,0.21,0.17,0.21,0.17,0.2,0.22,0.15,0.15,0.17,0.15,0.2,0.15,0.12,0.12,0.1,0.17,0.17,0.07,0.12,0.1,0.22,0.15,0.11,0.07,0.25,0.36,0.29,0.4,0.29,0.4,0.34,0.27,0.27,0.29,0.27,0.27,0.4,0.22,0.32,0.27,0.29,0.27,0.24,0.27,0.34,0.27,0.24,0.32,0.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,2,2,0.999,0.002,1254,0.22,0.18,0.2,0.28,0.24,0.25,0.26,0.22,0.18,0.24,0.24,0.24,0.18,0.16,0.3,0.16,0.26,0.16,0.22,0.2,0.2,0.24,0.18,0.17,0.22,0.21600000000000003,0.18,0.21600000000000003,0.256,0.254,0.266,0.266,0.256,0.188,0.242,0.21200000000000002,0.242,0.21800000000000003,0.168,0.274,0.156,0.256,0.16,0.22800000000000004,0.188,0.22000000000000003,0.256,0.194,0.21000000000000002,0.22175,0.21,0.12,0.16,0.12,0.16,0.22,0.24,0.2,0.14,0.22,0.16,0.2,0.16,0.1,0.2,0.14,0.14,0.08,0.14,0.16,0.14,0.24,0.12,0.15,0.08,0.22,0.26,0.28,0.32,0.36,0.34,0.33,0.33,0.24,0.27,0.26,0.28,0.31,0.22,0.31,0.18,0.34,0.26,0.29,0.2,0.32,0.28,0.35,0.3,0.36,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,2,3,2,0.999,0.002,1254,0.22,0.22,0.2,0.34,0.28,0.32,0.24,0.2,0.18,0.28,0.22,0.18,0.18,0.18,0.24,0.2,0.22,0.22,0.2,0.2,0.22,0.16,0.16,0.17,0.22,0.22800000000000004,0.266,0.202,0.33,0.27,0.31799999999999995,0.23399999999999999,0.22400000000000003,0.202,0.266,0.22000000000000003,0.21400000000000002,0.184,0.188,0.236,0.20400000000000001,0.22800000000000004,0.236,0.18,0.22000000000000003,0.23399999999999999,0.172,0.152,0.164,0.22383333333333333,0.21,0.2,0.12,0.28,0.2,0.24,0.2,0.2,0.1,0.18,0.12,0.08,0.14,0.14,0.18,0.1,0.2,0.14,0.14,0.14,0.16,0.12,0.1,0.09,0.08,0.26,0.37,0.29,0.37,0.35,0.37,0.27,0.26,0.33,0.3,0.38,0.35,0.24,0.26,0.28,0.3,0.26,0.34,0.2,0.3,0.3,0.22,0.2,0.23,0.38,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,3,1,1,0.999,0.002,1254,0.19,0.23,0.25,0.27,0.21,0.27,0.27,0.22,0.24,0.22,0.17,0.22,0.17,0.24,0.17,0.16,0.17,0.19,0.16,0.21,0.21,0.22,0.18,0.21,0.21,0.196,0.238,0.24,0.242,0.22999999999999998,0.288,0.23399999999999999,0.21000000000000002,0.20400000000000001,0.22400000000000003,0.18,0.198,0.16,0.238,0.166,0.164,0.162,0.2,0.178,0.19,0.20400000000000001,0.192,0.174,0.21200000000000002,0.20516666666666666,0.18,0.19,0.19,0.1,0.2,0.25,0.17,0.19,0.11,0.16,0.17,0.1,0.03,0.16,0.13,0.13,0.1,0.19,0.15,0.15,0.11,0.11,0.15,0.14,0.03,0.22,0.32,0.27,0.3,0.28,0.4,0.29,0.23,0.24,0.29,0.21,0.27,0.29,0.3,0.21,0.19,0.24,0.22,0.21,0.23,0.27,0.25,0.19,0.26,0.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-99.0,4,1,1,0.999,0.002,1254,0.21,0.24,0.24,0.24,0.26,0.28,0.24,0.24,0.2,0.26,0.24,0.2,0.18,0.24,0.16,0.22,0.18,0.18,0.16,0.22,0.2,0.16,0.16,0.19,0.20500000000000002,0.20800000000000002,0.23399999999999999,0.21400000000000002,0.27599999999999997,0.256,0.28200000000000003,0.22599999999999998,0.242,0.21800000000000003,0.244,0.21600000000000003,0.196,0.17200000000000001,0.21600000000000003,0.16,0.20400000000000001,0.176,0.172,0.19,0.192,0.20400000000000001,0.152,0.182,0.19,0.20925,0.2,0.18,0.12,0.22,0.18,0.22,0.14,0.18,0.16,0.18,0.1,0.12,0.14,0.16,0.12,0.14,0.08,0.08,0.16,0.14,0.18,0.08,0.12,0.13,0.08,0.22,0.27,0.28,0.42,0.31,0.34,0.29,0.33,0.31,0.28,0.26,0.24,0.2,0.26,0.18,0.26,0.22,0.22,0.29,0.22,0.24,0.2,0.31,0.26,0.42,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,2,3,2,0.999,0.002,1254,0.2,0.2,0.16,0.24,0.24,0.26,0.25,0.18,0.18,0.2,0.2,0.18,0.18,0.2,0.24,0.16,0.24,0.18,0.12,0.22,0.2,0.22,0.2,0.17,0.2,0.196,0.22800000000000004,0.182,0.258,0.25,0.278,0.22200000000000003,0.18,0.18,0.17200000000000001,0.188,0.172,0.20400000000000001,0.184,0.21600000000000003,0.176,0.20400000000000001,0.16799999999999998,0.128,0.188,0.188,0.21400000000000002,0.186,0.156,0.19658333333333333,0.18,0.16,0.14,0.2,0.2,0.18,0.14,0.14,0.08,0.08,0.12,0.1,0.1,0.12,0.14,0.14,0.14,0.12,0.08,0.1,0.16,0.12,0.12,0.04,0.04,0.21,0.4,0.27,0.32,0.33,0.38,0.3,0.22,0.24,0.28,0.28,0.2,0.34,0.22,0.26,0.22,0.24,0.2,0.18,0.22,0.22,0.27,0.29,0.23,0.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,3,3,2,0.999,0.002,1254,0.2,0.15,0.17,0.24,0.26,0.27,0.26,0.22,0.15,0.2,0.19,0.22,0.17,0.15,0.2,0.17,0.22,0.14,0.15,0.24,0.24,0.2,0.15,0.09,0.2,0.196,0.154,0.176,0.26,0.23399999999999999,0.26,0.27,0.186,0.132,0.20800000000000002,0.184,0.22999999999999998,0.17200000000000001,0.146,0.198,0.158,0.22800000000000004,0.136,0.15,0.23199999999999998,0.21400000000000002,0.202,0.152,0.156,0.19308333333333336,0.19,0.07,0.12,0.2,0.12,0.17,0.22,0.1,0.07,0.2,0.1,0.17,0.15,0.12,0.15,0.1,0.19,0.07,0.1,0.17,0.12,0.12,0.1,0.05,0.05,0.2,0.24,0.24,0.34,0.36,0.31,0.37,0.24,0.22,0.22,0.24,0.29,0.2,0.17,0.24,0.2,0.27,0.2,0.2,0.29,0.27,0.34,0.22,0.32,0.37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.01,4,3,2,0.999,0.002,1254,0.2,0.14,0.17,0.28,0.22,0.31,0.22,0.2,0.14,0.23,0.23,0.2,0.14,0.11,0.23,0.14,0.2,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.2,0.2,0.19,0.20600000000000002,0.278,0.238,0.278,0.20400000000000001,0.178,0.158,0.21200000000000002,0.238,0.21800000000000003,0.194,0.124,0.22399999999999998,0.17600000000000002,0.244,0.16,0.19,0.126,0.2,0.182,0.164,0.18,0.19841666666666669,0.19,0.08,0.14,0.17,0.17,0.17,0.09,0.06,0.14,0.14,0.14,0.17,0.09,0.09,0.11,0.14,0.17,0.06,0.09,0.03,0.11,0.14,0.14,0.06,0.03,0.21,0.34,0.29,0.43,0.31,0.37,0.26,0.23,0.2,0.26,0.31,0.29,0.37,0.17,0.29,0.23,0.34,0.23,0.26,0.2,0.29,0.26,0.2,0.31,0.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.05,3,4,2,0.999,0.002,1254,0.21,0.22,0.22,0.29,0.28,0.31,0.28,0.17,0.11,0.34,0.2,0.11,0.26,0.26,0.17,0.2,0.26,0.11,0.17,0.23,0.2,0.17,0.14,0.19,0.2,0.21000000000000002,0.22999999999999998,0.238,0.29,0.242,0.292,0.312,0.21000000000000002,0.11600000000000002,0.29400000000000004,0.20600000000000002,0.16,0.264,0.22999999999999998,0.20600000000000002,0.17200000000000001,0.242,0.10800000000000001,0.17600000000000002,0.21800000000000003,0.16,0.182,0.134,0.16399999999999998,0.21066666666666667,0.19,0.17,0.17,0.22,0.14,0.19,0.17,0.14,0.11,0.14,0.14,0.06,0.2,0.14,0.17,0.06,0.14,0.06,0.14,0.06,0.09,0.17,0.11,0.11,0.06,0.23,0.36,0.34,0.42,0.36,0.37,0.43,0.37,0.14,0.34,0.26,0.29,0.31,0.29,0.29,0.26,0.29,0.14,0.23,0.34,0.2,0.2,0.14,0.21,0.43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
