date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,total_profit,yearly_profit,win_ratio
2000-08-07/2022-12-31,7,17,2,1.0,0.6,208,nsmallest,0.96243,0.99829,0.42
2000-08-06/2022-12-31,7,17,2,1.0,0.6,208,nsmallest,0.96243,0.99829,0.42
2000-08-04/2022-12-31,30,15,1,0.999,0.6,208,nsmallest,0.96218,0.99828,0.95
2000-08-02/2022-12-31,30,8,2,1.0,0.6,208,nsmallest,0.96223,0.99828,0.96
2000-08-03/2022-12-31,9,13,2,0.999,0.6,208,nsmallest,0.96219,0.99828,0.87
2000-08-01/2022-12-31,25,5,2,0.998,0.6,208,nsmallest,0.96194,0.99827,0.88
2000-08-08/2022-12-31,6,11,2,1.0,0.6,208,nsmallest,0.96159,0.99825,0.56
2000-08-01/2022-12-31,10,4,1,1.0,0.6,208,nsmallest,0.96159,0.99825,0.92
2000-08-09/2022-12-31,30,11,2,0.999,0.6,208,nsmallest,0.96163,0.99825,0.96
2000-08-01/2022-12-31,40,20,2,1.0,0.6,208,nsmallest,0.9611,0.99823,0.87
2000-08-03/2022-12-31,15,3,1,0.999,0.6,208,nsmallest,0.96096,0.99822,0.23
2000-08-02/2022-12-31,7,4,2,1.0,0.6,208,nsmallest,0.96068,0.99821,0.89
2000-08-09/2022-12-31,35,6,2,0.998,0.6,208,nsmallest,0.96056,0.9982,0.79
2000-08-03/2022-12-31,4,9,2,1.0,0.6,208,nsmallest,0.96048,0.9982,0.97
2000-08-04/2022-12-31,15,13,1,0.999,0.6,208,nsmallest,0.96038,0.9982,0.58
2000-08-04/2022-12-31,35,8,2,0.998,0.6,208,nsmallest,0.96029,0.99819,0.5
2000-08-04/2022-12-31,13,40,2,0.999,0.6,208,nsmallest,0.96003,0.99818,0.31
2000-08-01/2022-12-31,7,8,2,0.998,0.6,208,nsmallest,0.95943,0.99815,0.74
2000-08-07/2022-12-31,30,9,1,1.0,0.6,208,nsmallest,0.95936,0.99815,0.82
2000-08-06/2022-12-31,30,9,1,1.0,0.6,208,nsmallest,0.95936,0.99815,0.82
2000-08-08/2022-12-31,30,9,1,1.0,0.6,208,nsmallest,0.95936,0.99815,0.82
2000-08-09/2022-12-31,4,17,2,1.0,0.6,208,nsmallest,0.95941,0.99815,0.89
2000-08-05/2022-12-31,7,8,1,0.999,0.6,208,nsmallest,0.95921,0.99814,0.44
2000-08-05/2022-12-31,4,11,2,0.999,0.6,208,nsmallest,0.95879,0.99812,0.86
2000-08-01/2022-12-31,3,25,1,1.0,0.6,208,nsmallest,0.95868,0.99812,0.59
2000-08-04/2022-12-31,6,40,2,0.998,0.6,208,nsmallest,0.95878,0.99812,0.11
2000-08-05/2022-12-31,20,30,1,0.999,0.6,208,nsmallest,0.95865,0.99812,0.34
2000-08-08/2022-12-31,5,35,1,0.998,0.6,208,nsmallest,0.95862,0.99812,0.76
2000-08-02/2022-12-31,9,10,1,0.998,0.6,208,nsmallest,0.9584,0.99811,0.19
2000-08-02/2022-12-31,4,7,1,1.0,0.6,208,nsmallest,0.95848,0.99811,0.53
2000-08-04/2022-12-31,4,30,1,0.999,0.6,208,nsmallest,0.95836,0.9981,0.36
2000-08-03/2022-12-31,10,25,1,0.998,0.6,208,nsmallest,0.95837,0.9981,0.87
2000-08-08/2022-12-31,9,7,1,1.0,0.6,208,nsmallest,0.95829,0.9981,0.84
2000-08-01/2022-12-31,2,35,1,0.999,0.6,208,nsmallest,0.95804,0.99809,0.19
2000-08-07/2022-12-31,30,5,2,0.998,0.6,208,nsmallest,0.95718,0.99805,0.28
2000-08-03/2022-12-31,11,10,1,0.999,0.6,208,nsmallest,0.95721,0.99805,0.84
2000-08-08/2022-12-31,30,5,2,0.998,0.6,208,nsmallest,0.95718,0.99805,0.28
2000-08-03/2022-12-31,11,20,2,1.0,0.6,208,nsmallest,0.9573,0.99805,0.96
2000-08-06/2022-12-31,30,5,2,0.998,0.6,208,nsmallest,0.95718,0.99805,0.28
2000-08-06/2022-12-31,5,9,2,0.998,0.6,208,nsmallest,0.957,0.99804,0.91
2000-08-07/2022-12-31,5,9,2,0.998,0.6,208,nsmallest,0.957,0.99804,0.91
2000-08-09/2022-12-31,35,30,2,0.998,0.6,208,nsmallest,0.95681,0.99803,0.9
2000-08-09/2022-12-31,4,35,1,0.998,0.6,208,nsmallest,0.95658,0.99802,0.81
2000-08-09/2022-12-31,20,7,1,0.999,0.6,208,nsmallest,0.95647,0.99801,0.46
2000-08-04/2022-12-31,17,13,2,0.999,0.6,208,nsmallest,0.95626,0.99801,0.96
2000-08-03/2022-12-31,15,7,1,0.998,0.6,208,nsmallest,0.95598,0.99799,0.97
2000-08-04/2022-12-31,20,13,2,1.0,0.6,208,nsmallest,0.95554,0.99797,0.33
2000-08-05/2022-12-31,15,3,1,1.0,0.6,208,nsmallest,0.9554,0.99797,0.97
2000-08-02/2022-12-31,9,3,1,0.998,0.6,208,nsmallest,0.95525,0.99796,0.58
2000-08-01/2022-12-31,30,11,2,0.998,0.6,208,nsmallest,0.95511,0.99795,0.91
2000-08-02/2022-12-31,7,6,2,0.999,0.6,208,nsmallest,0.95494,0.99795,0.3
2000-08-02/2022-12-31,40,17,1,0.998,0.6,208,nsmallest,0.95503,0.99795,0.36
2000-08-01/2022-12-31,4,5,2,0.999,0.6,208,nsmallest,0.95512,0.99795,0.73
2000-08-09/2022-12-31,9,25,1,1.0,0.6,208,nsmallest,0.95498,0.99794,0.39
2000-08-07/2022-12-31,40,5,2,1.0,0.6,208,nsmallest,0.95474,0.99793,0.7
2000-08-09/2022-12-31,5,30,2,1.0,0.6,208,nsmallest,0.95473,0.99793,0.09
2000-08-06/2022-12-31,40,5,2,1.0,0.6,208,nsmallest,0.95474,0.99793,0.7
2000-08-08/2022-12-31,40,5,2,1.0,0.6,208,nsmallest,0.95474,0.99793,0.7
2000-08-04/2022-12-31,11,8,2,1.0,0.6,208,nsmallest,0.9545,0.99792,0.36
2000-08-03/2022-12-31,13,17,1,1.0,0.6,208,nsmallest,0.95401,0.9979,0.35
2000-08-05/2022-12-31,2,35,2,1.0,0.6,208,nsmallest,0.95371,0.99789,0.85
2000-08-02/2022-12-31,10,15,2,1.0,0.6,208,nsmallest,0.95384,0.99789,0.13
2000-08-01/2022-12-31,13,15,2,1.0,0.6,208,nsmallest,0.95297,0.99785,0.85
2000-08-03/2022-12-31,8,3,2,0.999,0.6,208,nsmallest,0.95296,0.99785,0.72
2000-08-03/2022-12-31,10,13,1,0.999,0.6,208,nsmallest,0.953,0.99785,0.34
2000-08-03/2022-12-31,11,10,2,0.999,0.6,208,nsmallest,0.95249,0.99783,0.74
2000-08-02/2022-12-31,2,15,1,1.0,0.6,208,nsmallest,0.95235,0.99782,0.7
2000-08-09/2022-12-31,11,25,2,0.998,0.6,208,nsmallest,0.95181,0.9978,0.83
2000-08-04/2022-12-31,20,7,2,1.0,0.6,208,nsmallest,0.95191,0.9978,0.86
2000-08-03/2022-12-31,13,6,2,1.0,0.6,208,nsmallest,0.95144,0.99778,0.7
2000-08-03/2022-12-31,13,40,1,0.999,0.6,208,nsmallest,0.95135,0.99778,0.9
2000-08-04/2022-12-31,13,13,2,0.999,0.6,208,nsmallest,0.95129,0.99777,0.83
2000-08-06/2022-12-31,8,4,2,1.0,0.6,208,nsmallest,0.95096,0.99776,0.97
2000-08-08/2022-12-31,8,4,2,1.0,0.6,208,nsmallest,0.95096,0.99776,0.97
2000-08-07/2022-12-31,8,4,2,1.0,0.6,208,nsmallest,0.95096,0.99776,0.97
2000-08-01/2022-12-31,2,20,2,1.0,0.6,208,nsmallest,0.95083,0.99775,0.08
2000-08-02/2022-12-31,7,13,2,1.0,0.6,208,nsmallest,0.95056,0.99774,0.88
2000-08-05/2022-12-31,17,7,2,1.0,0.6,208,nsmallest,0.95057,0.99774,0.73
2000-08-05/2022-12-31,17,40,2,0.998,0.6,208,nsmallest,0.95033,0.99773,0.9
2000-08-04/2022-12-31,4,8,2,0.999,0.6,208,nsmallest,0.95011,0.99772,0.95
2000-08-09/2022-12-31,13,9,1,0.998,0.6,208,nsmallest,0.95027,0.99772,0.97
2000-08-03/2022-12-31,8,6,2,1.0,0.6,208,nsmallest,0.95015,0.99772,0.85
2000-08-05/2022-12-31,3,15,2,0.999,0.6,208,nsmallest,0.94989,0.99771,0.63
2000-08-07/2022-12-31,9,7,1,1.0,0.6,208,nsmallest,0.94907,0.99767,0.83
2000-08-09/2022-12-31,7,30,2,1.0,0.6,208,nsmallest,0.94907,0.99767,0.19
2000-08-09/2022-12-31,30,40,2,0.999,0.6,208,nsmallest,0.94908,0.99767,0.0
2000-08-06/2022-12-31,9,7,1,1.0,0.6,208,nsmallest,0.94907,0.99767,0.83
2000-08-05/2022-12-31,7,9,2,0.998,0.6,208,nsmallest,0.94901,0.99767,0.8
2000-08-02/2022-12-31,13,8,2,0.999,0.6,208,nsmallest,0.94901,0.99767,0.84
2000-08-02/2022-12-31,5,4,1,1.0,0.6,208,nsmallest,0.94891,0.99766,0.63
2000-08-05/2022-12-31,20,4,1,1.0,0.6,208,nsmallest,0.9489,0.99766,0.28
2000-08-04/2022-12-31,3,17,2,0.999,0.6,208,nsmallest,0.94862,0.99765,0.93
2000-08-09/2022-12-31,13,3,2,0.998,0.6,208,nsmallest,0.94866,0.99765,0.81
2000-08-03/2022-12-31,17,13,2,0.998,0.6,208,nsmallest,0.94872,0.99765,0.73
2000-08-04/2022-12-31,3,13,1,1.0,0.6,208,nsmallest,0.94854,0.99765,0.38
2000-08-08/2022-12-31,3,15,2,0.998,0.6,208,nsmallest,0.94844,0.99764,0.94
2000-08-07/2022-12-31,7,7,1,0.998,0.6,208,nsmallest,0.94841,0.99764,0.92
2000-08-08/2022-12-31,7,7,1,0.998,0.6,208,nsmallest,0.94841,0.99764,0.92
2000-08-01/2022-12-31,6,17,1,1.0,0.6,208,nsmallest,0.94836,0.99764,0.63
2000-08-06/2022-12-31,7,7,1,0.998,0.6,208,nsmallest,0.94841,0.99764,0.92
2000-08-09/2022-12-31,30,10,2,0.999,0.6,208,nsmallest,0.94834,0.99763,0.26
2000-08-01/2022-12-31,3,17,1,1.0,0.6,208,nsmallest,0.94823,0.99763,0.91
2000-08-02/2022-12-31,17,13,2,0.999,0.6,208,nsmallest,0.94825,0.99763,0.9
2000-08-01/2022-12-31,20,10,2,1.0,0.6,208,nsmallest,0.94824,0.99763,0.93
2000-08-04/2022-12-31,4,8,1,0.999,0.6,208,nsmallest,0.948,0.99762,0.86
2000-08-02/2022-12-31,25,40,2,0.998,0.6,208,nsmallest,0.94783,0.99761,0.75
2000-08-01/2022-12-31,9,3,1,0.998,0.6,208,nsmallest,0.94786,0.99761,0.63
2000-08-08/2022-12-31,6,17,2,0.999,0.6,208,nsmallest,0.94753,0.9976,0.33
2000-08-01/2022-12-31,25,9,1,0.998,0.6,208,nsmallest,0.94759,0.9976,0.92
2000-08-05/2022-12-31,5,30,2,0.999,0.6,208,nsmallest,0.94746,0.99759,0.72
2000-08-04/2022-12-31,35,6,2,1.0,0.6,208,nsmallest,0.9471,0.99758,0.9
2000-08-09/2022-12-31,15,11,1,1.0,0.6,208,nsmallest,0.94696,0.99757,0.93
2000-08-09/2022-12-31,13,15,2,0.999,0.6,208,nsmallest,0.94708,0.99757,0.89
2000-08-03/2022-12-31,35,35,1,0.998,0.6,208,nsmallest,0.9469,0.99757,0.89
2000-08-01/2022-12-31,30,30,1,1.0,0.6,208,nsmallest,0.94671,0.99756,0.44
2000-08-04/2022-12-31,6,7,1,1.0,0.6,208,nsmallest,0.9468,0.99756,0.89
2000-08-04/2022-12-31,40,8,2,0.999,0.6,208,nsmallest,0.94652,0.99755,0.84
2000-08-02/2022-12-31,35,10,2,0.999,0.6,208,nsmallest,0.9465,0.99755,0.76
2000-08-01/2022-12-31,35,17,1,1.0,0.6,208,nsmallest,0.94656,0.99755,0.76
2000-08-01/2022-12-31,35,3,2,0.998,0.6,208,nsmallest,0.94644,0.99755,0.6
2000-08-06/2022-12-31,2,15,2,0.999,0.6,208,nsmallest,0.94626,0.99754,0.96
2000-08-07/2022-12-31,2,15,2,0.999,0.6,208,nsmallest,0.94626,0.99754,0.96
2000-08-09/2022-12-31,25,6,1,0.998,0.6,208,nsmallest,0.94641,0.99754,0.39
2000-08-08/2022-12-31,2,15,2,0.999,0.6,208,nsmallest,0.94626,0.99754,0.96
2000-08-02/2022-12-31,30,7,2,0.999,0.6,208,nsmallest,0.94639,0.99754,0.96
2000-08-01/2022-12-31,30,5,2,0.998,0.6,208,nsmallest,0.94637,0.99754,0.95
2000-08-01/2022-12-31,13,8,1,0.999,0.6,208,nsmallest,0.94605,0.99753,0.96
2000-08-08/2022-12-31,8,35,1,0.998,0.6,208,nsmallest,0.9459,0.99752,0.77
2000-08-07/2022-12-31,8,35,1,0.998,0.6,208,nsmallest,0.9459,0.99752,0.77
2000-08-06/2022-12-31,8,35,1,0.998,0.6,208,nsmallest,0.9459,0.99752,0.77
2000-08-05/2022-12-31,7,25,1,1.0,0.6,208,nsmallest,0.94571,0.99751,0.96
2000-08-02/2022-12-31,35,40,2,0.999,0.6,208,nsmallest,0.94535,0.9975,0.68
2000-08-08/2022-12-31,9,9,2,1.0,0.6,208,nsmallest,0.94544,0.9975,0.93
2000-08-04/2022-12-31,7,7,2,0.999,0.6,208,nsmallest,0.94535,0.99749,0.72
2000-08-07/2022-12-31,30,7,1,1.0,0.6,208,nsmallest,0.9451,0.99748,0.46
2000-08-07/2022-12-31,15,6,1,0.999,0.6,208,nsmallest,0.94512,0.99748,0.93
2000-08-06/2022-12-31,15,6,1,0.999,0.6,208,nsmallest,0.94512,0.99748,0.93
2000-08-04/2022-12-31,10,20,1,0.998,0.6,208,nsmallest,0.94514,0.99748,0.93
2000-08-08/2022-12-31,30,7,1,1.0,0.6,208,nsmallest,0.9451,0.99748,0.46
2000-08-08/2022-12-31,15,6,1,0.999,0.6,208,nsmallest,0.94512,0.99748,0.93
2000-08-06/2022-12-31,30,7,1,1.0,0.6,208,nsmallest,0.9451,0.99748,0.46
2000-08-03/2022-12-31,4,10,1,1.0,0.6,208,nsmallest,0.94492,0.99747,0.3
2000-08-02/2022-12-31,25,4,1,0.998,0.6,208,nsmallest,0.94466,0.99746,0.95
2000-08-09/2022-12-31,8,5,1,0.999,0.6,208,nsmallest,0.94408,0.99743,0.97
2000-08-02/2022-12-31,35,10,1,1.0,0.6,208,nsmallest,0.94391,0.99743,0.6
2000-08-03/2022-12-31,5,35,2,1.0,0.6,208,nsmallest,0.94366,0.99742,0.4
2000-08-01/2022-12-31,40,11,1,0.998,0.6,208,nsmallest,0.94367,0.99742,0.06
2000-08-04/2022-12-31,9,25,2,1.0,0.6,208,nsmallest,0.94372,0.99742,0.84
2000-08-05/2022-12-31,4,6,2,0.999,0.6,208,nsmallest,0.94364,0.99741,0.84
2000-08-04/2022-12-31,25,25,1,0.999,0.6,208,nsmallest,0.94353,0.99741,0.83
2000-08-04/2022-12-31,5,20,2,0.998,0.6,208,nsmallest,0.94334,0.9974,0.66
2000-08-04/2022-12-31,5,20,1,0.998,0.6,208,nsmallest,0.94328,0.9974,0.76
2000-08-08/2022-12-31,10,25,1,1.0,0.6,208,nsmallest,0.94319,0.99739,0.14
2000-08-06/2022-12-31,10,25,1,1.0,0.6,208,nsmallest,0.94319,0.99739,0.14
2000-08-07/2022-12-31,10,25,1,1.0,0.6,208,nsmallest,0.94319,0.99739,0.14
2000-08-01/2022-12-31,4,25,1,1.0,0.6,208,nsmallest,0.94314,0.99739,0.62
2000-08-06/2022-12-31,9,30,2,1.0,0.6,208,nsmallest,0.94285,0.99738,0.6
2000-08-07/2022-12-31,9,30,2,1.0,0.6,208,nsmallest,0.94285,0.99738,0.6
2000-08-08/2022-12-31,9,30,2,1.0,0.6,208,nsmallest,0.94285,0.99738,0.6
2000-08-04/2022-12-31,5,7,1,1.0,0.6,208,nsmallest,0.94269,0.99737,0.86
2000-08-08/2022-12-31,8,15,1,0.999,0.6,208,nsmallest,0.94277,0.99737,0.78
2000-08-07/2022-12-31,8,15,1,0.999,0.6,208,nsmallest,0.94277,0.99737,0.78
2000-08-06/2022-12-31,8,15,1,0.999,0.6,208,nsmallest,0.94277,0.99737,0.78
2000-08-05/2022-12-31,30,15,1,0.998,0.6,208,nsmallest,0.94233,0.99735,0.26
2000-08-06/2022-12-31,10,11,2,0.999,0.6,208,nsmallest,0.94188,0.99733,0.87
2000-08-04/2022-12-31,35,30,1,1.0,0.6,208,nsmallest,0.9419,0.99733,0.56
2000-08-07/2022-12-31,10,11,2,0.999,0.6,208,nsmallest,0.94188,0.99733,0.87
2000-08-09/2022-12-31,17,10,2,1.0,0.6,208,nsmallest,0.94199,0.99733,0.73
2000-08-08/2022-12-31,10,11,2,0.999,0.6,208,nsmallest,0.94188,0.99733,0.87
2000-08-06/2022-12-31,35,35,1,0.999,0.6,208,nsmallest,0.94166,0.99732,0.59
2000-08-07/2022-12-31,35,35,1,0.999,0.6,208,nsmallest,0.94166,0.99732,0.59
2000-08-08/2022-12-31,35,35,1,0.999,0.6,208,nsmallest,0.94166,0.99732,0.59
2000-08-04/2022-12-31,15,6,1,0.998,0.6,208,nsmallest,0.94164,0.99732,0.41
2000-08-05/2022-12-31,20,25,2,1.0,0.6,208,nsmallest,0.94161,0.99732,0.94
2000-08-08/2022-12-31,6,10,2,0.999,0.6,208,nsmallest,0.94138,0.99731,0.7
2000-08-05/2022-12-31,5,40,2,0.999,0.6,208,nsmallest,0.94147,0.99731,0.89
2000-08-05/2022-12-31,35,4,1,0.999,0.6,208,nsmallest,0.94119,0.9973,0.95
2000-08-09/2022-12-31,2,40,1,0.998,0.6,208,nsmallest,0.94086,0.99728,0.17
2000-08-07/2022-12-31,11,30,2,1.0,0.6,208,nsmallest,0.94068,0.99727,0.11
2000-08-08/2022-12-31,11,30,2,1.0,0.6,208,nsmallest,0.94068,0.99727,0.11
2000-08-06/2022-12-31,11,30,2,1.0,0.6,208,nsmallest,0.94068,0.99727,0.11
2000-08-06/2022-12-31,40,30,1,0.998,0.6,208,nsmallest,0.94036,0.99726,0.41
2000-08-08/2022-12-31,40,30,1,0.998,0.6,208,nsmallest,0.94036,0.99726,0.41
2000-08-07/2022-12-31,40,30,1,0.998,0.6,208,nsmallest,0.94036,0.99726,0.41
2000-08-03/2022-12-31,7,7,2,0.999,0.6,208,nsmallest,0.94022,0.99725,0.83
2000-08-06/2022-12-31,13,4,1,1.0,0.6,208,nsmallest,0.93986,0.99724,0.85
2000-08-02/2022-12-31,10,20,1,0.998,0.6,208,nsmallest,0.93973,0.99723,0.09
2000-08-07/2022-12-31,13,4,1,1.0,0.6,208,nsmallest,0.93986,0.99723,0.85
2000-08-04/2022-12-31,20,5,2,1.0,0.6,208,nsmallest,0.93965,0.99723,0.03
2000-08-05/2022-12-31,17,40,1,0.998,0.6,208,nsmallest,0.93952,0.99722,0.85
2000-08-04/2022-12-31,20,4,2,1.0,0.6,208,nsmallest,0.93922,0.99721,0.94
2000-08-04/2022-12-31,17,15,2,0.998,0.6,208,nsmallest,0.939,0.9972,0.92
2000-08-01/2022-12-31,20,5,2,1.0,0.6,208,nsmallest,0.93883,0.99719,0.97
2000-08-04/2022-12-31,13,15,2,0.999,0.6,208,nsmallest,0.93861,0.99718,0.86
2000-08-09/2022-12-31,25,15,1,0.998,0.6,208,nsmallest,0.93877,0.99718,0.83
2000-08-05/2022-12-31,7,20,1,1.0,0.6,208,nsmallest,0.93852,0.99717,0.34
2000-08-05/2022-12-31,30,10,2,0.998,0.6,208,nsmallest,0.93837,0.99716,0.49
2000-08-08/2022-12-31,15,7,2,0.998,0.6,208,nsmallest,0.9383,0.99716,0.65
2000-08-06/2022-12-31,15,7,2,0.998,0.6,208,nsmallest,0.9383,0.99716,0.65
2000-08-07/2022-12-31,15,7,2,0.998,0.6,208,nsmallest,0.9383,0.99716,0.65
2000-08-05/2022-12-31,5,30,2,0.998,0.6,208,nsmallest,0.93796,0.99715,0.68
2000-08-04/2022-12-31,11,11,1,0.999,0.6,208,nsmallest,0.9381,0.99715,0.91
2000-08-03/2022-12-31,15,35,1,0.998,0.6,208,nsmallest,0.93777,0.99714,0.25
2000-08-08/2022-12-31,3,13,2,0.998,0.6,208,nsmallest,0.93761,0.99713,0.98
2000-08-09/2022-12-31,35,10,2,0.998,0.6,208,nsmallest,0.9377,0.99713,0.79
2000-08-03/2022-12-31,20,10,1,0.998,0.6,208,nsmallest,0.93772,0.99713,0.81
2000-08-05/2022-12-31,10,8,1,1.0,0.6,208,nsmallest,0.93752,0.99712,0.84
2000-08-03/2022-12-31,17,10,2,1.0,0.6,208,nsmallest,0.93697,0.9971,0.45
2000-08-03/2022-12-31,35,25,1,1.0,0.6,208,nsmallest,0.93707,0.9971,0.58
2000-08-04/2022-12-31,30,13,2,0.999,0.6,208,nsmallest,0.93666,0.99708,0.94
2000-08-08/2022-12-31,6,9,2,1.0,0.6,208,nsmallest,0.93648,0.99707,0.72
2000-08-03/2022-12-31,40,5,1,0.999,0.6,208,nsmallest,0.93607,0.99706,0.57
2000-08-05/2022-12-31,40,6,1,0.998,0.6,208,nsmallest,0.93619,0.99706,0.33
2000-08-07/2022-12-31,6,13,1,0.999,0.6,208,nsmallest,0.93595,0.99705,0.84
2000-08-02/2022-12-31,25,6,2,0.998,0.6,208,nsmallest,0.93595,0.99705,0.53
2000-08-06/2022-12-31,6,13,1,0.999,0.6,208,nsmallest,0.93595,0.99705,0.84
2000-08-03/2022-12-31,10,9,1,1.0,0.6,208,nsmallest,0.93594,0.99705,0.97
2000-08-03/2022-12-31,25,10,2,1.0,0.6,208,nsmallest,0.93587,0.99705,0.71
2000-08-02/2022-12-31,20,9,1,1.0,0.6,208,nsmallest,0.93552,0.99703,0.34
2000-08-05/2022-12-31,13,7,2,0.998,0.6,208,nsmallest,0.9356,0.99703,0.47
2000-08-02/2022-12-31,8,5,1,0.999,0.6,208,nsmallest,0.93549,0.99703,0.93
2000-08-08/2022-12-31,35,35,2,1.0,0.6,208,nsmallest,0.93537,0.99702,0.91
2000-08-06/2022-12-31,35,35,2,1.0,0.6,208,nsmallest,0.93537,0.99702,0.91
2000-08-07/2022-12-31,35,35,2,1.0,0.6,208,nsmallest,0.93537,0.99702,0.91
2000-08-01/2022-12-31,5,11,1,1.0,0.6,208,nsmallest,0.9348,0.997,0.15
2000-08-06/2022-12-31,3,13,1,0.998,0.6,208,nsmallest,0.93446,0.99698,0.66
2000-08-07/2022-12-31,3,13,1,0.998,0.6,208,nsmallest,0.93446,0.99698,0.66
2000-08-08/2022-12-31,3,13,1,0.998,0.6,208,nsmallest,0.93446,0.99698,0.66
2000-08-02/2022-12-31,17,10,1,1.0,0.6,208,nsmallest,0.93431,0.99697,0.9
2000-08-01/2022-12-31,5,35,2,0.999,0.6,208,nsmallest,0.93414,0.99697,0.56
2000-08-06/2022-12-31,35,25,2,0.999,0.6,208,nsmallest,0.93411,0.99696,0.85
2000-08-01/2022-12-31,30,11,1,0.999,0.6,208,nsmallest,0.93412,0.99696,0.81
2000-08-01/2022-12-31,5,17,2,1.0,0.6,208,nsmallest,0.93406,0.99696,0.88
2000-08-07/2022-12-31,35,25,2,0.999,0.6,208,nsmallest,0.93411,0.99696,0.85
2000-08-08/2022-12-31,35,25,2,0.999,0.6,208,nsmallest,0.93411,0.99696,0.85
2000-08-05/2022-12-31,35,6,2,0.999,0.6,208,nsmallest,0.93366,0.99694,0.89
2000-08-01/2022-12-31,10,10,2,1.0,0.6,208,nsmallest,0.93358,0.99694,0.88
2000-08-04/2022-12-31,4,13,2,1.0,0.6,208,nsmallest,0.93351,0.99693,0.96
2000-08-01/2022-12-31,40,17,2,0.998,0.6,208,nsmallest,0.93341,0.99693,0.83
2000-08-04/2022-12-31,11,30,2,0.998,0.6,208,nsmallest,0.93338,0.99693,0.45
2000-08-07/2022-12-31,30,7,1,0.999,0.6,208,nsmallest,0.93328,0.99692,0.31
2000-08-02/2022-12-31,35,35,1,0.998,0.6,208,nsmallest,0.93317,0.99692,0.0
2000-08-08/2022-12-31,30,7,1,0.999,0.6,208,nsmallest,0.93328,0.99692,0.31
2000-08-06/2022-12-31,30,7,1,0.999,0.6,208,nsmallest,0.93328,0.99692,0.31
2000-08-04/2022-12-31,9,25,1,0.998,0.6,208,nsmallest,0.93308,0.99691,0.79
2000-08-06/2022-12-31,15,20,2,0.998,0.6,208,nsmallest,0.93253,0.99689,0.62
2000-08-08/2022-12-31,15,20,2,0.998,0.6,208,nsmallest,0.93253,0.99689,0.62
2000-08-07/2022-12-31,15,20,2,0.998,0.6,208,nsmallest,0.93253,0.99689,0.62
2000-08-05/2022-12-31,30,9,1,0.998,0.6,208,nsmallest,0.9325,0.99689,0.48
2000-08-05/2022-12-31,17,3,2,1.0,0.6,208,nsmallest,0.93238,0.99688,0.21
2000-08-09/2022-12-31,35,40,2,0.999,0.6,208,nsmallest,0.93251,0.99688,0.91
2000-08-03/2022-12-31,20,15,1,0.998,0.6,208,nsmallest,0.93234,0.99688,0.83
2000-08-07/2022-12-31,13,3,1,0.999,0.6,208,nsmallest,0.93225,0.99687,0.62
2000-08-06/2022-12-31,13,3,1,0.999,0.6,208,nsmallest,0.93225,0.99687,0.62
2000-08-08/2022-12-31,20,3,2,1.0,0.6,208,nsmallest,0.93195,0.99686,0.47
2000-08-05/2022-12-31,9,30,1,0.998,0.6,208,nsmallest,0.93191,0.99686,0.78
2000-08-04/2022-12-31,15,30,1,0.999,0.6,208,nsmallest,0.93193,0.99686,0.94
2000-08-04/2022-12-31,25,5,2,0.998,0.6,208,nsmallest,0.932,0.99686,0.69
2000-08-05/2022-12-31,5,3,1,1.0,0.6,208,nsmallest,0.93171,0.99685,0.6
2000-08-01/2022-12-31,15,13,2,1.0,0.6,208,nsmallest,0.93171,0.99685,0.86
2000-08-09/2022-12-31,4,17,1,0.999,0.6,208,nsmallest,0.93163,0.99684,0.65
2000-08-03/2022-12-31,3,8,1,0.999,0.6,208,nsmallest,0.93145,0.99684,0.54
2000-08-04/2022-12-31,35,30,1,0.999,0.6,208,nsmallest,0.93144,0.99684,0.56
2000-08-06/2022-12-31,11,25,1,1.0,0.6,208,nsmallest,0.93138,0.99683,0.91
2000-08-09/2022-12-31,25,6,2,1.0,0.6,208,nsmallest,0.93136,0.99683,0.32
2000-08-08/2022-12-31,11,25,1,1.0,0.6,208,nsmallest,0.93138,0.99683,0.91
2000-08-07/2022-12-31,11,25,1,1.0,0.6,208,nsmallest,0.93138,0.99683,0.91
2000-08-04/2022-12-31,9,20,2,0.999,0.6,208,nsmallest,0.93119,0.99682,0.82
2000-08-01/2022-12-31,30,6,1,1.0,0.6,208,nsmallest,0.9309,0.99681,0.03
2000-08-05/2022-12-31,20,7,2,0.999,0.6,208,nsmallest,0.93043,0.99679,0.86
2000-08-09/2022-12-31,3,17,2,0.999,0.6,208,nsmallest,0.93044,0.99679,0.77
2000-08-04/2022-12-31,40,9,1,1.0,0.6,208,nsmallest,0.93039,0.99679,0.31
2000-08-09/2022-12-31,30,8,2,0.998,0.6,208,nsmallest,0.93024,0.99678,0.79
2000-08-03/2022-12-31,13,40,2,0.998,0.6,208,nsmallest,0.93032,0.99678,0.92
2000-08-08/2022-12-31,17,13,2,0.999,0.6,208,nsmallest,0.93018,0.99677,0.72
2000-08-07/2022-12-31,17,13,2,0.999,0.6,208,nsmallest,0.93018,0.99677,0.72
2000-08-03/2022-12-31,2,9,2,0.998,0.6,208,nsmallest,0.93017,0.99677,0.65
2000-08-06/2022-12-31,17,13,2,0.999,0.6,208,nsmallest,0.93018,0.99677,0.72
