date_range,year,start_watch_time,buy_time,sell_time,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2006-01-06/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.4848,2.5245,0.47
2014-01-06/2014-12-31,2014,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.4817,2.5213,0.19
2007-01-02/2007-12-31,2007,Open,Open,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.5017,2.516,0.41
2004-01-01/2004-12-31,2004,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.5131,2.5147,0.36
2021-01-04/2021-12-31,2021,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4864,2.5132,0.14
2005-01-03/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4919,2.5124,0.47
2018-01-03/2018-12-31,2018,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.483,2.5034,0.17
2018-01-04/2018-12-31,2018,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.476,2.5026,0.13
2015-01-06/2015-12-31,2015,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.4614,2.5003,0.21
2005-01-04/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.4726,2.4991,0.32
2014-01-07/2014-12-31,2014,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4517,2.4966,0.32
2021-01-01/2021-12-31,2021,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4864,2.4942,0.14
2006-01-03/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.4724,2.4926,0.47
2012-01-02/2012-12-31,2012,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4842,2.492,0.18
2017-01-03/2017-12-31,2017,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4691,2.4892,0.1
2004-01-01/2004-12-31,2004,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.4874,2.4889,0.22
2006-01-05/2006-12-31,2006,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.4563,2.4887,0.21
2004-01-05/2004-12-31,2004,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.4621,2.4883,0.44
2005-01-07/2005-12-31,2005,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4394,2.4839,0.32
2004-01-07/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.4441,2.4824,0.32
2007-01-02/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.4685,2.4824,0.19
2007-01-02/2007-12-31,2007,Open,Open,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.4616,2.4754,0.4
2007-01-05/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.4419,2.4739,0.21
2014-01-06/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.4344,2.4724,0.35
2005-01-06/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.4315,2.4695,0.57
2019-01-02/2019-12-31,2019,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4468,2.4605,0.08
2019-01-01/2019-12-31,2019,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4468,2.4544,0.08
2004-01-02/2004-12-31,2004,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.4464,2.4539,0.34
2014-01-02/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4403,2.4538,0.32
2014-01-06/2014-12-31,2014,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.4125,2.4497,0.33
2007-01-05/2007-12-31,2007,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.4168,2.4481,0.22
2014-01-01/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4403,2.4478,0.32
2004-01-01/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.4416,2.4431,0.31
2018-01-03/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.4237,2.443,0.14
2020-01-02/2020-12-31,2020,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4339,2.4413,0.22
2018-01-03/2018-12-31,2018,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4201,2.4394,0.22
2007-01-01/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.4297,2.4371,0.2
2020-01-01/2020-12-31,2020,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.4339,2.4353,0.22
2016-01-04/2016-12-31,2016,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.416,2.4353,0.32
2002-01-03/2002-12-31,2002,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.4155,2.4347,0.28
2017-01-04/2017-12-31,2017,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.4094,2.4345,0.31
2005-01-04/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.4034,2.4283,0.47
2005-01-07/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.3858,2.4282,0.46
2006-01-06/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.3841,2.4205,0.46
2016-01-01/2016-12-31,2016,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.416,2.4175,0.32
2006-01-05/2006-12-31,2006,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.3859,2.4163,0.22
2004-01-05/2004-12-31,2004,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3864,2.4109,0.27
2021-01-04/2021-12-31,2021,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.382,2.4065,0.14
2005-01-07/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.3628,2.4043,0.33
2005-01-05/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.3708,2.4009,0.52
2007-01-02/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.3842,2.3971,0.33
2023-01-06/2023-12-23,2023,Open,Open,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3109,2.3908,0.2
2006-01-03/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.3722,2.3907,0.45
2006-01-06/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3551,2.3905,0.46
2008-01-03/2008-12-31,2008,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3766,2.3894,0.32
2021-01-01/2021-12-31,2021,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.382,2.3891,0.14
2006-01-02/2006-12-31,2006,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.374,2.3867,0.22
2006-01-05/2006-12-31,2006,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.348,2.3774,0.34
2006-01-03/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.3581,2.3764,0.3
2017-01-06/2017-12-31,2017,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3383,2.3732,0.19
2005-01-06/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.3381,2.373,0.19
2006-01-06/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3372,2.372,0.21
2005-01-06/2005-12-31,2005,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3346,2.3693,0.18
2005-01-03/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.351,2.3691,0.33
2005-01-07/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3275,2.3677,0.3
2004-01-07/2004-12-31,2004,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3327,2.3674,0.22
2005-01-03/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3443,2.3623,0.24
2017-01-05/2017-12-31,2017,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3319,2.3609,0.22
2007-01-05/2007-12-31,2007,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3313,2.3603,0.48
2006-01-02/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3433,2.3557,0.45
2007-01-05/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.3223,2.3511,0.35
2007-01-04/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.3277,2.351,0.36
2005-01-06/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.3155,2.3496,0.34
2005-01-05/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3208,2.3495,0.41
2005-01-06/2005-12-31,2005,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.3148,2.3488,0.4
2006-01-02/2006-12-31,2006,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.3363,2.3486,0.34
2018-01-03/2018-12-31,2018,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3293,2.347,0.14
2005-01-06/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.3123,2.3463,0.4
2014-01-02/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3317,2.344,0.21
2017-01-02/2017-12-31,2017,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.329,2.3412,0.19
2014-01-01/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3317,2.3385,0.21
2006-01-02/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3256,2.3377,0.2
2014-01-03/2014-12-31,2014,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3161,2.3337,0.33
2007-01-02/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.3212,2.3333,0.35
2006-01-03/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3117,2.3291,0.24
2007-01-03/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3107,2.3281,0.24
2007-01-01/2007-12-31,2007,Open,Open,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.3197,2.3264,0.47
2014-01-02/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3133,2.3254,0.16
2007-01-01/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.3161,2.3228,0.35
2004-01-02/2004-12-31,2004,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.3157,2.3224,0.37
2004-01-01/2004-12-31,2004,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.3211,2.3224,0.22
2014-01-01/2014-12-31,2014,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.3133,2.32,0.16
2004-01-07/2004-12-31,2004,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2858,2.3189,0.38
2007-01-01/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,2,2,2,0.999,0.002,1254,2.3108,2.3174,0.34
2015-01-05/2015-12-31,2015,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2887,2.3165,0.16
2020-01-02/2020-12-31,2020,Close,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.3063,2.3129,0.32
2018-01-05/2018-12-31,2018,Close,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.2833,2.3109,0.29
2020-01-01/2020-12-31,2020,Close,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.3063,2.3076,0.32
2017-01-04/2017-12-31,2017,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.2825,2.3048,0.28
2007-01-03/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2867,2.3037,0.43
2017-01-04/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.2788,2.3011,0.2
2007-01-05/2007-12-31,2007,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.2733,2.3007,0.42
2005-01-07/2005-12-31,2005,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.2604,2.298,0.48
2006-01-03/2006-12-31,2006,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2729,2.2897,0.42
2018-01-03/2018-12-31,2018,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.2703,2.2871,0.22
2018-01-05/2018-12-31,2018,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.2584,2.2854,0.3
2004-01-02/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.276,2.2824,0.39
2005-01-04/2005-12-31,2005,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.2569,2.2787,0.47
2014-01-07/2014-12-31,2014,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2416,2.2786,0.18
2004-01-01/2004-12-31,2004,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2755,2.2768,0.38
2006-01-04/2006-12-31,2006,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2481,2.2696,0.42
2018-01-02/2018-12-31,2018,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.257,2.2685,0.14
2020-01-02/2020-12-31,2020,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2614,2.2677,0.14
2006-01-05/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.2391,2.2656,0.17
2005-01-04/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.2433,2.2648,0.49
2018-01-01/2018-12-31,2018,Open,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.257,2.2634,0.14
2020-01-01/2020-12-31,2020,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2614,2.2626,0.14
2021-01-04/2021-12-31,2021,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2382,2.2596,0.12
2015-01-08/2015-12-31,2015,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2139,2.2549,0.18
2006-01-04/2006-12-31,2006,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.2318,2.253,0.23
2005-01-07/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.2116,2.2475,0.54
2015-01-05/2015-12-31,2015,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2186,2.2445,0.33
2021-01-01/2021-12-31,2021,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2382,2.2444,0.12
2015-01-07/2015-12-31,2015,Open,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.2084,2.2441,0.14
2007-01-02/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2295,2.2406,0.18
2007-01-04/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.2151,2.236,0.25
2017-01-06/2017-12-31,2017,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.2033,2.2338,0.19
2005-01-06/2005-12-31,2005,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2017,2.2322,0.59
2007-01-04/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.2107,2.2315,0.22
2017-01-02/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2178,2.2288,0.37
2017-01-06/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1977,2.228,0.35
2015-01-05/2015-12-31,2015,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.2018,2.2273,0.32
2015-01-07/2015-12-31,2015,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1878,2.2228,0.26
2017-01-04/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.2008,2.2214,0.26
2014-01-07/2014-12-31,2014,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1757,2.2102,0.27
2007-01-01/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.2041,2.2101,0.25
2017-01-04/2017-12-31,2017,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.1882,2.2084,0.28
2021-01-04/2021-12-31,2021,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.1875,2.2078,0.12
2020-01-02/2020-12-31,2020,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1991,2.2051,0.24
2019-01-07/2019-12-31,2019,Close,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1701,2.2044,0.25
2015-01-05/2015-12-31,2015,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.179,2.2039,0.16
2015-01-01/2015-12-31,2015,Open,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.1974,2.2033,0.14
2007-01-05/2007-12-31,2007,Open,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.1784,2.2033,0.21
2017-01-02/2017-12-31,2017,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1923,2.203,0.19
2020-01-01/2020-12-31,2020,Close,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1991,2.2003,0.24
2004-01-02/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1933,2.1992,0.42
2021-01-01/2021-12-31,2021,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.1875,2.1934,0.12
2018-01-03/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.1774,2.1926,0.12
2004-01-06/2004-12-31,2004,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.1663,2.1909,0.32
2007-01-05/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1586,2.183,0.19
2007-01-01/2007-12-31,2007,Open,Open,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.1758,2.1817,0.41
2013-01-07/2013-12-31,2013,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1477,2.1812,0.27
2007-01-02/2007-12-31,2007,Open,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.1676,2.178,0.21
2017-01-06/2017-12-31,2017,Open,Open,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1457,2.1744,0.21
2005-01-07/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.1359,2.169,0.28
2017-01-06/2017-12-31,2017,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.139,2.1675,0.35
2005-01-06/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.135,2.1634,0.37
2005-01-05/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1371,2.1609,0.24
2006-01-06/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1321,2.1604,0.21
2005-01-07/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1247,2.1574,0.29
2007-01-01/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1478,2.1535,0.19
2020-01-06/2020-12-31,2020,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1279,2.1515,0.13
2017-01-02/2017-12-31,2017,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1412,2.1513,0.37
2017-01-02/2017-12-31,2017,Open,Open,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.135,2.145,0.21
2015-01-07/2015-12-31,2015,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1127,2.145,0.32
2001-01-05/2001-12-31,2001,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1153,2.1385,0.22
2013-01-07/2013-12-31,2013,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1026,2.1345,0.35
2006-01-03/2006-12-31,2006,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.1189,2.1333,0.38
2006-01-02/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1214,2.1313,0.2
2007-01-02/2007-12-31,2007,Open,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1212,2.1311,0.19
2005-01-03/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.1141,2.1284,0.28
2007-01-05/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.0999,2.1227,0.17
2007-01-05/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0998,2.1227,0.42
2001-01-01/2001-12-31,2001,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.1048,2.1101,0.22
2005-01-04/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0901,2.1083,0.49
2005-01-07/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.0742,2.105,0.41
2005-01-03/2005-12-31,2005,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.0894,2.1033,0.42
2005-01-05/2005-12-31,2005,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.0758,2.0981,0.28
2020-01-02/2020-12-31,2020,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0919,2.0972,0.3
2006-01-05/2006-12-31,2006,Close,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.0727,2.0948,0.27
2007-01-01/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.0894,2.0947,0.17
2020-01-01/2020-12-31,2020,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0919,2.093,0.3
2007-01-02/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0823,2.0918,0.26
2018-01-03/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.0761,2.0898,0.25
2017-01-02/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0786,2.0881,0.22
2007-01-01/2007-12-31,2007,Close,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.0802,2.0854,0.22
2014-01-02/2014-12-31,2014,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0759,2.0853,0.21
2006-01-03/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0708,2.0844,0.45
2007-01-04/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0656,2.0834,0.21
2014-01-01/2014-12-31,2014,Open,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0759,2.0811,0.21
2006-01-05/2006-12-31,2006,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.0526,2.0742,0.3
2006-01-02/2006-12-31,2006,Close,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.0623,2.0716,0.27
2005-01-05/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,2,2,1,0.999,0.002,1254,2.0468,2.0683,0.24
2007-01-03/2007-12-31,2007,Open,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.0541,2.0674,0.34
2007-01-05/2007-12-31,2007,Open,Close,Close,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0458,2.0673,0.42
2020-01-02/2020-12-31,2020,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.061,2.0662,0.3
2020-01-01/2020-12-31,2020,Open,Close,Close,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.061,2.0621,0.3
2006-01-06/2006-12-31,2006,Close,Close,Close,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.0321,2.0573,0.26
2017-01-06/2017-12-31,2017,Close,Close,Open,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0313,2.0565,0.21
2018-01-03/2018-12-31,2018,Close,Close,Close,nsmallest,-9999,3,1,1,0.999,0.002,1254,2.0418,2.0549,0.14
2007-01-03/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.0388,2.0519,0.36
2018-01-03/2018-12-31,2018,Open,Close,Open,nsmallest,-9999,2,1,1,0.999,0.002,1254,2.0383,2.0514,0.15
2004-01-05/2004-12-31,2004,Open,Close,Open,nsmallest,-9999,3,1,2,0.999,0.002,1254,2.0308,2.0478,0.41
2005-01-05/2005-12-31,2005,Close,Close,Open,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.0266,2.0476,0.3
2018-01-02/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.0338,2.0428,0.14
2014-01-07/2014-12-31,2014,Open,Close,Open,nsmallest,-9999,3,2,2,0.999,0.002,1254,2.014,2.0427,0.32
2007-01-03/2007-12-31,2007,Close,Close,Open,nsmallest,-9999,2,1,2,0.999,0.002,1254,2.0286,2.0415,0.33
2018-01-01/2018-12-31,2018,Open,Close,Close,nsmallest,-9999,3,2,1,0.999,0.002,1254,2.0338,2.0388,0.14
