date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2000-08-14/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,612.3053,1.3321,0.19
2009-01-05/2009-12-31,2009,nsmallest,-999,1,1,1,0.999,0.002,1254,1.3265,1.332,0.24
2000-08-13/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,612.3053,1.332,0.19
2000-08-12/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,612.3053,1.332,0.19
2000-08-09/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,609.2511,1.3316,0.19
2015-01-08/2015-12-31,2015,nsmallest,-999,1,4,2,0.999,0.002,1254,1.3226,1.3312,0.37
2000-08-04/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,606.2122,1.331,0.19
2000-08-01/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,603.1884,1.3306,0.19
2000-08-10/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,595.819,1.3303,0.37
2000-08-03/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,597.0366,1.3301,0.37
2022-01-07/2022-12-31,2022,nsmallest,-999,1,4,3,0.999,0.002,1254,1.3217,1.3292,0.24
2014-01-07/2014-12-31,2014,nsmallest,-999,1,4,1,0.999,0.002,1254,1.3216,1.329,0.18
2009-01-02/2009-12-31,2009,nsmallest,-999,1,1,1,0.999,0.002,1254,1.3265,1.3289,0.24
2018-01-03/2018-12-31,2018,nsmallest,-999,1,1,3,0.999,0.002,1254,1.3255,1.3289,0.4
2010-01-05/2010-12-31,2010,nsmallest,-999,1,2,3,0.999,0.002,1254,1.3233,1.3287,0.36
2017-01-06/2017-12-31,2017,nsmallest,-999,1,3,3,0.999,0.002,1254,1.322,1.3285,0.39
2000-08-11/2022-12-31,2000,nsmallest,-999,1,4,2,0.999,0.002,1254,576.7675,1.3284,0.27
2007-01-02/2007-12-31,2007,nsmallest,-999,3,4,3,0.999,0.002,1254,1.3261,1.3284,0.34
2023-01-03/2023-06-23,2023,nsmallest,-999,4,4,2,0.999,0.002,1254,1.1422,1.3283,0.14
2005-01-05/2005-12-31,2005,nsmallest,-999,4,3,1,0.999,0.002,1254,1.3227,1.3281,0.14
2007-01-02/2007-12-31,2007,nsmallest,-999,3,4,2,0.999,0.002,1254,1.3256,1.3279,0.23
2000-08-08/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,572.6299,1.3278,0.37
2000-08-04/2022-12-31,2000,nsmallest,-999,1,4,2,0.999,0.002,1254,573.8905,1.3278,0.26
2000-08-14/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,569.3877,1.3278,0.37
2000-08-12/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,569.3877,1.3277,0.37
2000-08-13/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,569.3877,1.3277,0.37
2000-08-02/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,569.7737,1.3273,0.37
2012-01-06/2012-12-31,2012,nsmallest,-999,1,2,3,0.999,0.002,1254,1.3215,1.3268,0.32
2014-01-06/2014-12-31,2014,nsmallest,-999,1,4,1,0.999,0.002,1254,1.3202,1.3266,0.18
2018-01-02/2018-12-31,2018,nsmallest,-999,1,1,3,0.999,0.002,1254,1.3242,1.3265,0.4
2017-01-06/2017-12-31,2017,nsmallest,-999,1,4,2,0.999,0.002,1254,1.32,1.3264,0.18
2012-01-06/2012-12-31,2012,nsmallest,-999,1,3,2,0.999,0.002,1254,1.3202,1.3256,0.21
2018-01-01/2018-12-31,2018,nsmallest,-999,1,1,3,0.999,0.002,1254,1.3242,1.3255,0.4
2012-01-02/2012-12-31,2012,nsmallest,-999,1,3,3,0.999,0.002,1254,1.3239,1.3252,0.37
2002-01-03/2002-12-31,2002,nsmallest,-999,1,4,2,0.999,0.002,1254,1.3199,1.3232,0.36
2000-08-09/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,510.9182,1.3211,0.16
2019-01-02/2019-12-31,2019,nsmallest,-999,1,2,2,0.999,0.002,1254,1.3186,1.3209,0.22
2000-08-03/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,508.3697,1.3206,0.16
2000-08-08/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,505.3975,1.3204,0.36
2000-08-01/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,502.8766,1.3198,0.36
2023-01-06/2023-12-23,2023,nsmallest,-999,1,4,1,0.999,0.002,1254,1.3051,1.3193,0.26
2023-01-02/2023-06-23,2023,nsmallest,-999,1,3,3,0.999,0.002,1254,1.1394,1.3193,0.45
2003-01-01/2003-12-31,2003,nsmallest,-999,2,4,2,0.999,0.002,1254,1.3154,1.3166,0.19
2005-01-06/2005-12-31,2005,nsmallest,-999,3,4,3,0.999,0.002,1254,1.3089,1.315,0.39
2012-01-02/2012-12-31,2012,nsmallest,-999,1,2,3,0.999,0.002,1254,1.3136,1.3148,0.32
2010-01-04/2010-12-31,2010,nsmallest,-999,1,2,2,0.999,0.002,1254,1.3092,1.3133,0.27
2019-01-07/2019-12-31,2019,nsmallest,-999,1,2,1,0.999,0.002,1254,1.3062,1.3132,0.1
2000-08-08/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,441.1664,1.3125,0.19
2008-01-03/2008-12-31,2008,nsmallest,-999,1,3,3,0.999,0.002,1254,1.3099,1.3121,0.33
2000-08-03/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,438.9659,1.3119,0.19
2013-01-03/2013-12-31,2013,nsmallest,-999,1,4,3,0.999,0.002,1254,1.3084,1.3115,0.44
2001-01-04/2001-12-31,2001,nsmallest,-999,1,3,2,0.999,0.002,1254,1.3073,1.3114,0.29
2011-01-03/2011-12-31,2011,nsmallest,-999,1,1,3,0.999,0.002,1254,1.3081,1.3113,0.45
2008-01-02/2008-12-31,2008,nsmallest,-999,1,3,3,0.999,0.002,1254,1.3099,1.3111,0.33
2023-01-06/2023-12-23,2023,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2973,1.3111,0.33
2000-08-11/2022-12-31,2000,nsmallest,-999,1,2,1,0.999,0.002,1254,424.6063,1.3103,0.18
2017-01-05/2017-12-31,2017,nsmallest,-999,1,4,3,0.999,0.002,1254,1.305,1.3101,0.38
2011-01-04/2011-12-31,2011,nsmallest,-999,1,1,3,0.999,0.002,1254,1.3056,1.3097,0.45
2012-01-05/2012-12-31,2012,nsmallest,-999,1,4,1,0.999,0.002,1254,1.3052,1.3093,0.16
2013-01-02/2013-12-31,2013,nsmallest,-999,1,4,3,0.999,0.002,1254,1.3071,1.3092,0.44
2008-01-04/2008-12-31,2008,nsmallest,-999,1,2,2,0.999,0.002,1254,1.306,1.3091,0.24
2000-08-06/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,416.2472,1.309,0.34
2000-08-07/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,416.2472,1.309,0.34
2000-08-05/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,416.2472,1.3089,0.34
2000-08-14/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,413.2125,1.3089,0.34
2000-08-13/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,413.2125,1.3088,0.34
2000-08-12/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,413.2125,1.3088,0.34
2013-01-01/2013-12-31,2013,nsmallest,-999,3,3,3,0.999,0.002,1254,1.3072,1.3084,0.29
2015-01-07/2015-12-31,2015,nsmallest,-999,1,1,2,0.999,0.002,1254,1.3008,1.3077,0.4
2023-01-04/2023-06-23,2023,nsmallest,-999,1,2,1,0.999,0.002,1254,1.1324,1.3062,0.23
2011-01-06/2011-12-31,2011,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2995,1.3054,0.45
2019-01-07/2019-12-31,2019,nsmallest,-999,1,3,2,0.999,0.002,1254,1.2982,1.3051,0.19
2009-01-07/2009-12-31,2009,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2981,1.305,0.26
2021-01-07/2021-12-31,2021,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2977,1.3046,0.41
2019-01-03/2019-12-31,2019,nsmallest,-999,1,2,1,0.999,0.002,1254,1.3009,1.304,0.09
2012-01-06/2012-12-31,2012,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2989,1.3039,0.34
2013-01-07/2013-12-31,2013,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2968,1.3037,0.44
2015-01-07/2015-12-31,2015,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2955,1.3023,0.47
2000-08-11/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,366.4682,1.3018,0.35
2000-08-04/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,365.2909,1.3013,0.35
2016-01-06/2016-12-31,2016,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2961,1.301,0.3
2013-01-01/2013-12-31,2013,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2994,1.3006,0.45
2018-01-04/2018-12-31,2018,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2966,1.3006,0.32
2018-01-03/2018-12-31,2018,nsmallest,-999,3,2,1,0.999,0.002,1254,1.2961,1.2992,0.08
2009-01-01/2009-12-31,2009,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2981,1.2992,0.26
2023-01-04/2023-06-23,2023,nsmallest,-999,1,3,1,0.999,0.002,1254,1.1296,1.2992,0.21
2004-01-05/2004-12-31,2004,nsmallest,-999,1,4,3,0.999,0.002,1254,1.295,1.2989,0.46
2010-01-05/2010-12-31,2010,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2937,1.2985,0.26
2014-01-03/2014-12-31,2014,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2951,1.2981,0.24
2011-01-04/2011-12-31,2011,nsmallest,-999,1,4,2,0.999,0.002,1254,1.294,1.2979,0.3
2007-01-01/2007-12-31,2007,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2968,1.2979,0.17
2003-01-02/2003-12-31,2003,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2957,1.2977,0.39
2009-01-01/2009-12-31,2009,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2957,1.2969,0.2
2000-08-06/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,336.9314,1.2967,0.37
2000-08-07/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,336.9314,1.2967,0.37
2021-01-07/2021-12-31,2021,nsmallest,-999,4,4,1,0.999,0.002,1254,1.29,1.2967,0.1
2000-08-05/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,336.9314,1.2966,0.37
2000-08-11/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,333.1521,1.2962,0.37
2000-08-01/2022-12-31,2000,nsmallest,-999,1,3,3,0.999,0.002,1254,335.2508,1.2962,0.37
2014-01-02/2014-12-31,2014,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2938,1.2959,0.24
2011-01-03/2011-12-31,2011,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2927,1.2957,0.3
2013-01-04/2013-12-31,2013,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2917,1.2956,0.44
2005-01-05/2005-12-31,2005,nsmallest,-999,4,4,1,0.999,0.002,1254,1.2894,1.2942,0.19
2016-01-04/2016-12-31,2016,nsmallest,-999,1,4,1,0.999,0.002,1254,1.29,1.293,0.08
2023-01-04/2023-06-23,2023,nsmallest,-999,1,3,3,0.999,0.002,1254,1.1269,1.2926,0.52
2002-01-07/2002-12-31,2002,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2854,1.2919,0.24
2008-01-04/2008-12-31,2008,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2879,1.2909,0.3
2008-01-07/2008-12-31,2008,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2847,1.2903,0.32
2000-08-08/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,296.4856,1.2894,0.15
2000-08-02/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,295.0067,1.2888,0.15
2001-01-01/2001-12-31,2001,nsmallest,-999,1,4,1,0.999,0.002,1254,1.2875,1.2886,0.12
2017-01-06/2017-12-31,2017,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2829,1.2884,0.37
2000-08-14/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,288.6744,1.2881,0.15
2002-01-03/2002-12-31,2002,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2851,1.288,0.4
2000-08-12/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,288.6744,1.288,0.15
2000-08-13/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,288.6744,1.288,0.15
2012-01-02/2012-12-31,2012,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2863,1.2874,0.34
2007-01-02/2007-12-31,2007,nsmallest,-999,4,3,3,0.999,0.002,1254,1.2853,1.2873,0.4
2023-01-03/2023-06-23,2023,nsmallest,-999,1,3,1,0.999,0.002,1254,1.1253,1.2868,0.21
2023-01-06/2023-12-23,2023,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2729,1.2854,0.26
2012-01-06/2012-12-31,2012,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2804,1.2851,0.3
2005-01-06/2005-12-31,2005,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2794,1.2849,0.19
2017-01-05/2017-12-31,2017,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2796,1.2842,0.36
2001-01-03/2001-12-31,2001,nsmallest,-999,4,4,1,0.999,0.002,1254,1.2805,1.2834,0.1
2005-01-06/2005-12-31,2005,nsmallest,-999,3,4,2,0.999,0.002,1254,1.2778,1.2833,0.33
2013-01-07/2013-12-31,2013,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2768,1.2832,0.49
2017-01-03/2017-12-31,2017,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2801,1.283,0.37
2008-01-04/2008-12-31,2008,nsmallest,-999,1,2,1,0.999,0.002,1254,1.28,1.2828,0.18
2001-01-04/2001-12-31,2001,nsmallest,-999,1,3,1,0.999,0.002,1254,1.279,1.2827,0.16
2020-01-07/2020-12-31,2020,nsmallest,-999,1,1,1,0.999,0.002,1254,1.276,1.2815,0.17
2023-01-02/2023-06-23,2023,nsmallest,-999,1,4,3,0.999,0.002,1254,1.1238,1.2812,0.48
2008-01-04/2008-12-31,2008,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2783,1.2811,0.32
2011-01-06/2011-12-31,2011,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2753,1.2807,0.42
2002-01-04/2002-12-31,2002,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2768,1.2805,0.28
2017-01-04/2017-12-31,2017,nsmallest,-999,1,1,3,0.999,0.002,1254,1.2765,1.2801,0.37
2022-01-07/2022-12-31,2022,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2734,1.2796,0.23
2020-01-06/2020-12-31,2020,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2748,1.2793,0.17
2003-01-03/2003-12-31,2003,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2757,1.2785,0.38
2010-01-04/2010-12-31,2010,nsmallest,-999,1,3,2,0.999,0.002,1254,1.2747,1.2784,0.22
2015-01-06/2015-12-31,2015,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2729,1.2783,0.41
2009-01-05/2009-12-31,2009,nsmallest,-999,1,3,1,0.999,0.002,1254,1.2734,1.2779,0.16
2013-01-02/2013-12-31,2013,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2755,1.2774,0.49
2012-01-04/2012-12-31,2012,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2741,1.2768,0.3
2023-01-02/2023-06-23,2023,nsmallest,-999,1,3,2,0.999,0.002,1254,1.1219,1.2767,0.24
2008-01-01/2008-12-31,2008,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2762,1.2764,0.31
2015-01-05/2015-12-31,2015,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2717,1.2761,0.41
2007-01-04/2007-12-31,2007,nsmallest,-999,3,3,3,0.999,0.002,1254,1.2724,1.276,0.24
2007-01-03/2007-12-31,2007,nsmallest,-999,3,3,3,0.999,0.002,1254,1.2728,1.2755,0.24
2023-01-06/2023-12-23,2023,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2632,1.2753,0.27
2012-01-03/2012-12-31,2012,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2728,1.2747,0.3
2013-01-03/2013-12-31,2013,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2717,1.2745,0.49
2017-01-02/2017-12-31,2017,nsmallest,-999,1,1,3,0.999,0.002,1254,1.272,1.2739,0.36
2012-01-06/2012-12-31,2012,nsmallest,-999,4,4,2,0.999,0.002,1254,1.2686,1.273,0.13
2008-01-04/2008-12-31,2008,nsmallest,-999,4,2,1,0.999,0.002,1254,1.2693,1.272,0.1
2006-01-02/2006-12-31,2006,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2701,1.272,0.39
2020-01-03/2020-12-31,2020,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2697,1.2715,0.16
2016-01-06/2016-12-31,2016,nsmallest,-999,1,3,2,0.999,0.002,1254,1.2668,1.2711,0.19
2009-01-06/2009-12-31,2009,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2657,1.2709,0.2
2002-01-04/2002-12-31,2002,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2671,1.2706,0.22
2014-01-07/2014-12-31,2014,nsmallest,-999,1,3,1,0.999,0.002,1254,1.2645,1.2705,0.26
2022-01-03/2022-12-31,2022,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2671,1.2698,0.2
2020-01-02/2020-12-31,2020,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2684,1.2694,0.16
2018-01-03/2018-12-31,2018,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2667,1.2693,0.28
2014-01-06/2014-12-31,2014,nsmallest,-999,1,3,1,0.999,0.002,1254,1.2632,1.2684,0.26
2008-01-07/2008-12-31,2008,nsmallest,-999,1,3,1,0.999,0.002,1254,1.2631,1.2683,0.15
2002-01-07/2002-12-31,2002,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2623,1.2682,0.17
2004-01-01/2004-12-31,2004,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2679,1.2681,0.43
2018-01-02/2018-12-31,2018,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2654,1.2672,0.28
2022-01-06/2022-12-31,2022,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2616,1.2667,0.29
2018-01-01/2018-12-31,2018,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2654,1.2664,0.28
2011-01-04/2011-12-31,2011,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2624,1.2659,0.32
2004-01-06/2004-12-31,2004,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2603,1.2645,0.39
2011-01-03/2011-12-31,2011,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2611,1.2638,0.32
2004-01-05/2004-12-31,2004,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2603,1.2637,0.39
2019-01-07/2019-12-31,2019,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2577,1.2636,0.29
2002-01-02/2002-12-31,2002,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2608,1.2626,0.22
2014-01-01/2014-12-31,2014,nsmallest,-999,1,4,1,0.999,0.002,1254,1.2615,1.2625,0.24
2001-01-03/2001-12-31,2001,nsmallest,-999,1,3,2,0.999,0.002,1254,1.2591,1.2617,0.33
2011-01-06/2011-12-31,2011,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2565,1.2615,0.31
2008-01-07/2008-12-31,2008,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2565,1.2615,0.35
2004-01-01/2004-12-31,2004,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2603,1.2605,0.38
2015-01-08/2015-12-31,2015,nsmallest,-999,1,4,1,0.999,0.002,1254,1.2539,1.2605,0.14
2023-01-05/2023-12-23,2023,nsmallest,-999,4,3,3,0.999,0.002,1254,1.2497,1.2603,0.21
2000-08-09/2022-12-31,2000,nsmallest,-999,1,4,2,0.999,0.002,1254,176.4466,1.2599,0.28
2004-01-01/2004-12-31,2004,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2595,1.2597,0.37
2005-01-06/2005-12-31,2005,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2544,1.2594,0.46
2000-08-02/2022-12-31,2000,nsmallest,-999,1,4,2,0.999,0.002,1254,175.5665,1.2593,0.28
2014-01-02/2014-12-31,2014,nsmallest,-999,1,3,2,0.999,0.002,1254,1.2571,1.2589,0.25
2003-01-07/2003-12-31,2003,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2529,1.2586,0.34
2005-01-06/2005-12-31,2005,nsmallest,-999,3,4,1,0.999,0.002,1254,1.2534,1.2583,0.19
2003-01-06/2003-12-31,2003,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2529,1.2578,0.34
2002-01-02/2002-12-31,2002,nsmallest,-999,1,2,1,0.999,0.002,1254,1.256,1.2577,0.16
2008-01-01/2008-12-31,2008,nsmallest,-999,1,3,1,0.999,0.002,1254,1.2568,1.257,0.14
2018-01-04/2018-12-31,2018,nsmallest,-999,1,4,1,0.999,0.002,1254,1.2536,1.2569,0.08
2007-01-02/2007-12-31,2007,nsmallest,-999,2,3,1,0.999,0.002,1254,1.2544,1.2562,0.14
2013-01-07/2013-12-31,2013,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2504,1.2561,0.28
2010-01-06/2010-12-31,2010,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2507,1.2556,0.27
2000-08-10/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,162.0597,1.2551,0.17
2002-01-02/2002-12-31,2002,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2531,1.2549,0.33
2008-01-01/2008-12-31,2008,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2545,1.2547,0.24
2000-08-04/2022-12-31,2000,nsmallest,-999,1,3,1,0.999,0.002,1254,161.2514,1.2546,0.17
2000-08-08/2022-12-31,2000,nsmallest,-999,1,4,1,0.999,0.002,1254,160.746,1.2546,0.15
2000-08-01/2022-12-31,2000,nsmallest,-999,1,4,1,0.999,0.002,1254,159.9442,1.2541,0.15
2007-01-05/2007-12-31,2007,nsmallest,-999,4,3,1,0.999,0.002,1254,1.2498,1.2539,0.17
2005-01-03/2005-12-31,2005,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2511,1.2536,0.45
2000-08-09/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,155.0383,1.2526,0.36
2017-01-02/2017-12-31,2017,nsmallest,-999,4,2,1,0.999,0.002,1254,1.2507,1.2525,0.12
2000-08-02/2022-12-31,2000,nsmallest,-999,1,4,3,0.999,0.002,1254,154.265,1.2521,0.36
2008-01-03/2008-12-31,2008,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2502,1.2519,0.32
2008-01-02/2008-12-31,2008,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2502,1.2511,0.32
2010-01-01/2010-12-31,2010,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2495,1.2505,0.27
2010-01-05/2010-12-31,2010,nsmallest,-999,1,3,2,0.999,0.002,1254,1.2465,1.2505,0.2
2004-01-06/2004-12-31,2004,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2463,1.2503,0.44
2001-01-05/2001-12-31,2001,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2454,1.2494,0.39
2019-01-02/2019-12-31,2019,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2473,1.249,0.32
2012-01-06/2012-12-31,2012,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2442,1.2482,0.34
2023-01-06/2023-12-23,2023,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2374,1.2481,0.37
2004-01-05/2004-12-31,2004,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2448,1.248,0.44
2013-01-03/2013-12-31,2013,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2455,1.2479,0.27
2006-01-02/2006-12-31,2006,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2459,1.2476,0.29
2010-01-06/2010-12-31,2010,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2425,1.2472,0.34
2009-01-07/2009-12-31,2009,nsmallest,-999,1,4,1,0.999,0.002,1254,1.2407,1.2462,0.12
2004-01-02/2004-12-31,2004,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2451,1.246,0.49
2013-01-02/2013-12-31,2013,nsmallest,-999,1,2,1,0.999,0.002,1254,1.2442,1.2459,0.27
2014-01-01/2014-12-31,2014,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2449,1.2459,0.4
2004-01-01/2004-12-31,2004,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2448,1.245,0.43
2014-01-01/2014-12-31,2014,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2436,1.2446,0.28
2022-01-05/2022-12-31,2022,nsmallest,-999,1,1,1,0.999,0.002,1254,1.2399,1.2438,0.2
2011-01-06/2011-12-31,2011,nsmallest,-999,3,4,3,0.999,0.002,1254,1.239,1.2436,0.23
2010-01-01/2010-12-31,2010,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2413,1.2422,0.34
2015-01-08/2015-12-31,2015,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2355,1.2416,0.37
2001-01-03/2001-12-31,2001,nsmallest,-999,1,1,2,0.999,0.002,1254,1.2392,1.2416,0.39
2016-01-06/2016-12-31,2016,nsmallest,-999,1,4,1,0.999,0.002,1254,1.2362,1.24,0.1
2011-01-06/2011-12-31,2011,nsmallest,-999,1,2,2,0.999,0.002,1254,1.235,1.2395,0.32
2014-01-06/2014-12-31,2014,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2347,1.2393,0.34
2005-01-05/2005-12-31,2005,nsmallest,-999,4,4,3,0.999,0.002,1254,1.2351,1.2389,0.39
2001-01-04/2001-12-31,2001,nsmallest,-999,1,4,2,0.999,0.002,1254,1.2348,1.2378,0.4
2023-01-06/2023-12-23,2023,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2263,1.2365,0.44
2007-01-01/2007-12-31,2007,nsmallest,-999,2,3,2,0.999,0.002,1254,1.2352,1.2361,0.34
2004-01-07/2004-12-31,2004,nsmallest,-999,1,2,2,0.999,0.002,1254,1.2315,1.236,0.4
2004-01-06/2004-12-31,2004,nsmallest,-999,1,2,3,0.999,0.002,1254,1.2321,1.2358,0.42
2016-01-01/2016-12-31,2016,nsmallest,-999,1,3,3,0.999,0.002,1254,1.2352,1.2354,0.41
2018-01-05/2018-12-31,2018,nsmallest,-999,2,4,1,0.999,0.002,1254,1.2304,1.2342,0.12
2005-01-05/2005-12-31,2005,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2304,1.2341,0.41
2001-01-01/2001-12-31,2001,nsmallest,-999,1,4,3,0.999,0.002,1254,1.2331,1.234,0.27
