date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2000-08-01/2022-12-31,5,7,1,1.0,2.09426,1.03353,0.93
2000-08-02/2022-12-31,35,7,1,0.999,2.09233,1.03349,0.13
2000-08-05/2022-12-31,40,11,2,0.998,2.08844,1.03342,0.61
2000-08-09/2022-12-31,25,11,1,0.998,2.0787,1.03322,0.78
2000-08-04/2022-12-31,5,17,2,0.999,2.0787,1.0332,0.12
2000-08-04/2022-12-31,11,9,1,1.0,2.0763,1.03314,0.91
2000-08-01/2022-12-31,20,10,1,1.0,2.07544,1.03311,0.12
2000-08-09/2022-12-31,3,40,2,0.998,2.0711,1.03305,0.37
2000-08-03/2022-12-31,30,11,2,1.0,2.07115,1.03302,0.81
2000-08-05/2022-12-31,7,35,1,1.0,2.06823,1.03297,0.61
2000-08-09/2022-12-31,35,3,1,0.998,2.06531,1.03292,0.6
2000-08-09/2022-12-31,20,7,1,1.0,2.06509,1.03291,0.62
2000-08-04/2022-12-31,7,4,1,0.999,2.06601,1.03291,0.39
2000-08-02/2022-12-31,10,4,2,0.999,2.05942,1.03276,0.4
2000-08-01/2022-12-31,10,13,2,1.0,2.05843,1.03273,0.38
2000-08-04/2022-12-31,20,6,2,0.998,2.05542,1.03268,0.47
2000-08-09/2022-12-31,15,4,1,1.0,2.04889,1.03255,0.3
2000-08-05/2022-12-31,35,3,2,0.999,2.04666,1.03248,0.79
2000-08-07/2022-12-31,7,5,1,1.0,2.04553,1.03247,0.47
2000-08-08/2022-12-31,7,5,1,1.0,2.04553,1.03247,0.47
2000-08-06/2022-12-31,7,5,1,1.0,2.04553,1.03246,0.47
2000-08-02/2022-12-31,40,11,2,0.999,2.04588,1.03245,0.12
2000-08-03/2022-12-31,3,9,1,0.999,2.04123,1.03235,0.44
2000-08-09/2022-12-31,25,15,2,1.0,2.03868,1.03232,0.16
2000-08-08/2022-12-31,4,17,1,0.998,2.03742,1.03229,0.3
2000-08-06/2022-12-31,4,17,1,0.998,2.03742,1.03228,0.3
2000-08-07/2022-12-31,4,17,1,0.998,2.03742,1.03228,0.3
2000-08-04/2022-12-31,9,35,1,1.0,2.03643,1.03225,0.6
2000-08-04/2022-12-31,7,6,2,1.0,2.03414,1.0322,0.11
2000-08-05/2022-12-31,25,15,1,0.999,2.0298,1.0321,0.92
2000-08-08/2022-12-31,20,8,1,1.0,2.02471,1.032,0.71
2000-08-05/2022-12-31,4,9,2,1.0,2.02323,1.03195,0.76
2000-08-02/2022-12-31,2,17,1,0.999,2.02281,1.03193,0.05
2000-08-09/2022-12-31,11,40,1,1.0,2.02138,1.03193,0.93
2000-08-01/2022-12-31,20,40,1,0.999,2.02226,1.03192,0.84
2000-08-01/2022-12-31,3,13,1,0.999,2.02189,1.03191,0.28
2000-08-02/2022-12-31,4,17,2,1.0,2.02168,1.03191,0.09
2000-08-09/2022-12-31,35,35,2,0.998,2.02027,1.0319,0.83
2000-08-04/2022-12-31,17,40,2,1.0,2.02039,1.03189,0.74
2000-08-07/2022-12-31,8,10,1,1.0,2.01817,1.03185,0.8
2000-08-08/2022-12-31,8,10,1,1.0,2.01817,1.03185,0.8
2000-08-06/2022-12-31,8,10,1,1.0,2.01817,1.03184,0.8
2000-08-03/2022-12-31,9,5,2,1.0,2.01655,1.03179,0.21
2000-08-01/2022-12-31,3,5,1,0.999,2.01596,1.03177,0.16
2000-08-04/2022-12-31,3,17,1,1.0,2.01051,1.03166,0.62
2000-08-02/2022-12-31,35,11,2,1.0,2.01043,1.03165,0.9
2000-08-04/2022-12-31,30,15,1,1.0,2.00761,1.03159,0.85
2000-08-03/2022-12-31,17,30,2,0.999,2.00735,1.03158,0.11
2000-08-07/2022-12-31,20,8,1,1.0,2.00056,1.03144,0.7
2000-08-06/2022-12-31,20,8,1,1.0,2.00056,1.03144,0.7
2000-08-09/2022-12-31,10,40,1,0.999,1.99812,1.03139,0.95
2000-08-03/2022-12-31,30,40,2,1.0,1.99643,1.03133,0.77
2000-08-02/2022-12-31,9,4,2,1.0,1.99281,1.03124,0.51
2000-08-09/2022-12-31,3,20,1,0.999,1.99135,1.03124,0.56
2000-08-09/2022-12-31,11,13,1,0.999,1.98974,1.0312,0.57
2000-08-09/2022-12-31,3,40,2,0.999,1.98653,1.03113,0.26
2000-08-03/2022-12-31,17,30,2,0.998,1.98744,1.03112,0.11
2000-08-04/2022-12-31,7,25,1,1.0,1.98572,1.03109,0.35
2000-08-03/2022-12-31,6,15,2,0.998,1.97499,1.03084,0.95
2000-08-01/2022-12-31,40,10,2,1.0,1.97377,1.0308,0.23
2000-08-04/2022-12-31,20,6,2,0.999,1.96831,1.03068,0.62
2000-08-05/2022-12-31,40,7,1,0.998,1.96392,1.03058,0.66
2000-08-09/2022-12-31,10,40,2,0.999,1.96102,1.03053,0.95
2000-08-03/2022-12-31,25,20,1,0.999,1.9531,1.03032,0.85
2000-08-04/2022-12-31,10,11,1,0.998,1.94817,1.03021,0.12
2000-08-01/2022-12-31,8,20,1,1.0,1.94617,1.03015,0.99
2000-08-03/2022-12-31,20,8,2,0.999,1.94013,1.03002,0.15
2000-08-04/2022-12-31,30,15,1,0.998,1.93765,1.02996,0.81
2000-08-09/2022-12-31,11,40,1,0.998,1.93575,1.02994,0.93
2000-08-01/2022-12-31,6,13,1,1.0,1.93503,1.02989,0.24
2000-08-04/2022-12-31,6,15,1,1.0,1.93457,1.02989,0.86
2000-08-01/2022-12-31,4,17,2,1.0,1.93369,1.02986,0.67
2000-08-03/2022-12-31,6,25,1,0.998,1.92327,1.02962,0.9
2000-08-03/2022-12-31,30,11,2,0.999,1.91697,1.02946,0.78
2000-08-05/2022-12-31,17,40,2,0.998,1.91283,1.02937,0.13
2000-08-08/2022-12-31,3,15,1,1.0,1.90928,1.0293,0.83
2000-08-07/2022-12-31,3,15,1,1.0,1.90928,1.02929,0.83
2000-08-06/2022-12-31,3,15,1,1.0,1.90928,1.02929,0.83
2000-08-08/2022-12-31,5,8,2,0.999,1.90779,1.02926,0.7
2000-08-07/2022-12-31,5,8,2,0.999,1.90779,1.02926,0.7
2000-08-06/2022-12-31,5,8,2,0.999,1.90779,1.02926,0.7
2000-08-05/2022-12-31,40,11,1,1.0,1.90388,1.02916,0.12
2000-08-09/2022-12-31,40,11,1,0.999,1.90271,1.02914,0.9
2000-08-03/2022-12-31,25,9,1,1.0,1.90333,1.02914,0.54
2000-08-04/2022-12-31,17,40,2,0.999,1.90122,1.02909,0.72
2000-08-03/2022-12-31,25,20,1,0.998,1.90021,1.02906,0.85
2000-08-07/2022-12-31,10,25,2,1.0,1.89149,1.02886,0.8
2000-08-06/2022-12-31,10,25,2,1.0,1.89149,1.02886,0.8
2000-08-01/2022-12-31,7,40,1,0.999,1.88824,1.02876,0.79
2000-08-07/2022-12-31,6,30,1,1.0,1.88587,1.02873,0.48
2000-08-08/2022-12-31,6,30,1,1.0,1.88587,1.02873,0.48
2000-08-06/2022-12-31,6,30,1,1.0,1.88587,1.02872,0.48
2000-08-02/2022-12-31,35,7,1,1.0,1.8858,1.02871,0.13
2000-08-02/2022-12-31,6,6,1,0.999,1.88386,1.02866,0.55
2000-08-05/2022-12-31,25,15,2,1.0,1.88198,1.02863,0.88
2000-08-03/2022-12-31,6,25,2,1.0,1.88118,1.0286,0.9
2000-08-05/2022-12-31,13,5,1,1.0,1.87884,1.02855,0.3
2000-08-04/2022-12-31,2,25,2,0.998,1.87921,1.02855,0.53
2000-08-04/2022-12-31,4,40,1,0.998,1.87831,1.02853,0.53
2000-08-04/2022-12-31,35,20,2,1.0,1.87782,1.02852,0.12
2000-08-04/2022-12-31,8,13,2,0.999,1.87416,1.02843,0.33
2000-08-02/2022-12-31,35,7,1,0.998,1.87407,1.02842,0.13
2000-08-05/2022-12-31,5,25,1,1.0,1.869,1.02831,0.86
2000-08-01/2022-12-31,5,40,2,0.998,1.86756,1.02826,0.76
2000-08-02/2022-12-31,5,4,1,0.999,1.86677,1.02824,0.46
2000-08-04/2022-12-31,5,8,1,0.999,1.86299,1.02816,0.68
2000-08-04/2022-12-31,17,40,1,1.0,1.86281,1.02815,0.95
2000-08-02/2022-12-31,5,25,2,1.0,1.86111,1.0281,0.94
2000-08-09/2022-12-31,11,25,2,0.999,1.86005,1.0281,0.12
2000-08-09/2022-12-31,3,7,2,1.0,1.85795,1.02805,0.78
2000-08-04/2022-12-31,3,17,1,0.998,1.85766,1.02803,0.72
2000-08-03/2022-12-31,6,17,1,0.998,1.85751,1.02802,0.98
2000-08-09/2022-12-31,13,17,1,0.999,1.85546,1.02799,0.88
2000-08-05/2022-12-31,17,5,2,1.0,1.85425,1.02794,0.67
2000-08-04/2022-12-31,5,17,1,0.998,1.85366,1.02793,0.38
2000-08-03/2022-12-31,30,40,2,0.999,1.8533,1.02791,0.73
2000-08-03/2022-12-31,10,40,1,1.0,1.8514,1.02787,0.36
2000-08-01/2022-12-31,35,9,2,1.0,1.8503,1.02783,0.95
2000-08-01/2022-12-31,20,40,1,0.998,1.84981,1.02782,0.84
2000-08-05/2022-12-31,3,9,1,0.999,1.84853,1.0278,0.88
2000-08-09/2022-12-31,35,40,1,1.0,1.84633,1.02776,0.83
2000-08-02/2022-12-31,2,17,1,0.998,1.84632,1.02774,0.05
2000-08-05/2022-12-31,5,15,1,0.999,1.84527,1.02772,0.65
2000-08-05/2022-12-31,40,7,1,0.999,1.84145,1.02763,0.72
2000-08-03/2022-12-31,30,40,2,0.998,1.83767,1.02753,0.78
2000-08-01/2022-12-31,7,5,1,0.998,1.83398,1.02743,0.19
2000-08-01/2022-12-31,25,3,2,1.0,1.82827,1.02728,0.43
2000-08-03/2022-12-31,40,7,1,1.0,1.82402,1.02718,0.9
2000-08-01/2022-12-31,5,11,2,1.0,1.81952,1.02706,0.91
2000-08-05/2022-12-31,7,35,1,0.999,1.8178,1.02703,0.55
2000-08-03/2022-12-31,3,35,2,0.998,1.8168,1.027,0.88
2000-08-05/2022-12-31,35,3,2,0.998,1.81395,1.02694,0.77
2000-08-09/2022-12-31,30,5,1,1.0,1.81097,1.02687,0.96
2000-08-04/2022-12-31,17,40,1,0.999,1.81106,1.02686,0.95
2000-08-01/2022-12-31,4,17,2,0.999,1.81022,1.02683,0.68
2000-08-08/2022-12-31,10,25,2,1.0,1.80807,1.0268,0.78
2000-08-02/2022-12-31,35,11,2,0.999,1.80796,1.02678,0.89
2000-08-03/2022-12-31,8,3,1,1.0,1.80711,1.02676,0.83
2000-08-07/2022-12-31,8,15,2,1.0,1.80314,1.02667,0.84
2000-08-06/2022-12-31,8,15,2,1.0,1.80314,1.02667,0.84
2000-08-08/2022-12-31,8,15,2,1.0,1.80314,1.02667,0.84
2000-08-04/2022-12-31,9,35,1,0.999,1.80243,1.02664,0.52
2000-08-04/2022-12-31,7,40,2,1.0,1.79872,1.02655,0.94
2000-08-01/2022-12-31,7,20,1,1.0,1.79908,1.02655,0.79
2000-08-03/2022-12-31,3,9,2,0.998,1.79734,1.02651,0.31
2000-08-09/2022-12-31,10,40,1,0.998,1.79507,1.02647,0.95
2000-08-05/2022-12-31,7,9,1,1.0,1.79489,1.02645,0.63
2000-08-01/2022-12-31,13,8,1,0.998,1.79269,1.02638,0.09
2000-08-09/2022-12-31,11,25,2,1.0,1.79098,1.02637,0.12
2000-08-09/2022-12-31,20,7,1,0.999,1.78941,1.02633,0.6
2000-08-01/2022-12-31,40,10,2,0.998,1.79024,1.02632,0.18
2000-08-09/2022-12-31,25,15,2,0.999,1.78596,1.02624,0.13
2000-08-05/2022-12-31,40,7,1,1.0,1.78497,1.0262,0.72
2000-08-02/2022-12-31,10,13,1,0.998,1.78398,1.02616,0.18
2000-08-09/2022-12-31,7,6,1,1.0,1.78193,1.02613,0.17
2000-08-05/2022-12-31,25,15,2,0.999,1.78196,1.02612,0.88
2000-08-05/2022-12-31,25,15,1,0.998,1.78023,1.02608,0.92
2000-08-09/2022-12-31,35,30,2,1.0,1.77835,1.02604,0.82
2000-08-01/2022-12-31,7,9,1,0.999,1.77857,1.02602,0.11
2000-08-01/2022-12-31,11,10,2,1.0,1.77783,1.026,0.53
2000-08-08/2022-12-31,25,25,2,1.0,1.77628,1.02599,0.96
2000-08-07/2022-12-31,25,25,2,1.0,1.77628,1.02598,0.96
2000-08-06/2022-12-31,25,25,2,1.0,1.77628,1.02598,0.96
2000-08-05/2022-12-31,8,9,1,0.998,1.77616,1.02597,0.75
2000-08-01/2022-12-31,40,10,2,0.999,1.7766,1.02597,0.2
2000-08-01/2022-12-31,2,9,2,1.0,1.77267,1.02587,0.75
2000-08-09/2022-12-31,11,13,1,0.998,1.77108,1.02585,0.5
2000-08-03/2022-12-31,25,9,2,1.0,1.77079,1.02583,0.28
2000-08-03/2022-12-31,13,15,2,1.0,1.76641,1.02571,0.9
2000-08-01/2022-12-31,10,13,2,0.999,1.76595,1.0257,0.32
2000-08-08/2022-12-31,20,20,1,1.0,1.76534,1.0257,0.75
2000-08-08/2022-12-31,10,40,1,1.0,1.76323,1.02565,0.78
2000-08-07/2022-12-31,10,40,1,1.0,1.76323,1.02564,0.78
2000-08-06/2022-12-31,10,40,1,1.0,1.76323,1.02564,0.78
2000-08-01/2022-12-31,7,10,1,1.0,1.76086,1.02556,0.7
2000-08-03/2022-12-31,20,8,1,1.0,1.75989,1.02554,0.12
2000-08-09/2022-12-31,10,40,2,0.998,1.75847,1.02553,0.9
2000-08-06/2022-12-31,4,6,1,0.999,1.7569,1.02548,0.94
2000-08-07/2022-12-31,4,6,1,0.999,1.7569,1.02548,0.94
2000-08-08/2022-12-31,4,6,1,0.999,1.7569,1.02548,0.94
2000-08-09/2022-12-31,13,30,2,1.0,1.75442,1.02542,0.6
2000-08-01/2022-12-31,5,10,2,0.999,1.7541,1.02539,0.55
2000-08-08/2022-12-31,20,8,2,1.0,1.75036,1.02531,0.45
2000-08-01/2022-12-31,13,9,2,1.0,1.74987,1.02528,0.45
2000-08-01/2022-12-31,20,10,1,0.999,1.74908,1.02526,0.12
2000-08-04/2022-12-31,10,30,1,0.999,1.74828,1.02525,0.77
2000-08-03/2022-12-31,17,11,1,0.999,1.74767,1.02523,0.85
2000-08-04/2022-12-31,6,40,2,1.0,1.74684,1.02521,0.45
2000-08-02/2022-12-31,17,10,1,0.999,1.74698,1.0252,0.64
2000-08-09/2022-12-31,15,4,1,0.999,1.74566,1.02519,0.18
2000-08-07/2022-12-31,20,20,1,1.0,1.74428,1.02515,0.72
2000-08-06/2022-12-31,20,20,1,1.0,1.74428,1.02515,0.72
2000-08-05/2022-12-31,17,30,1,1.0,1.74424,1.02514,0.88
2000-08-01/2022-12-31,5,10,1,0.999,1.74376,1.02512,0.88
2000-08-04/2022-12-31,3,25,2,0.999,1.73984,1.02502,0.86
2000-08-01/2022-12-31,10,7,1,1.0,1.73981,1.02501,0.15
2000-08-04/2022-12-31,5,9,1,1.0,1.73861,1.02499,0.77
2000-08-03/2022-12-31,30,11,2,0.998,1.73856,1.02499,0.76
2000-08-05/2022-12-31,3,9,1,0.998,1.73754,1.02497,0.88
2000-08-05/2022-12-31,25,20,2,1.0,1.734,1.02487,0.88
2000-08-01/2022-12-31,30,25,2,1.0,1.73195,1.02481,0.15
2000-08-05/2022-12-31,6,7,1,1.0,1.73097,1.02479,0.78
2000-08-06/2022-12-31,20,8,2,1.0,1.72948,1.02476,0.42
2000-08-07/2022-12-31,20,8,2,1.0,1.72948,1.02476,0.42
2000-08-05/2022-12-31,40,11,1,0.999,1.7278,1.02471,0.12
2000-08-09/2022-12-31,40,11,1,0.998,1.72656,1.02469,0.9
2000-08-03/2022-12-31,15,3,2,0.999,1.72602,1.02466,0.15
2000-08-01/2022-12-31,13,40,2,1.0,1.72459,1.02461,0.44
2000-08-02/2022-12-31,7,4,1,1.0,1.72208,1.02455,0.47
2000-08-09/2022-12-31,35,40,1,0.999,1.72145,1.02455,0.83
2000-08-04/2022-12-31,10,13,2,1.0,1.7187,1.02446,0.76
2000-08-05/2022-12-31,4,6,1,1.0,1.71692,1.02442,0.68
2000-08-07/2022-12-31,3,30,2,1.0,1.71588,1.0244,0.95
2000-08-08/2022-12-31,3,30,2,1.0,1.71588,1.0244,0.95
2000-08-06/2022-12-31,3,30,2,1.0,1.71588,1.0244,0.95
2000-08-08/2022-12-31,6,30,1,0.998,1.71467,1.02437,0.48
2000-08-07/2022-12-31,6,30,1,0.998,1.71467,1.02437,0.48
2000-08-06/2022-12-31,6,30,1,0.998,1.71467,1.02436,0.48
2000-08-02/2022-12-31,5,25,1,1.0,1.7094,1.02421,0.93
2000-08-04/2022-12-31,35,20,2,0.999,1.70694,1.02415,0.11
2000-08-03/2022-12-31,3,15,1,1.0,1.70683,1.02414,0.49
2000-08-09/2022-12-31,40,40,2,1.0,1.705,1.02411,0.39
2000-08-01/2022-12-31,35,9,2,0.999,1.70258,1.02402,0.95
2000-08-02/2022-12-31,4,17,1,1.0,1.69734,1.02389,0.25
2000-08-03/2022-12-31,3,40,2,0.999,1.69187,1.02374,0.64
2000-08-01/2022-12-31,15,8,2,1.0,1.69086,1.02371,0.64
2000-08-01/2022-12-31,7,40,1,0.998,1.68789,1.02363,0.76
2000-08-05/2022-12-31,8,11,1,0.999,1.68689,1.02361,1.0
2000-08-03/2022-12-31,13,7,1,0.999,1.68584,1.02358,0.31
2000-08-06/2022-12-31,17,7,1,1.0,1.68393,1.02354,0.53
2000-08-07/2022-12-31,17,7,1,1.0,1.68393,1.02354,0.53
2000-08-08/2022-12-31,17,7,1,1.0,1.68393,1.02354,0.53
2000-08-08/2022-12-31,20,8,1,0.999,1.6809,1.02346,0.66
2000-08-05/2022-12-31,4,17,1,0.999,1.68035,1.02344,0.88
2000-08-04/2022-12-31,40,11,2,1.0,1.6786,1.02339,0.89
2000-08-05/2022-12-31,25,15,2,0.998,1.6771,1.02335,0.88
2000-08-08/2022-12-31,5,6,1,0.998,1.6765,1.02334,0.4
2000-08-04/2022-12-31,7,25,1,0.999,1.67682,1.02334,0.33
2000-08-07/2022-12-31,5,6,1,0.998,1.6765,1.02334,0.4
2000-08-04/2022-12-31,13,10,1,1.0,1.6766,1.02333,0.35
2000-08-06/2022-12-31,5,6,1,0.998,1.6765,1.02333,0.4
2000-08-03/2022-12-31,13,9,2,1.0,1.67513,1.02329,0.46
2000-08-05/2022-12-31,9,8,1,0.999,1.67453,1.02328,0.18
2000-08-05/2022-12-31,3,40,1,1.0,1.67223,1.02321,0.95
2000-08-04/2022-12-31,3,35,2,1.0,1.66636,1.02305,0.85
2000-08-01/2022-12-31,11,3,2,0.999,1.66635,1.02304,0.32
2000-08-01/2022-12-31,7,10,1,0.999,1.66635,1.02304,0.62
2000-08-03/2022-12-31,3,9,1,0.998,1.66593,1.02304,0.34
2000-08-03/2022-12-31,10,40,1,0.999,1.66511,1.02301,0.3
2000-08-03/2022-12-31,40,7,2,0.998,1.66445,1.023,0.89
2000-08-04/2022-12-31,5,17,2,0.998,1.66261,1.02295,0.12
2000-08-03/2022-12-31,13,10,2,1.0,1.66164,1.02292,0.82
2000-08-08/2022-12-31,20,20,1,0.999,1.6609,1.02291,0.74
2000-08-01/2022-12-31,40,35,2,0.998,1.6608,1.02289,0.84
2000-08-09/2022-12-31,11,25,2,0.998,1.65927,1.02287,0.12
2000-08-07/2022-12-31,20,8,1,0.999,1.65919,1.02286,0.65
2000-08-06/2022-12-31,20,8,1,0.999,1.65919,1.02286,0.65
2000-08-04/2022-12-31,9,13,1,0.998,1.65357,1.0227,0.13
2000-08-08/2022-12-31,8,15,2,0.999,1.65127,1.02265,0.83
2000-08-07/2022-12-31,8,15,2,0.999,1.65127,1.02264,0.83
2000-08-06/2022-12-31,8,15,2,0.999,1.65127,1.02264,0.83
2000-08-01/2022-12-31,13,40,1,1.0,1.65089,1.02262,0.4
2000-08-05/2022-12-31,5,8,1,0.999,1.64994,1.0226,0.93
2000-08-03/2022-12-31,20,8,2,0.998,1.64542,1.02247,0.15
2000-08-03/2022-12-31,40,7,1,0.999,1.64377,1.02243,0.89
2000-08-04/2022-12-31,10,10,2,1.0,1.64304,1.02241,0.33
2000-08-04/2022-12-31,3,8,2,1.0,1.64224,1.02239,0.96
2000-08-05/2022-12-31,3,8,1,1.0,1.64175,1.02238,0.9
2000-08-09/2022-12-31,35,30,2,0.999,1.64108,1.02237,0.77
2000-08-07/2022-12-31,20,20,1,0.999,1.63945,1.02232,0.72
2000-08-06/2022-12-31,20,20,1,0.999,1.63945,1.02231,0.72
2000-08-03/2022-12-31,25,9,1,0.999,1.63645,1.02222,0.49
2000-08-03/2022-12-31,3,40,2,1.0,1.63628,1.02222,0.59
2000-08-05/2022-12-31,3,25,1,1.0,1.63506,1.02219,0.88
2000-08-02/2022-12-31,17,10,1,1.0,1.63451,1.02217,0.59
2000-08-01/2022-12-31,25,3,2,0.999,1.6347,1.02217,0.34
2000-08-06/2022-12-31,8,9,1,1.0,1.63386,1.02216,0.73
2000-08-07/2022-12-31,8,9,1,1.0,1.63386,1.02216,0.73
2000-08-08/2022-12-31,8,9,1,1.0,1.63386,1.02216,0.73
2000-08-03/2022-12-31,25,20,1,1.0,1.63393,1.02215,0.85
2000-08-01/2022-12-31,11,17,1,1.0,1.63307,1.02212,0.68
2000-08-06/2022-12-31,10,25,2,0.999,1.63035,1.02206,0.8
2000-08-06/2022-12-31,35,40,1,0.998,1.63033,1.02206,0.39
2000-08-04/2022-12-31,25,25,1,1.0,1.63049,1.02206,0.67
2000-08-07/2022-12-31,35,40,1,0.998,1.63033,1.02206,0.39
2000-08-08/2022-12-31,35,40,1,0.998,1.63033,1.02206,0.39
2000-08-07/2022-12-31,10,25,2,0.999,1.63035,1.02206,0.8
2000-08-05/2022-12-31,15,30,1,1.0,1.62833,1.022,0.88
2000-08-01/2022-12-31,35,10,1,1.0,1.62721,1.02196,0.89
2000-08-03/2022-12-31,6,8,1,0.998,1.62701,1.02196,0.99
2000-08-02/2022-12-31,35,11,2,0.998,1.62573,1.02192,0.89
2000-08-08/2022-12-31,6,30,1,0.999,1.62468,1.02191,0.48
2000-08-06/2022-12-31,6,30,1,0.999,1.62468,1.0219,0.48
2000-08-07/2022-12-31,6,30,1,0.999,1.62468,1.0219,0.48
2000-08-08/2022-12-31,20,20,2,1.0,1.62416,1.02189,0.56
2000-08-09/2022-12-31,13,30,2,0.999,1.62394,1.02189,0.5
2000-08-03/2022-12-31,6,25,2,0.999,1.623,1.02185,0.9
2000-08-04/2022-12-31,6,15,1,0.999,1.61904,1.02174,0.77
2000-08-05/2022-12-31,9,11,1,1.0,1.6184,1.02172,0.69
2000-08-09/2022-12-31,40,40,1,1.0,1.61676,1.02169,0.39
2000-08-04/2022-12-31,3,17,1,0.999,1.61558,1.02164,0.45
2000-08-02/2022-12-31,10,4,2,0.998,1.61513,1.02162,0.25
2000-08-09/2022-12-31,5,9,1,0.999,1.61365,1.0216,0.29
2000-08-03/2022-12-31,6,8,2,1.0,1.61393,1.02159,0.99
2000-08-01/2022-12-31,20,10,1,0.998,1.61099,1.0215,0.12
2000-08-05/2022-12-31,25,9,1,1.0,1.60961,1.02147,0.92
2000-08-01/2022-12-31,8,20,1,0.999,1.60764,1.02141,0.99
2000-08-03/2022-12-31,17,5,1,1.0,1.60747,1.02141,0.94
2000-08-04/2022-12-31,7,40,2,0.999,1.6063,1.02138,0.94
2000-08-01/2022-12-31,15,7,2,1.0,1.60631,1.02137,0.58
2000-08-09/2022-12-31,35,40,1,0.998,1.6049,1.02135,0.83
2000-08-06/2022-12-31,20,20,2,1.0,1.60478,1.02134,0.53
2000-08-07/2022-12-31,20,20,2,1.0,1.60478,1.02134,0.53
2000-08-01/2022-12-31,4,17,2,0.998,1.60356,1.02129,0.67
2000-08-05/2022-12-31,10,20,2,1.0,1.60248,1.02127,0.09
2000-08-03/2022-12-31,9,4,1,1.0,1.60264,1.02127,0.37
2000-08-07/2022-12-31,25,25,2,0.999,1.59894,1.02118,0.96
2000-08-04/2022-12-31,40,9,1,1.0,1.59939,1.02118,0.12
2000-08-08/2022-12-31,25,25,2,0.999,1.59894,1.02118,0.96
2000-08-06/2022-12-31,25,25,2,0.999,1.59894,1.02117,0.96
2000-08-05/2022-12-31,7,35,1,0.998,1.59749,1.02113,0.51
2000-08-09/2022-12-31,40,40,2,0.999,1.59702,1.02113,0.39
2000-08-04/2022-12-31,9,35,1,0.998,1.59513,1.02106,0.45
2000-08-05/2022-12-31,13,5,1,0.999,1.5948,1.02105,0.24
2000-08-09/2022-12-31,5,9,1,1.0,1.59119,1.02096,0.33
2000-08-03/2022-12-31,35,17,1,1.0,1.59155,1.02095,0.36
2000-08-01/2022-12-31,35,9,2,0.998,1.59046,1.02092,0.95
2000-08-08/2022-12-31,10,40,1,0.999,1.5874,1.02085,0.78
2000-08-07/2022-12-31,10,40,1,0.999,1.5874,1.02085,0.78
2000-08-06/2022-12-31,10,40,1,0.999,1.5874,1.02084,0.78
2000-08-01/2022-12-31,6,10,1,0.998,1.58638,1.0208,0.88
2000-08-05/2022-12-31,15,15,1,1.0,1.58447,1.02076,0.94
2000-08-05/2022-12-31,11,8,2,1.0,1.58055,1.02064,0.82
2000-08-09/2022-12-31,3,20,1,0.998,1.57691,1.02055,0.44
2000-08-03/2022-12-31,13,15,2,0.999,1.57722,1.02054,0.89
2000-08-03/2022-12-31,9,5,2,0.999,1.57628,1.02051,0.13
2000-08-01/2022-12-31,40,35,2,1.0,1.57526,1.02048,0.84
2000-08-03/2022-12-31,40,7,2,1.0,1.57498,1.02048,0.9
2000-08-06/2022-12-31,8,5,1,1.0,1.57436,1.02047,0.32
2000-08-04/2022-12-31,6,25,2,1.0,1.57453,1.02047,0.92
2000-08-08/2022-12-31,8,5,1,1.0,1.57436,1.02047,0.32
2000-08-07/2022-12-31,8,5,1,1.0,1.57436,1.02047,0.32
2000-08-09/2022-12-31,30,5,1,0.999,1.57337,1.02045,0.95
2000-08-01/2022-12-31,5,25,1,1.0,1.57381,1.02044,0.93
2000-08-05/2022-12-31,5,15,1,0.998,1.57302,1.02043,0.57
2000-08-04/2022-12-31,11,6,1,1.0,1.57285,1.02042,0.46
2000-08-01/2022-12-31,30,25,2,0.999,1.57291,1.02041,0.15
2000-08-04/2022-12-31,5,13,1,1.0,1.57232,1.0204,0.85
2000-08-07/2022-12-31,5,8,2,0.998,1.57018,1.02035,0.34
2000-08-08/2022-12-31,5,8,2,0.998,1.57018,1.02035,0.34
2000-08-06/2022-12-31,5,8,2,0.998,1.57018,1.02035,0.34
2000-08-09/2022-12-31,3,7,2,0.999,1.56811,1.02029,0.75
2000-08-01/2022-12-31,8,6,1,0.999,1.56831,1.02028,0.99
2000-08-05/2022-12-31,40,11,1,0.998,1.56784,1.02028,0.12
2000-08-01/2022-12-31,35,30,2,0.998,1.5662,1.02022,0.98
2000-08-02/2022-12-31,4,17,2,0.999,1.56477,1.02018,0.09
2000-08-09/2022-12-31,25,15,2,0.998,1.56437,1.02018,0.12
2000-08-05/2022-12-31,5,25,1,0.999,1.5641,1.02017,0.78
2000-08-09/2022-12-31,13,17,1,0.998,1.56342,1.02016,0.86
2000-08-05/2022-12-31,17,30,1,0.999,1.5609,1.02007,0.84
2000-08-03/2022-12-31,13,15,1,1.0,1.5595,1.02003,0.75
2000-08-04/2022-12-31,6,40,2,0.999,1.55905,1.02002,0.3
2000-08-09/2022-12-31,5,8,1,1.0,1.55852,1.02001,0.43
2000-08-08/2022-12-31,10,25,2,0.999,1.55763,1.01999,0.78
2000-08-02/2022-12-31,5,25,2,0.999,1.55756,1.01997,0.94
2000-08-01/2022-12-31,13,40,2,0.999,1.55538,1.0199,0.44
2000-08-04/2022-12-31,35,20,2,0.998,1.55507,1.0199,0.11
