,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee_%,num_tickers,nsmallest/nlargest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,1,0.998,0.6,208,nlargest,0.95819,,,,,,,,,,,,,,,,,,,,,,,,0.95819,0.9527588888888889,,,,,,,,,,,,,,,,,,,,,,,,0.9527588888888889,0.93098,,,,,,,,,,,,,,,,,,,,,,,,0.93098,0.9716,,,,,,,,,,,,,,,,,,,,,,,,0.9716,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,35,1,0.999,0.6,208,nlargest,0.95812,,,,,,,,,,,,,,,,,,,,,,,,0.95812,0.96861,,,,,,,,,,,,,,,,,,,,,,,,0.96861,0.94661,,,,,,,,,,,,,,,,,,,,,,,,0.94661,1.00605,,,,,,,,,,,,,,,,,,,,,,,,1.00605,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,20,2,1.0,0.6,208,nlargest,0.95811,,,,,,,,,,,,,,,,,,,,,,,,0.95811,0.9577255555555557,,,,,,,,,,,,,,,,,,,,,,,,0.9577255555555557,0.94198,,,,,,,,,,,,,,,,,,,,,,,,0.94198,0.97668,,,,,,,,,,,,,,,,,,,,,,,,0.97668,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,40,2,1.0,0.6,208,nlargest,0.95804,,,,,,,,,,,,,,,,,,,,,,,,0.95804,0.9608777777777777,,,,,,,,,,,,,,,,,,,,,,,,0.9608777777777777,0.93733,,,,,,,,,,,,,,,,,,,,,,,,0.93733,0.99555,,,,,,,,,,,,,,,,,,,,,,,,0.99555,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
15,9,2,1.0,0.6,208,nlargest,0.958,,,,,,,,,,,,,,,,,,,,,,,,0.958,0.9569277777777777,,,,,,,,,,,,,,,,,,,,,,,,0.9569277777777777,0.92943,,,,,,,,,,,,,,,,,,,,,,,,0.92943,0.98405,,,,,,,,,,,,,,,,,,,,,,,,0.98405,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
13,3,2,0.998,0.6,208,nsmallest,0.95794,,,,,,,,,,,,,,,,,,,,,,,,0.95794,0.9701788888888889,,,,,,,,,,,,,,,,,,,,,,,,0.9701788888888889,0.93086,,,,,,,,,,,,,,,,,,,,,,,,0.93086,1.04264,,,,,,,,,,,,,,,,,,,,,,,,1.04264,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,9,2,0.999,0.6,208,nlargest,0.95791,,,,,,,,,,,,,,,,,,,,,,,,0.95791,0.9614999999999999,,,,,,,,,,,,,,,,,,,,,,,,0.9614999999999999,0.91675,,,,,,,,,,,,,,,,,,,,,,,,0.91675,1.0385,,,,,,,,,,,,,,,,,,,,,,,,1.0385,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,11,1,1.0,0.6,208,nlargest,0.95788,,,,,,,,,,,,,,,,,,,,,,,,0.95788,0.9592055555555555,,,,,,,,,,,,,,,,,,,,,,,,0.9592055555555555,0.89734,,,,,,,,,,,,,,,,,,,,,,,,0.89734,1.0358,,,,,,,,,,,,,,,,,,,,,,,,1.0358,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,17,2,0.999,0.6,208,nlargest,0.95786,,,,,,,,,,,,,,,,,,,,,,,,0.95786,0.9628000000000001,,,,,,,,,,,,,,,,,,,,,,,,0.9628000000000001,0.94497,,,,,,,,,,,,,,,,,,,,,,,,0.94497,1.00404,,,,,,,,,,,,,,,,,,,,,,,,1.00404,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,25,1,1.0,0.6,208,nlargest,0.95786,,,,,,,,,,,,,,,,,,,,,,,,0.95786,0.9724922222222223,,,,,,,,,,,,,,,,,,,,,,,,0.9724922222222223,0.94592,,,,,,,,,,,,,,,,,,,,,,,,0.94592,1.03373,,,,,,,,,,,,,,,,,,,,,,,,1.03373,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,4,1,0.998,0.6,208,nlargest,0.95785,,,,,,,,,,,,,,,,,,,,,,,,0.95785,0.9480877777777779,,,,,,,,,,,,,,,,,,,,,,,,0.9480877777777779,0.9086,,,,,,,,,,,,,,,,,,,,,,,,0.9086,1.01135,,,,,,,,,,,,,,,,,,,,,,,,1.01135,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,17,1,0.998,0.6,208,nlargest,0.95783,,,,,,,,,,,,,,,,,,,,,,,,0.95783,0.9555144444444443,,,,,,,,,,,,,,,,,,,,,,,,0.9555144444444443,0.92736,,,,,,,,,,,,,,,,,,,,,,,,0.92736,0.96395,,,,,,,,,,,,,,,,,,,,,,,,0.96395,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,10,1,1.0,0.6,208,nlargest,0.95782,,,,,,,,,,,,,,,,,,,,,,,,0.95782,0.9659788888888888,,,,,,,,,,,,,,,,,,,,,,,,0.9659788888888888,0.92081,,,,,,,,,,,,,,,,,,,,,,,,0.92081,1.08331,,,,,,,,,,,,,,,,,,,,,,,,1.08331,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,15,1,0.999,0.6,208,nlargest,0.9578,,,,,,,,,,,,,,,,,,,,,,,,0.9578,0.9538333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.9538333333333333,0.88988,,,,,,,,,,,,,,,,,,,,,,,,0.88988,0.97239,,,,,,,,,,,,,,,,,,,,,,,,0.97239,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,10,2,0.999,0.6,208,nlargest,0.95779,,,,,,,,,,,,,,,,,,,,,,,,0.95779,0.9680588888888888,,,,,,,,,,,,,,,,,,,,,,,,0.9680588888888888,0.94895,,,,,,,,,,,,,,,,,,,,,,,,0.94895,0.99643,,,,,,,,,,,,,,,,,,,,,,,,0.99643,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,9,1,0.999,0.6,208,nlargest,0.95776,,,,,,,,,,,,,,,,,,,,,,,,0.95776,0.9657233333333335,,,,,,,,,,,,,,,,,,,,,,,,0.9657233333333335,0.90545,,,,,,,,,,,,,,,,,,,,,,,,0.90545,1.0739,,,,,,,,,,,,,,,,,,,,,,,,1.0739,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,5,2,0.999,0.6,208,nsmallest,0.95776,,,,,,,,,,,,,,,,,,,,,,,,0.95776,0.9723366666666666,,,,,,,,,,,,,,,,,,,,,,,,0.9723366666666666,0.88197,,,,,,,,,,,,,,,,,,,,,,,,0.88197,1.04892,,,,,,,,,,,,,,,,,,,,,,,,1.04892,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,13,1,0.999,0.6,208,nlargest,0.95776,,,,,,,,,,,,,,,,,,,,,,,,0.95776,0.9581077777777778,,,,,,,,,,,,,,,,,,,,,,,,0.9581077777777778,0.93905,,,,,,,,,,,,,,,,,,,,,,,,0.93905,0.97348,,,,,,,,,,,,,,,,,,,,,,,,0.97348,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
6,25,1,0.998,0.6,208,nlargest,0.95774,,,,,,,,,,,,,,,,,,,,,,,,0.95774,0.9687344444444445,,,,,,,,,,,,,,,,,,,,,,,,0.9687344444444445,0.91336,,,,,,,,,,,,,,,,,,,,,,,,0.91336,1.02962,,,,,,,,,,,,,,,,,,,,,,,,1.02962,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,8,2,0.998,0.6,208,nlargest,0.95773,,,,,,,,,,,,,,,,,,,,,,,,0.95773,0.9550155555555556,,,,,,,,,,,,,,,,,,,,,,,,0.9550155555555556,0.94103,,,,,,,,,,,,,,,,,,,,,,,,0.94103,0.96907,,,,,,,,,,,,,,,,,,,,,,,,0.96907,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,30,1,0.998,0.6,208,nlargest,0.95771,,,,,,,,,,,,,,,,,,,,,,,,0.95771,0.9559700000000001,,,,,,,,,,,,,,,,,,,,,,,,0.9559700000000001,0.93113,,,,,,,,,,,,,,,,,,,,,,,,0.93113,0.99352,,,,,,,,,,,,,,,,,,,,,,,,0.99352,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,17,1,0.998,0.6,208,nlargest,0.95771,,,,,,,,,,,,,,,,,,,,,,,,0.95771,0.9613777777777778,,,,,,,,,,,,,,,,,,,,,,,,0.9613777777777778,0.93868,,,,,,,,,,,,,,,,,,,,,,,,0.93868,0.97902,,,,,,,,,,,,,,,,,,,,,,,,0.97902,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,20,2,0.998,0.6,208,nlargest,0.95763,,,,,,,,,,,,,,,,,,,,,,,,0.95763,0.96838,,,,,,,,,,,,,,,,,,,,,,,,0.96838,0.91559,,,,,,,,,,,,,,,,,,,,,,,,0.91559,1.00875,,,,,,,,,,,,,,,,,,,,,,,,1.00875,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,15,1,0.999,0.6,208,nlargest,0.95762,,,,,,,,,,,,,,,,,,,,,,,,0.95762,0.960941111111111,,,,,,,,,,,,,,,,,,,,,,,,0.960941111111111,0.90301,,,,,,,,,,,,,,,,,,,,,,,,0.90301,0.99966,,,,,,,,,,,,,,,,,,,,,,,,0.99966,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,17,2,0.998,0.6,208,nlargest,0.95761,,,,,,,,,,,,,,,,,,,,,,,,0.95761,0.9614366666666666,,,,,,,,,,,,,,,,,,,,,,,,0.9614366666666666,0.93414,,,,,,,,,,,,,,,,,,,,,,,,0.93414,0.98711,,,,,,,,,,,,,,,,,,,,,,,,0.98711,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,20,2,0.998,0.6,208,nlargest,0.95758,,,,,,,,,,,,,,,,,,,,,,,,0.95758,0.9624855555555555,,,,,,,,,,,,,,,,,,,,,,,,0.9624855555555555,0.93923,,,,,,,,,,,,,,,,,,,,,,,,0.93923,0.9826,,,,,,,,,,,,,,,,,,,,,,,,0.9826,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,6,1,0.998,0.6,208,nlargest,0.95758,,,,,,,,,,,,,,,,,,,,,,,,0.95758,0.9597111111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9597111111111111,0.91993,,,,,,,,,,,,,,,,,,,,,,,,0.91993,0.99436,,,,,,,,,,,,,,,,,,,,,,,,0.99436,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,15,2,0.998,0.6,208,nlargest,0.95757,,,,,,,,,,,,,,,,,,,,,,,,0.95757,0.9488055555555555,,,,,,,,,,,,,,,,,,,,,,,,0.9488055555555555,0.89277,,,,,,,,,,,,,,,,,,,,,,,,0.89277,0.98743,,,,,,,,,,,,,,,,,,,,,,,,0.98743,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,10,3,0.995,0.6,208,nlargest,0.95757,,,,,,,,,,,,,,,,,,,,,,,,0.95757,0.95757,,,,,,,,,,,,,,,,,,,,,,,,0.95757,0.94592,,,,,,,,,,,,,,,,,,,,,,,,0.94592,0.96922,,,,,,,,,,,,,,,,,,,,,,,,0.96922,2.0,,,,,,,,,,,,,,,,,,,,,,,,2
6,17,2,0.998,0.6,208,nlargest,0.95753,,,,,,,,,,,,,,,,,,,,,,,,0.95753,0.955458888888889,,,,,,,,,,,,,,,,,,,,,,,,0.955458888888889,0.90746,,,,,,,,,,,,,,,,,,,,,,,,0.90746,1.00563,,,,,,,,,,,,,,,,,,,,,,,,1.00563,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,35,2,0.999,0.6,208,nlargest,0.9575,,,,,,,,,,,,,,,,,,,,,,,,0.9575,0.9681777777777777,,,,,,,,,,,,,,,,,,,,,,,,0.9681777777777777,0.94907,,,,,,,,,,,,,,,,,,,,,,,,0.94907,1.01167,,,,,,,,,,,,,,,,,,,,,,,,1.01167,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,13,5,0.998,0.6,208,nlargest,0.95748,,,,,,,,,,,,,,,,,,,,,,,,0.95748,0.95748,,,,,,,,,,,,,,,,,,,,,,,,0.95748,0.95025,,,,,,,,,,,,,,,,,,,,,,,,0.95025,0.96471,,,,,,,,,,,,,,,,,,,,,,,,0.96471,2.0,,,,,,,,,,,,,,,,,,,,,,,,2
4,35,1,1.0,0.6,208,nlargest,0.95747,,,,,,,,,,,,,,,,,,,,,,,,0.95747,0.9687711111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9687711111111111,0.94066,,,,,,,,,,,,,,,,,,,,,,,,0.94066,1.00827,,,,,,,,,,,,,,,,,,,,,,,,1.00827,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,17,1,0.999,0.6,208,nlargest,0.95747,,,,,,,,,,,,,,,,,,,,,,,,0.95747,0.9591144444444445,,,,,,,,,,,,,,,,,,,,,,,,0.9591144444444445,0.92237,,,,,,,,,,,,,,,,,,,,,,,,0.92237,0.99153,,,,,,,,,,,,,,,,,,,,,,,,0.99153,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,40,1,0.998,0.6,208,nsmallest,0.95746,,,,,,,,,,,,,,,,,,,,,,,,0.95746,0.98303,,,,,,,,,,,,,,,,,,,,,,,,0.98303,0.9466,,,,,,,,,,,,,,,,,,,,,,,,0.9466,1.11543,,,,,,,,,,,,,,,,,,,,,,,,1.11543,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
15,9,2,0.999,0.6,208,nlargest,0.95744,,,,,,,,,,,,,,,,,,,,,,,,0.95744,0.9500833333333334,,,,,,,,,,,,,,,,,,,,,,,,0.9500833333333334,0.92011,,,,,,,,,,,,,,,,,,,,,,,,0.92011,0.97611,,,,,,,,,,,,,,,,,,,,,,,,0.97611,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
17,35,1,1.0,0.6,208,nlargest,0.95743,,,,,,,,,,,,,,,,,,,,,,,,0.95743,0.9724722222222222,,,,,,,,,,,,,,,,,,,,,,,,0.9724722222222222,0.94438,,,,,,,,,,,,,,,,,,,,,,,,0.94438,1.01889,,,,,,,,,,,,,,,,,,,,,,,,1.01889,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
17,30,1,0.998,0.6,208,nsmallest,0.9574,,,,,,,,,,,,,,,,,,,,,,,,0.9574,0.972671111111111,,,,,,,,,,,,,,,,,,,,,,,,0.972671111111111,0.9503,,,,,,,,,,,,,,,,,,,,,,,,0.9503,1.01674,,,,,,,,,,,,,,,,,,,,,,,,1.01674,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
35,4,2,0.998,0.6,208,nlargest,0.95738,,,,,,,,,,,,,,,,,,,,,,,,0.95738,0.9645566666666667,,,,,,,,,,,,,,,,,,,,,,,,0.9645566666666667,0.95395,,,,,,,,,,,,,,,,,,,,,,,,0.95395,0.98902,,,,,,,,,,,,,,,,,,,,,,,,0.98902,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,6,1,1.0,0.6,208,nlargest,0.9573,,,,,,,,,,,,,,,,,,,,,,,,0.9573,0.9820766666666666,,,,,,,,,,,,,,,,,,,,,,,,0.9820766666666666,0.94472,,,,,,,,,,,,,,,,,,,,,,,,0.94472,1.11682,,,,,,,,,,,,,,,,,,,,,,,,1.11682,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
17,15,1,0.998,0.6,208,nlargest,0.95728,,,,,,,,,,,,,,,,,,,,,,,,0.95728,0.9480488888888888,,,,,,,,,,,,,,,,,,,,,,,,0.9480488888888888,0.91704,,,,,,,,,,,,,,,,,,,,,,,,0.91704,0.97234,,,,,,,,,,,,,,,,,,,,,,,,0.97234,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,4,1,0.998,0.6,208,nlargest,0.95728,,,,,,,,,,,,,,,,,,,,,,,,0.95728,0.9540877777777779,,,,,,,,,,,,,,,,,,,,,,,,0.9540877777777779,0.93063,,,,,,,,,,,,,,,,,,,,,,,,0.93063,0.99898,,,,,,,,,,,,,,,,,,,,,,,,0.99898,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,13,4,0.998,0.6,208,nlargest,0.957275,,,,,,,,,,,,,,,,,,,,,,,,0.957275,0.957275,,,,,,,,,,,,,,,,,,,,,,,,0.957275,0.94904,,,,,,,,,,,,,,,,,,,,,,,,0.94904,0.96551,,,,,,,,,,,,,,,,,,,,,,,,0.96551,2.0,,,,,,,,,,,,,,,,,,,,,,,,2
11,15,1,1.0,0.6,208,nlargest,0.95725,,,,,,,,,,,,,,,,,,,,,,,,0.95725,0.9660766666666666,,,,,,,,,,,,,,,,,,,,,,,,0.9660766666666666,0.91865,,,,,,,,,,,,,,,,,,,,,,,,0.91865,1.01478,,,,,,,,,,,,,,,,,,,,,,,,1.01478,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,6,2,1.0,0.6,208,nlargest,0.95723,,,,,,,,,,,,,,,,,,,,,,,,0.95723,0.9586999999999999,,,,,,,,,,,,,,,,,,,,,,,,0.9586999999999999,0.93789,,,,,,,,,,,,,,,,,,,,,,,,0.93789,0.97883,,,,,,,,,,,,,,,,,,,,,,,,0.97883,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
25,7,2,0.999,0.6,208,nlargest,0.95722,,,,,,,,,,,,,,,,,,,,,,,,0.95722,0.9657011111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9657011111111111,0.95041,,,,,,,,,,,,,,,,,,,,,,,,0.95041,0.99131,,,,,,,,,,,,,,,,,,,,,,,,0.99131,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
10,8,1,0.999,0.6,208,nlargest,0.9572,,,,,,,,,,,,,,,,,,,,,,,,0.9572,0.9487911111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9487911111111111,0.92043,,,,,,,,,,,,,,,,,,,,,,,,0.92043,0.97037,,,,,,,,,,,,,,,,,,,,,,,,0.97037,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,30,2,0.998,0.6,208,nlargest,0.95719,,,,,,,,,,,,,,,,,,,,,,,,0.95719,0.9612666666666667,,,,,,,,,,,,,,,,,,,,,,,,0.9612666666666667,0.95482,,,,,,,,,,,,,,,,,,,,,,,,0.95482,0.98446,,,,,,,,,,,,,,,,,,,,,,,,0.98446,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,25,1,0.999,0.6,208,nlargest,0.95718,,,,,,,,,,,,,,,,,,,,,,,,0.95718,0.97715,,,,,,,,,,,,,,,,,,,,,,,,0.97715,0.92249,,,,,,,,,,,,,,,,,,,,,,,,0.92249,1.02017,,,,,,,,,,,,,,,,,,,,,,,,1.02017,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,25,2,0.998,0.6,208,nlargest,0.95713,,,,,,,,,,,,,,,,,,,,,,,,0.95713,0.9590033333333334,,,,,,,,,,,,,,,,,,,,,,,,0.9590033333333334,0.93969,,,,,,,,,,,,,,,,,,,,,,,,0.93969,0.98282,,,,,,,,,,,,,,,,,,,,,,,,0.98282,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,4,1,0.999,0.6,208,nlargest,0.95705,,,,,,,,,,,,,,,,,,,,,,,,0.95705,0.9750811111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9750811111111111,0.87604,,,,,,,,,,,,,,,,,,,,,,,,0.87604,1.14593,,,,,,,,,,,,,,,,,,,,,,,,1.14593,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,10,1,1.0,0.6,208,nlargest,0.95703,,,,,,,,,,,,,,,,,,,,,,,,0.95703,0.9634344444444444,,,,,,,,,,,,,,,,,,,,,,,,0.9634344444444444,0.8761,,,,,,,,,,,,,,,,,,,,,,,,0.8761,1.01439,,,,,,,,,,,,,,,,,,,,,,,,1.01439,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
9,4,1,1.0,0.6,208,nlargest,0.957,,,,,,,,,,,,,,,,,,,,,,,,0.957,0.9847677777777777,,,,,,,,,,,,,,,,,,,,,,,,0.9847677777777777,0.88793,,,,,,,,,,,,,,,,,,,,,,,,0.88793,1.16517,,,,,,,,,,,,,,,,,,,,,,,,1.16517,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,20,1,0.999,0.6,208,nlargest,0.95698,,,,,,,,,,,,,,,,,,,,,,,,0.95698,0.9438166666666667,,,,,,,,,,,,,,,,,,,,,,,,0.9438166666666667,0.90887,,,,,,,,,,,,,,,,,,,,,,,,0.90887,0.97303,,,,,,,,,,,,,,,,,,,,,,,,0.97303,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
17,3,1,1.0,0.6,208,nlargest,0.95694,,,,,,,,,,,,,,,,,,,,,,,,0.95694,0.9454155555555555,,,,,,,,,,,,,,,,,,,,,,,,0.9454155555555555,0.89432,,,,,,,,,,,,,,,,,,,,,,,,0.89432,0.9715,,,,,,,,,,,,,,,,,,,,,,,,0.9715,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
13,35,1,1.0,0.6,208,nlargest,0.95694,,,,,,,,,,,,,,,,,,,,,,,,0.95694,0.9651200000000001,,,,,,,,,,,,,,,,,,,,,,,,0.9651200000000001,0.948,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.98945,,,,,,,,,,,,,,,,,,,,,,,,0.98945,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
4,40,1,0.999,0.6,208,nlargest,0.95692,,,,,,,,,,,,,,,,,,,,,,,,0.95692,0.9662844444444444,,,,,,,,,,,,,,,,,,,,,,,,0.9662844444444444,0.94024,,,,,,,,,,,,,,,,,,,,,,,,0.94024,1.03425,,,,,,,,,,,,,,,,,,,,,,,,1.03425,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,6,2,1.0,0.6,208,nlargest,0.9569,,,,,,,,,,,,,,,,,,,,,,,,0.9569,0.9676822222222222,,,,,,,,,,,,,,,,,,,,,,,,0.9676822222222222,0.89515,,,,,,,,,,,,,,,,,,,,,,,,0.89515,1.0688,,,,,,,,,,,,,,,,,,,,,,,,1.0688,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
5,35,1,1.0,0.6,208,nlargest,0.95684,,,,,,,,,,,,,,,,,,,,,,,,0.95684,0.9640377777777778,,,,,,,,,,,,,,,,,,,,,,,,0.9640377777777778,0.95025,,,,,,,,,,,,,,,,,,,,,,,,0.95025,0.99895,,,,,,,,,,,,,,,,,,,,,,,,0.99895,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
11,13,1,1.0,0.6,208,nlargest,0.95684,,,,,,,,,,,,,,,,,,,,,,,,0.95684,0.9551577777777778,,,,,,,,,,,,,,,,,,,,,,,,0.9551577777777778,0.91144,,,,,,,,,,,,,,,,,,,,,,,,0.91144,1.03518,,,,,,,,,,,,,,,,,,,,,,,,1.03518,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,11,1,1.0,0.6,208,nlargest,0.95681,,,,,,,,,,,,,,,,,,,,,,,,0.95681,0.9643044444444444,,,,,,,,,,,,,,,,,,,,,,,,0.9643044444444444,0.93091,,,,,,,,,,,,,,,,,,,,,,,,0.93091,1.03466,,,,,,,,,,,,,,,,,,,,,,,,1.03466,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
3,17,1,0.999,0.6,208,nlargest,0.95681,,,,,,,,,,,,,,,,,,,,,,,,0.95681,0.9601944444444445,,,,,,,,,,,,,,,,,,,,,,,,0.9601944444444445,0.92174,,,,,,,,,,,,,,,,,,,,,,,,0.92174,1.02164,,,,,,,,,,,,,,,,,,,,,,,,1.02164,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
8,3,2,1.0,0.6,208,nlargest,0.95681,,,,,,,,,,,,,,,,,,,,,,,,0.95681,0.94824,,,,,,,,,,,,,,,,,,,,,,,,0.94824,0.91027,,,,,,,,,,,,,,,,,,,,,,,,0.91027,0.96969,,,,,,,,,,,,,,,,,,,,,,,,0.96969,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,20,2,1.0,0.6,208,nlargest,0.95681,,,,,,,,,,,,,,,,,,,,,,,,0.95681,0.9554611111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9554611111111111,0.92573,,,,,,,,,,,,,,,,,,,,,,,,0.92573,0.9704,,,,,,,,,,,,,,,,,,,,,,,,0.9704,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,11,1,0.999,0.6,208,nlargest,0.9568,,,,,,,,,,,,,,,,,,,,,,,,0.9568,0.9587611111111111,,,,,,,,,,,,,,,,,,,,,,,,0.9587611111111111,0.93762,,,,,,,,,,,,,,,,,,,,,,,,0.93762,0.99442,,,,,,,,,,,,,,,,,,,,,,,,0.99442,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
30,3,1,0.999,0.6,208,nlargest,0.95679,,,,,,,,,,,,,,,,,,,,,,,,0.95679,0.96149,,,,,,,,,,,,,,,,,,,,,,,,0.96149,0.92929,,,,,,,,,,,,,,,,,,,,,,,,0.92929,0.99008,,,,,,,,,,,,,,,,,,,,,,,,0.99008,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
20,7,1,0.998,0.6,208,nlargest,0.95678,,,,,,,,,,,,,,,,,,,,,,,,0.95678,0.9559077777777778,,,,,,,,,,,,,,,,,,,,,,,,0.9559077777777778,0.93013,,,,,,,,,,,,,,,,,,,,,,,,0.93013,1.01801,,,,,,,,,,,,,,,,,,,,,,,,1.01801,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
2,17,2,1.0,0.6,208,nsmallest,0.95676,,,,,,,,,,,,,,,,,,,,,,,,0.95676,0.9732844444444445,,,,,,,,,,,,,,,,,,,,,,,,0.9732844444444445,0.92783,,,,,,,,,,,,,,,,,,,,,,,,0.92783,1.01856,,,,,,,,,,,,,,,,,,,,,,,,1.01856,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
15,20,1,1.0,0.6,208,nlargest,0.95675,,,,,,,,,,,,,,,,,,,,,,,,0.95675,0.9675222222222222,,,,,,,,,,,,,,,,,,,,,,,,0.9675222222222222,0.94621,,,,,,,,,,,,,,,,,,,,,,,,0.94621,0.99877,,,,,,,,,,,,,,,,,,,,,,,,0.99877,9.0,,,,,,,,,,,,,,,,,,,,,,,,9
