,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,nlargest_nsmallest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,1,0.998,0.002,208,nsmallest,1.335915,1.86486,1.80201,1.3377,1.35232,1.30185,1.47853,1.05119,1.20343,1.52507,1.39961,1.44097,1.0335,1.0254,0.98067,1.03732,1.2058,1.30302,0.98732,1.82634,1.4546,1.15855,1.22765,1.49929,1.28663,1.3474921428571427,1.831354,1.9476939999999998,1.317922,1.309404,1.9499940000000002,1.409614,1.128346,1.306178,1.451874,1.7823740000000001,1.294084,1.057796,1.0601800000000001,1.39743,1.0691840000000001,1.5417399999999999,1.563814,1.0315239999999999,1.50319,1.502892,1.38076,2.0769320000000002,1.373336,1.4364571317829455,1.28546,1.34033,1.20362,1.06576,1.03994,1.08917,1.04908,0.98646,0.96877,1.1786,0.98253,0.85837,0.86885,0.88851,0.93141,0.886,1.04509,0.96946,0.96674,0.85446,1.3195,1.09035,0.95812,0.84179,0.84179,1.44972,2.2825,3.11369,1.58058,1.5597,4.52859,1.58766,1.49425,1.95215,1.77767,2.77808,1.57668,1.18661,1.35946,2.16155,1.43798,2.17805,3.03269,1.15083,1.94432,1.87583,1.9577,5.27713,1.79138,5.27713,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,1,0.999,0.002,208,nsmallest,1.314,2.3455,2.48389,1.49216,1.45738,1.06809,1.32529,1.40931,1.15603,1.26515,0.92874,1.37548,1.28719,0.95057,1.06485,1.20713,1.33901,1.07783,1.21551,1.04756,1.15608,1.20405,1.34144,0.97299,1.2861,1.3801285714285714,2.371076,2.405844,1.5113400000000001,1.423702,1.935408,1.402182,1.3505980000000002,1.554182,1.47708,1.076438,1.346574,1.241736,1.0041959999999999,1.139132,1.1541000000000001,1.6052199999999999,1.569082,1.163184,1.309196,2.01955,1.493058,1.57374,1.46199,1.4904251162790698,1.28938,1.16371,1.34996,1.11292,1.05047,0.94119,1.14995,1.05131,0.9369,1.08032,0.81626,0.98166,1.02877,0.92896,0.86529,0.96827,0.87076,0.83897,0.93264,0.94315,1.14742,0.84761,0.97236,0.79167,0.79167,1.56686,3.65074,3.14318,2.06178,1.91934,5.41503,1.844,1.47876,2.91146,2.05786,1.52393,1.67771,1.3663,1.18337,1.51085,1.38087,2.34076,3.86622,1.27377,2.34365,5.04487,2.24204,2.77792,3.57344,5.41503,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,4,1,0.999,0.002,208,nsmallest,1.338965,2.16234,2.14322,1.10768,1.10948,1.15334,1.34792,1.23351,1.29279,1.54062,1.05767,1.15164,1.16466,0.96377,0.8754,1.14233,1.86985,1.28385,1.11827,1.18687,1.85587,1.17835,1.12148,1.05076,1.28385,1.3566264285714287,2.215366,1.900426,1.556464,1.2569320000000002,1.808382,1.340676,1.2858740000000002,1.7913979999999998,1.544086,1.017096,1.141916,1.269282,1.009812,0.9040519999999999,1.203588,1.6788600000000002,1.382258,1.2449400000000002,1.297114,2.22608,1.341898,1.5162499999999999,1.0704559999999999,1.4264248062015505,1.33543,1.8006,1.09934,0.92734,0.92944,0.92813,1.21067,0.92974,1.15337,1.45703,0.85211,1.0081,0.97506,0.90784,0.84229,1.09634,1.00398,0.91441,0.97011,0.86206,1.1566,0.88403,0.85536,0.8251,0.8251,1.42173,2.79493,2.81427,3.32732,1.62372,4.70851,1.4657,1.61497,2.66467,1.70518,1.08774,1.23488,1.73135,1.14176,1.02721,1.34783,2.09954,2.41436,1.5435,1.84962,3.31221,2.01674,2.6199,1.4162,4.70851,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,1,1,0.997,0.002,208,nlargest,1.34076,1.14273,1.65135,1.06565,1.06132,0.79006,1.33011,1.00115,1.26486,1.62557,1.08773,0.88534,0.97047,0.76451,0.86154,1.30745,0.90853,1.91775,1.75895,1.79176,2.68591,1.29546,1.07691,2.32562,1.27808,1.3309107142857144,1.3598620000000001,2.0579899999999998,1.2348759999999999,1.045272,0.8002940000000001,1.45814,0.977708,1.2090400000000001,1.531984,1.012368,0.94834,1.051504,0.916194,0.9017139999999999,1.144314,1.4657339999999999,1.85348,1.545064,1.6699259999999998,3.7784199999999997,1.8993179999999998,1.55869,2.8764979999999998,1.4737705426356589,1.24618,0.84868,1.30877,0.92714,0.96774,0.72317,1.1383,0.84088,0.95541,1.08704,0.86953,0.80685,0.76828,0.76195,0.85725,0.8503,0.90284,1.47666,0.87558,1.32647,2.65868,1.28091,0.92795,1.49204,0.72317,1.39612,1.84833,3.03798,2.11094,1.06977,0.87408,1.76261,1.06189,1.2828,1.67553,1.09707,1.08899,1.36701,1.1588,1.04215,1.38015,3.22405,2.43898,1.76662,1.82233,6.79503,3.51876,2.44491,6.20665,6.79503,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,4,1,0.998,0.002,208,nsmallest,1.332625,2.09181,2.07312,1.08716,1.10484,1.18845,1.34384,1.19076,1.24925,1.4912,1.01907,1.10938,1.12408,0.92952,0.84345,1.10322,1.85331,1.28343,1.07821,1.31381,1.78739,1.13372,1.08098,1.03344,1.27784,1.3346057142857144,2.14352,1.853964,1.5308959999999998,1.237432,1.843572,1.3266040000000001,1.245006,1.731106,1.492206,0.9911619999999999,1.1103640000000001,1.228878,0.9915039999999999,0.873238,1.169222,1.6340160000000001,1.37607,1.219202,1.359238,2.145162,1.345678,1.4642140000000001,1.0451419999999998,1.399003565891473,1.30577,1.743,1.05899,0.89349,0.92438,0.90668,1.21604,0.89652,1.10843,1.40526,0.83054,0.97045,0.94023,0.88539,0.80856,1.05686,0.96899,0.88147,0.94003,1.17328,1.11427,0.92876,0.8212,0.81214,0.80856,1.38416,2.69781,2.72653,3.29438,1.57177,4.72825,1.42012,1.56967,2.58034,1.65063,1.09339,1.20464,1.67488,1.10896,1.00327,1.30255,2.03479,2.44642,1.534,1.78464,3.19131,1.95006,2.52094,1.37174,4.72825,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,2,2,0.998,0.002,208,nsmallest,1.34862,2.03135,1.20623,1.16357,1.48502,1.23981,1.21993,1.1902,1.62444,1.38895,0.98034,1.05375,1.17397,1.07719,1.1225,1.03723,1.69279,1.18573,1.04548,1.52014,2.08078,1.31276,1.63938,1.18179,1.27606,1.3911407142857144,1.991524,1.76583,1.483074,1.415906,1.4962199999999999,1.234694,1.1458819999999998,1.756344,1.45121,0.9937020000000001,1.1534520000000001,1.1960419999999998,1.027938,1.21339,1.058682,1.643168,1.2009,1.036436,1.75644,2.166756,1.373324,1.522106,1.209104,1.4026092248062014,1.27606,1.80812,1.14769,1.02273,1.14312,1.01429,1.14117,0.96009,1.19607,1.07653,0.96869,1.02007,0.94581,0.92261,1.10189,0.95996,1.14657,1.00148,0.96037,1.49427,1.4504,1.11562,0.91345,1.15557,0.91345,1.54185,2.21796,3.00033,2.21295,1.75999,2.79148,1.30734,1.28294,2.29729,1.72273,1.03941,1.39988,1.43469,1.11024,1.61422,1.24391,2.04522,1.44456,1.08241,2.45569,3.71669,1.8332,1.99638,1.31964,3.71669,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,1,2,0.998,0.002,208,nsmallest,1.476245,1.90847,1.46773,1.59106,1.44051,1.06209,1.26512,0.94533,1.35771,1.56815,1.0275,1.08017,1.24613,1.12117,0.83781,1.20689,1.26596,1.14944,1.10651,1.46182,2.56779,1.3337,2.00136,1.20394,1.27397,1.4025628571428572,2.13837,1.605162,1.436716,1.336604,1.8027460000000002,1.239258,1.0241440000000002,1.537194,1.48885,0.99359,1.1479620000000001,1.326122,1.09273,1.135164,1.190734,1.351622,1.22553,1.068866,2.064938,2.419728,1.357514,1.8143280000000002,1.4401579999999998,1.4405118604651164,1.26089,1.71398,1.45364,1.1251,1.14153,0.98796,1.12157,0.92257,1.3468,1.20007,0.85262,1.04443,0.76943,0.99079,0.83209,1.03564,1.25351,0.9924,0.89528,1.44696,1.96343,1.22103,1.02821,1.05419,0.76943,1.49056,2.68303,1.82803,1.67158,1.48719,3.0076,1.28057,1.19667,2.13048,1.58973,1.03429,1.47649,1.74965,1.12907,1.71148,1.26757,1.69676,1.8296,1.12213,4.38926,2.61562,1.55716,2.98192,2.25581,4.38926,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,2,0.999,0.002,208,nsmallest,1.3132549999999998,1.96002,1.80041,1.44488,1.39331,1.08758,1.2008,1.21595,1.5557,1.23505,0.94887,1.27888,1.23563,1.00544,0.9953,1.18038,1.29524,1.05115,1.07262,1.57227,1.49732,1.17159,1.45013,0.9979,1.27278,1.3193628571428573,2.026746,1.7543900000000001,1.456288,1.37673,1.4775639999999999,1.224972,1.23109,1.4181219999999999,1.3266719999999999,1.0209199999999998,1.19045,1.1890319999999999,1.035606,1.0865459999999998,1.143466,1.359168,1.397108,1.067312,1.6500920000000001,1.7025279999999998,1.35096,1.3956019999999998,1.133868,1.345327441860465,1.2722,1.42484,1.25144,1.23918,1.21459,0.92118,1.0596,0.96755,1.035,1.07729,0.87273,0.91813,0.96806,0.99812,0.95816,1.00344,1.0031,0.96741,1.00274,1.02755,1.40814,1.08281,1.05765,0.84881,0.84881,1.41914,2.80485,2.22417,1.72628,1.56508,2.79862,1.51927,1.45931,1.84323,1.58824,1.3221,1.29148,1.32484,1.15359,1.30802,1.28646,1.64148,2.71112,1.11427,2.15503,2.353,1.84548,1.67678,1.84199,2.80485,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,2,1,0.997,0.002,208,nsmallest,1.318695,1.79999,1.79683,1.34033,1.33116,1.26492,1.45282,1.04544,1.15378,1.46874,1.40456,1.38649,0.99755,1.02043,0.94228,0.99495,1.15405,1.24994,0.94647,1.84036,1.4023,1.10798,1.2783,1.51171,1.26492,1.3190928571428573,1.816762,1.936168,1.306232,1.344262,1.908566,1.36873,1.123258,1.261886,1.409214,1.736456,1.29123,1.035884,1.0439319999999999,1.363982,1.032728,1.49115,1.529762,1.024994,1.481766,1.4519920000000002,1.334478,2.005866,1.3454599999999999,1.4084580620155038,1.24808,1.29096,1.15301,1.07896,1.04589,1.04883,1.01932,0.96897,0.93036,1.13326,0.95421,0.87887,0.83207,0.86804,0.94089,0.85106,1.00138,0.97757,0.93518,0.84705,1.28539,1.04968,0.91408,0.80456,0.80456,1.41954,2.45334,3.14672,1.52656,1.70731,4.36133,1.53104,1.46403,1.91844,1.71533,2.66492,1.51713,1.20988,1.34838,2.08341,1.3819,2.10655,2.91178,1.27275,1.86066,1.80452,1.87561,5.03721,1.7509,5.03721,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,2,2,0.998,0.002,208,nsmallest,1.29672,1.96072,1.71788,1.37972,1.31689,1.27169,1.40488,1.24124,1.19013,1.54656,1.13843,1.19242,1.16264,1.0423,0.98086,1.03264,1.18531,1.11068,0.96431,1.4231,1.33178,1.10878,1.2005,1.27916,1.26304,1.3008557142857142,1.923818,1.751448,1.3973140000000002,1.283982,1.57896,1.351564,1.1748020000000001,1.33809,1.5832979999999999,1.39153,1.201794,1.144502,1.078168,1.168102,1.074608,1.375178,1.370886,0.9793559999999999,1.31525,1.5075100000000001,1.2253,1.458836,1.31283,1.3422295348837208,1.26221,1.42933,1.19493,1.00347,1.18668,1.00726,1.11627,0.9919,1.13538,1.47816,0.98913,0.9621,0.97939,0.91612,0.9419,0.9743,1.09755,1.07282,0.9231,1.05176,1.2277,1.06847,0.98097,0.84267,0.84267,1.38547,2.53501,2.3804,1.6206,1.3382,3.13123,1.55408,1.24355,1.79567,1.69715,1.9176,1.35629,1.4002,1.3205,1.53534,1.20456,1.75096,2.33767,1.05217,1.53048,2.05087,1.65979,2.7455,1.94414,3.13123,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
4,1,1,0.999,0.002,208,nsmallest,1.3452549999999999,1.39794,1.46399,1.32935,1.21052,1.36627,1.17786,1.18078,1.49049,1.1312,0.9973,1.17356,1.06413,1.07211,1.20788,1.08776,1.46641,1.21639,1.39104,1.14471,1.51288,1.22745,1.36372,1.1903,1.26253,1.3508035714285713,1.6624119999999998,1.869792,1.283986,1.429654,1.936882,1.228844,1.226946,1.479642,1.31433,1.423524,1.2603360000000001,1.080438,1.2443899999999999,1.5099019999999999,1.066,1.576484,1.562842,1.29948,1.246204,1.483674,1.3245999999999998,1.818494,1.200256,1.4074171317829458,1.24831,1.29602,1.34478,1.00145,1.15768,0.96215,1.12194,1.08278,1.28443,1.11322,0.97279,1.00194,0.96384,0.99574,0.98952,0.86374,0.95831,0.97032,1.09414,0.96362,1.35492,1.07815,1.02749,0.90709,0.86374,1.50139,2.26445,3.21177,1.55297,1.88601,4.39732,1.35348,1.47652,1.66736,1.7177,3.08815,1.70794,1.24185,2.06945,2.11847,1.26253,2.20185,3.35664,1.48995,1.99431,1.68055,1.79644,3.70252,1.63896,4.39732,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,1,0.998,0.002,208,nsmallest,1.2953800000000002,2.25057,2.52665,1.48881,1.4872,1.19107,1.31276,1.42349,1.10464,1.20906,0.89359,1.31802,1.26151,0.96251,1.02175,1.16115,1.5641,1.08219,1.1606,1.15999,1.10217,1.29404,1.28132,0.9576,1.26151,1.3574385714285715,2.280514,2.3456040000000002,1.48982,1.447502,1.9560279999999999,1.382954,1.34947,1.490218,1.415502,1.0389979999999999,1.307734,1.1987299999999999,0.9907680000000001,1.095106,1.1110440000000001,1.6133780000000002,1.5363799999999999,1.128444,1.507288,1.9347480000000001,1.4853239999999999,1.523668,1.41635,1.4669147286821704,1.24253,1.11509,1.29918,1.08086,1.05515,0.92646,1.12697,1.0176,0.89638,1.03612,0.81212,0.93897,0.98713,0.92654,0.84777,0.92559,0.88008,0.8032,0.91334,0.89952,1.09792,0.80879,0.94289,0.75548,0.75548,1.56047,3.50899,3.02752,1.98432,1.94331,5.40033,1.77453,1.47887,2.79803,1.96988,1.45992,1.69733,1.31867,1.1383,1.44314,1.32722,2.26399,3.77418,1.27742,3.36414,4.84338,2.14348,2.74163,3.45994,5.40033,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,1,2,0.999,0.002,208,nlargest,1.34112,1.21016,1.78597,1.94276,1.1651,1.14181,1.25282,1.14325,1.23303,1.59886,1.10149,1.04495,1.01111,0.9772,1.076,1.30775,1.03305,1.58861,1.49065,1.38403,2.43138,1.21874,1.26809,1.80216,1.25923,1.3764692857142857,1.294262,1.791344,1.5765600000000002,1.184798,1.1308960000000001,1.234558,1.1166420000000001,1.233196,1.654478,1.040478,1.0791780000000002,1.0654439999999998,1.021358,1.301944,1.288046,1.343378,1.534492,1.3769079999999998,1.4197700000000002,2.770436,1.5715439999999998,1.520496,1.87027,1.4059918604651163,1.33506,0.9849,1.61062,0.97486,1.14379,1.11053,1.19199,0.99302,1.05721,1.52076,0.92637,0.99911,0.90963,0.9726,1.0195,1.08465,1.02735,1.25189,1.01736,1.26088,2.30004,1.2093,1.2486,1.38105,0.90963,1.42874,1.54325,1.98167,2.01478,1.23347,1.14893,1.26801,1.16566,1.40048,1.95362,1.10892,1.18898,1.24521,1.16863,2.27821,1.5689,2.37086,1.79335,1.49424,1.6737,3.59882,2.74471,1.92332,2.66737,3.59882,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,2,1,0.999,0.002,208,nlargest,1.43177,1.08951,2.14916,1.94204,1.09937,0.97201,1.42148,1.05958,1.38284,1.13,0.94133,1.02673,1.07156,0.9521,0.9236,1.19593,1.35972,2.01696,0.9312,1.3979,7.11884,1.66192,1.02483,2.7851,1.2572,1.386787142857143,1.320754,1.988166,1.670868,1.124714,0.94732,1.3813179999999998,1.0867339999999999,1.312482,1.7393259999999997,0.9778220000000001,1.10262,1.1406420000000002,1.0406659999999999,1.1350820000000001,1.2700939999999998,1.411098,1.83459,1.049518,1.500342,6.321906,1.682688,1.2522280000000001,3.36755,1.6101368992248062,1.17389,1.03273,1.2572,1.16382,1.02579,0.76005,0.92411,0.90137,0.8469,0.90151,0.86787,0.91751,1.01711,0.87967,0.81203,1.05504,1.05188,0.81432,0.86453,1.1006,0.99995,1.45555,0.83975,0.84743,0.76005,1.44265,2.09893,2.63816,2.05808,1.24816,1.10818,1.74203,1.20779,1.82157,3.86042,1.24621,1.59672,1.43145,1.41211,1.55393,1.47409,1.73245,2.52409,1.5772,2.36085,14.03918,2.0412,1.73672,8.1733,14.03918,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,1,2,0.997,0.002,208,nsmallest,1.4223050000000002,1.84211,1.43345,1.50003,1.39596,1.04098,1.21934,0.89265,1.30311,1.47699,0.97368,1.03335,1.18681,1.09832,0.8302,1.13116,1.24883,1.12217,1.0647,1.38723,2.59175,1.29854,1.94505,1.16777,1.25447,1.354315,2.0866759999999998,1.521508,1.392564,1.299612,1.720418,1.2055440000000002,0.974156,1.469322,1.407208,0.9454319999999999,1.097058,1.2894739999999998,1.065782,1.0987500000000001,1.148326,1.314098,1.190358,1.054818,1.9524920000000001,2.419498,1.31761,1.776388,1.3707740000000002,1.3918584496124031,1.21818,1.64694,1.367,1.08453,1.12006,0.94414,1.07494,0.87061,1.29287,1.15284,0.8327,0.99943,0.74826,0.95369,0.82482,1.00344,1.21171,0.98177,0.85675,1.37281,1.85964,1.16726,1.04155,1.0218,0.74826,1.44451,2.6516,1.72222,1.64734,1.43454,2.85566,1.2658,1.13373,2.03525,1.49733,0.98045,1.40489,1.72738,1.10624,1.63186,1.25326,1.6033,1.72795,1.21527,4.12375,2.64177,1.51578,2.87603,2.12305,4.12375,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,4,1,0.997,0.002,208,nsmallest,1.298505,2.02351,2.00524,1.05107,1.19035,1.14816,1.33132,1.14946,1.20713,1.44331,0.98169,1.15218,1.11202,0.89646,0.81263,1.06541,1.79579,1.29407,1.03955,1.26542,1.77956,1.09074,1.0419,1.01638,1.25445,1.3044557142857143,2.113114,1.793384,1.52877,1.271228,1.815458,1.3119,1.211974,1.6971260000000001,1.4420220000000001,0.960036,1.10493,1.208618,0.956908,0.841572,1.128822,1.598104,1.3563800000000001,1.18594,1.328208,2.455426,1.300688,1.42587,1.018594,1.3840134883720931,1.27319,1.76663,1.02009,0.88001,0.89214,0.87399,1.21225,0.8992,1.10073,1.35528,0.80068,0.93451,0.90661,0.85278,0.77615,1.01875,0.9352,0.84969,0.90623,1.13269,1.07345,0.89274,0.78837,0.78998,0.77615,1.36087,2.60397,2.64143,3.41076,1.6147,4.59947,1.4129,1.5256,2.53409,1.59777,1.07929,1.1807,1.69808,1.07105,0.97034,1.25876,1.97198,2.36871,1.5061,1.80748,4.01933,1.88551,2.42562,1.32863,4.59947,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,2,1,0.998,0.002,208,nlargest,1.3713950000000001,1.03077,2.1131,1.84343,1.04235,0.91993,1.35436,1.00853,1.31393,1.07123,0.89121,0.96926,1.01993,0.91456,0.8981,1.13048,1.29404,1.93338,0.88024,1.32273,6.97197,1.76069,0.96536,2.72197,1.24939,1.3353364285714286,1.2707700000000002,2.0062699999999998,1.5879020000000001,1.068056,0.896204,1.31492,1.0353080000000001,1.2495720000000001,1.659156,0.966096,1.063818,1.100224,0.997912,1.090582,1.210158,1.3497379999999999,1.750338,0.997962,1.4354900000000002,6.683054,1.67857,1.232478,3.2392580000000004,1.5745262790697674,1.12604,0.9772,1.19044,1.10552,0.97077,0.71595,0.87592,0.86309,0.80043,0.89298,0.83408,0.86777,0.96242,0.86648,0.76699,1.0398,1.02873,0.76797,0.84037,1.04472,0.94414,1.37452,0.88598,0.7996,0.71595,1.39441,2.00131,2.77046,1.95865,1.19132,1.04933,1.66101,1.15029,1.73936,3.6719,1.35618,1.6193,1.44985,1.33827,1.47653,1.3966,1.6548,2.40426,1.49496,2.30808,16.31815,2.04264,1.71934,7.8163,16.31815,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,1,2,0.997,0.002,208,nsmallest,1.28675,1.66642,1.48526,1.39205,0.98199,1.26317,1.29046,1.01413,1.09086,1.50125,0.96076,1.14698,1.07256,1.12577,1.17665,1.23117,1.48451,1.23485,0.99045,1.3505,1.6966,1.55046,1.42548,1.27265,1.24864,1.2821221428571428,1.7131340000000002,1.658534,1.3191700000000002,1.198316,1.511996,1.2189599999999998,1.0239800000000001,1.202416,1.449408,1.165874,1.115396,1.124382,1.075616,1.184154,1.1337160000000002,1.3858039999999998,1.160574,1.0617800000000002,1.300454,1.65217,1.399492,1.53104,1.26555,1.296196046511628,1.24746,1.63851,1.13845,0.96501,0.90833,0.92541,1.06001,0.92136,0.98909,1.24788,0.95664,0.92134,1.06423,0.97556,0.98501,0.88942,1.08062,0.85635,0.9292,1.16665,1.21608,1.03348,0.92003,1.08586,0.85635,1.31379,1.86626,2.11261,1.45838,1.70357,3.07772,1.36574,1.1485,1.45392,1.69761,1.81331,1.2711,1.25234,1.13575,1.30559,1.26573,1.66055,1.53301,1.43865,1.42779,2.33891,1.65811,2.05815,1.45544,3.07772,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,1,1,0.998,0.002,208,nlargest,1.321545,1.05397,1.48184,1.21103,1.12745,0.92585,1.09046,0.96729,0.96409,1.57467,0.9039,1.24448,1.02583,0.91843,1.29307,1.39337,1.23934,1.91856,1.07239,1.17948,3.65669,2.18242,1.16099,1.43543,1.24448,1.3218178571428572,1.1167120000000001,1.4040300000000001,1.382074,1.106976,0.946288,1.17259,0.954288,1.103914,1.662202,1.010374,1.198614,1.049994,1.007436,1.26142,1.367478,1.367506,1.8871860000000003,1.57238,1.306438,3.9815560000000003,2.203818,1.322528,2.7543759999999997,1.4667158139534884,1.315,0.82466,0.89924,1.07683,1.00038,0.82934,0.89186,0.86169,0.95071,1.0942,0.8746,0.8163,0.9455,0.83993,1.13901,1.15421,0.92812,1.31897,0.83019,0.99703,1.91419,1.7282,0.92528,0.83748,0.8163,1.3375,1.46437,1.66471,1.78218,1.20572,1.10989,1.50783,1.04914,1.58627,2.49449,1.3329,1.79765,1.18793,1.26877,1.32202,1.68926,2.44747,2.70562,2.45651,1.64012,8.39723,2.90498,2.35201,8.01635,8.39723,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
3,3,1,0.999,0.002,208,nsmallest,1.319365,2.14903,1.90576,1.23625,1.18737,1.30486,1.41051,1.19514,1.19806,1.91034,0.9407,1.23857,0.88689,0.95152,1.12313,1.14825,1.30474,1.10165,1.17224,0.99824,1.46828,1.36874,1.17249,1.2207,1.24404,1.3444064285714286,1.97987,1.754036,1.460848,1.357066,1.792018,1.401478,1.174284,1.469792,1.8147099999999998,1.373118,1.276464,0.981382,0.9970399999999999,1.0824719999999999,1.119996,1.475788,1.304262,1.1408340000000001,1.442862,1.3677240000000002,1.396944,2.271738,1.353494,1.4167658139534884,1.23376,1.28585,1.04301,1.06289,1.00747,1.08401,1.15211,1.00703,0.95116,1.26561,0.8577,0.96687,0.85065,0.88328,0.91632,0.91293,1.12159,0.94687,0.96081,0.95691,1.03633,0.98054,0.99212,0.90612,0.85065,1.48223,2.19268,2.3164,2.11843,2.05339,3.96342,1.63388,1.34822,2.0918,2.26816,3.16333,1.56991,1.17959,1.19571,1.29009,1.25266,1.88901,2.24663,1.24404,2.48744,1.51513,1.87743,6.67607,2.17311,6.67607,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
2,3,2,0.998,0.002,208,nsmallest,1.26709,1.88765,1.72429,1.40753,1.41077,1.06379,1.17094,1.2202,1.48759,1.18345,0.91049,1.22646,1.23513,0.97743,0.95756,1.12996,1.44096,1.03158,1.0627,1.96101,1.43211,1.1193,1.41577,0.95727,1.24317,1.2905578571428573,1.9498080000000002,1.6944,1.421212,1.365514,1.4592040000000002,1.201562,1.2038600000000002,1.368004,1.282452,0.997444,1.151356,1.168072,1.015908,1.0483959999999999,1.10328,1.359806,1.3690120000000001,1.034566,1.716188,1.671916,1.321722,1.346068,1.116132,1.3170327131782946,1.24317,1.36551,1.19918,1.21026,1.16811,0.88117,1.03285,0.93,0.99043,1.03284,0.90621,0.87695,0.97113,0.95631,0.95272,0.98331,0.98887,0.93207,0.97167,1.0832,1.34695,1.09722,1.01725,0.81069,0.81069,1.40202,2.70243,2.13573,1.70184,1.55322,2.74538,1.45937,1.40274,1.81588,1.57754,1.29158,1.26961,1.27336,1.12809,1.25595,1.2348,1.57939,2.70199,1.06892,2.08589,2.31139,1.76872,1.6273,1.77655,2.74538,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,129
