date_range,year,rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,total_profit,yearly_profit,win_ratio
2022-01-07/2022-12-31,2022,nsmallest,-0.05,3,2,1,0.999,0.002,1254,1.0269,1.0275,0.1
2023-01-02/2023-06-23,2023,nsmallest,-0.1,4,1,1,0.999,0.002,1254,1.0128,1.0275,0.13
2020-01-06/2020-12-31,2020,nsmallest,-0.1,3,4,1,0.999,0.002,1254,1.0271,1.0275,0.09
2023-01-06/2023-12-23,2023,nsmallest,-0.01,4,2,1,0.999,0.002,1254,1.0263,1.0274,0.23
2003-01-03/2003-12-31,2003,nsmallest,-0.01,2,1,2,0.999,0.002,1254,1.0271,1.0274,0.32
2005-01-07/2005-12-31,2005,nsmallest,-0.05,4,1,3,0.999,0.002,1254,1.0267,1.0273,0.42
2005-01-03/2005-12-31,2005,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.0271,1.0273,0.19
2016-01-04/2016-12-31,2016,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0271,1.0273,0.19
2015-01-06/2015-12-31,2015,nsmallest,-0.05,3,2,1,0.999,0.002,1254,1.0266,1.0271,0.12
2021-01-06/2021-12-31,2021,nsmallest,-0.05,3,3,3,0.999,0.002,1254,1.0266,1.0271,0.24
2016-01-01/2016-12-31,2016,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0271,1.0271,0.19
2008-01-07/2008-12-31,2008,nsmallest,-0.01,2,2,3,0.999,0.002,1254,1.0266,1.027,0.21
2017-01-03/2017-12-31,2017,nsmallest,-0.05,4,1,3,0.999,0.002,1254,1.0268,1.027,0.38
2023-01-05/2023-12-23,2023,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.026,1.027,0.12
2000-08-03/2022-12-31,2000,nsmallest,-0.01,2,2,1,0.999,0.002,1254,1.8125,1.0269,0.15
2011-01-05/2011-12-31,2011,nsmallest,-0.05,4,3,2,0.999,0.002,1254,1.0264,1.0268,0.2
2010-01-07/2010-12-31,2010,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0262,1.0268,0.27
2015-01-08/2015-12-31,2015,nsmallest,-0.05,2,2,1,0.999,0.002,1254,1.026,1.0267,0.1
2012-01-03/2012-12-31,2012,nsmallest,-0.05,3,4,1,0.999,0.002,1254,1.0265,1.0267,0.14
2002-01-04/2002-12-31,2002,nsmallest,-0.01,3,3,3,0.999,0.002,1254,1.0264,1.0267,0.32
2021-01-06/2021-12-31,2021,nsmallest,-0.05,2,4,2,0.999,0.002,1254,1.0263,1.0267,0.15
2018-01-03/2018-12-31,2018,nsmallest,-0.05,2,2,3,0.999,0.002,1254,1.0265,1.0267,0.26
2021-01-06/2021-12-31,2021,nsmallest,-0.01,4,2,1,0.999,0.002,1254,1.0262,1.0266,0.17
2000-08-04/2022-12-31,2000,nsmallest,-0.01,4,2,2,0.999,0.002,1254,1.8008,1.0266,0.23
2003-01-07/2003-12-31,2003,nsmallest,-0.01,3,2,2,0.999,0.002,1254,1.026,1.0266,0.3
2014-01-06/2014-12-31,2014,nsmallest,-0.01,4,2,2,0.999,0.002,1254,1.0261,1.0265,0.32
2003-01-06/2003-12-31,2003,nsmallest,-0.01,4,1,1,0.999,0.002,1254,1.026,1.0265,0.24
2023-01-05/2023-12-23,2023,nsmallest,-0.01,4,4,3,0.999,0.002,1254,1.0255,1.0265,0.25
2018-01-03/2018-12-31,2018,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.0261,1.0264,0.26
2002-01-04/2002-12-31,2002,nsmallest,-0.05,4,2,3,0.999,0.002,1254,1.026,1.0263,0.34
2018-01-03/2018-12-31,2018,nsmallest,-99.0,2,4,3,0.999,0.002,1254,1.0261,1.0263,0.12
2005-01-05/2005-12-31,2005,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.0259,1.0263,0.4
2021-01-06/2021-12-31,2021,nsmallest,-0.1,2,3,2,0.999,0.002,1254,1.0259,1.0263,0.18
2006-01-04/2006-12-31,2006,nsmallest,-0.01,3,2,2,0.999,0.002,1254,1.026,1.0263,0.24
2023-01-02/2023-06-23,2023,nsmallest,-0.3,3,3,2,0.999,0.002,1254,1.0123,1.0262,0.16
2014-01-03/2014-12-31,2014,nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.0259,1.0262,0.29
2016-01-04/2016-12-31,2016,nsmallest,-0.05,3,3,2,0.999,0.002,1254,1.026,1.0262,0.12
2008-01-02/2008-12-31,2008,nsmallest,-0.05,2,3,2,0.999,0.002,1254,1.026,1.0261,0.18
2016-01-01/2016-12-31,2016,nsmallest,-0.05,3,3,2,0.999,0.002,1254,1.026,1.026,0.12
2017-01-06/2017-12-31,2017,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.0255,1.026,0.22
2003-01-07/2003-12-31,2003,nsmallest,-0.01,4,1,1,0.999,0.002,1254,1.0255,1.026,0.22
2013-01-02/2013-12-31,2013,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.0259,1.026,0.26
2004-01-01/2004-12-31,2004,nsmallest,-0.01,3,4,1,0.999,0.002,1254,1.026,1.026,0.14
2014-01-03/2014-12-31,2014,nsmallest,-0.01,4,4,2,0.999,0.002,1254,1.0258,1.026,0.32
2008-01-01/2008-12-31,2008,nsmallest,-0.05,2,3,2,0.999,0.002,1254,1.026,1.026,0.18
2014-01-06/2014-12-31,2014,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.0255,1.026,0.07
2013-01-01/2013-12-31,2013,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.0259,1.026,0.26
2014-01-02/2014-12-31,2014,nsmallest,-0.3,4,2,2,0.999,0.002,1254,1.0257,1.0259,0.2
2021-01-06/2021-12-31,2021,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.0255,1.0259,0.35
2014-01-03/2014-12-31,2014,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.0257,1.0259,0.27
2012-01-04/2012-12-31,2012,nsmallest,-0.01,2,1,3,0.999,0.002,1254,1.0256,1.0258,0.27
2014-01-01/2014-12-31,2014,nsmallest,-0.3,4,2,2,0.999,0.002,1254,1.0257,1.0258,0.2
2023-01-06/2023-12-23,2023,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0248,1.0258,0.27
2003-01-06/2003-12-31,2003,nsmallest,-0.05,3,2,1,0.999,0.002,1254,1.0253,1.0258,0.16
2023-01-06/2023-12-23,2023,nsmallest,-0.01,4,1,1,0.999,0.002,1254,1.0246,1.0256,0.15
2002-01-07/2002-12-31,2002,nsmallest,-0.05,3,2,2,0.999,0.002,1254,1.0251,1.0256,0.24
2003-01-02/2003-12-31,2003,nsmallest,-0.01,3,4,1,0.999,0.002,1254,1.0253,1.0254,0.17
2014-01-03/2014-12-31,2014,nsmallest,-0.05,2,4,2,0.999,0.002,1254,1.0251,1.0253,0.22
2022-01-05/2022-12-31,2022,nsmallest,-0.1,2,3,1,0.999,0.002,1254,1.0249,1.0253,0.1
2014-01-03/2014-12-31,2014,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.0251,1.0253,0.17
2004-01-02/2004-12-31,2004,nsmallest,-0.1,4,2,1,0.999,0.002,1254,1.0251,1.0252,0.1
2018-01-04/2018-12-31,2018,nsmallest,-0.05,2,1,1,0.999,0.002,1254,1.0249,1.0252,0.17
2000-08-01/2022-12-31,2000,nsmallest,-0.01,2,2,3,0.999,0.002,1254,1.7439,1.0251,0.29
2011-01-07/2011-12-31,2011,nsmallest,-0.05,4,4,3,0.999,0.002,1254,1.0246,1.0251,0.17
2000-08-05/2022-12-31,2000,nsmallest,-0.01,2,2,3,0.999,0.002,1254,1.7434,1.0251,0.28
2001-01-05/2001-12-31,2001,nsmallest,-0.05,2,4,3,0.999,0.002,1254,1.0246,1.025,0.22
2011-01-03/2011-12-31,2011,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0247,1.0249,0.29
2009-01-06/2009-12-31,2009,nsmallest,-0.01,4,2,3,0.999,0.002,1254,1.0244,1.0248,0.27
2015-01-01/2015-12-31,2015,nsmallest,-0.05,3,4,3,0.999,0.002,1254,1.0247,1.0248,0.26
2006-01-06/2006-12-31,2006,nsmallest,-0.01,2,1,1,0.999,0.002,1254,1.0243,1.0248,0.18
2002-01-07/2002-12-31,2002,nsmallest,-0.01,4,1,2,0.999,0.002,1254,1.0243,1.0248,0.34
2016-01-06/2016-12-31,2016,nsmallest,-0.05,4,1,1,0.999,0.002,1254,1.0244,1.0248,0.24
2008-01-04/2008-12-31,2008,nsmallest,-0.05,3,1,2,0.999,0.002,1254,1.0244,1.0246,0.23
2005-01-05/2005-12-31,2005,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0243,1.0246,0.36
2005-01-05/2005-12-31,2005,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0242,1.0246,0.29
2008-01-04/2008-12-31,2008,nsmallest,-0.05,2,2,3,0.999,0.002,1254,1.0244,1.0246,0.21
2004-01-01/2004-12-31,2004,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.0244,1.0245,0.12
2007-01-04/2007-12-31,2007,nsmallest,-0.01,2,1,1,0.999,0.002,1254,1.0242,1.0245,0.17
2003-01-01/2003-12-31,2003,nsmallest,-0.01,4,4,3,0.999,0.002,1254,1.0244,1.0245,0.29
2003-01-06/2003-12-31,2003,nsmallest,-0.01,4,4,3,0.999,0.002,1254,1.024,1.0244,0.32
2006-01-03/2006-12-31,2006,nsmallest,-0.01,3,4,2,0.999,0.002,1254,1.0242,1.0244,0.22
2008-01-02/2008-12-31,2008,nsmallest,-0.05,2,3,1,0.999,0.002,1254,1.0243,1.0244,0.1
2014-01-03/2014-12-31,2014,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.0242,1.0244,0.19
2016-01-05/2016-12-31,2016,nsmallest,-0.05,4,3,2,0.999,0.002,1254,1.024,1.0243,0.11
2008-01-01/2008-12-31,2008,nsmallest,-0.05,2,3,1,0.999,0.002,1254,1.0243,1.0243,0.1
2004-01-07/2004-12-31,2004,nsmallest,-0.01,2,4,1,0.999,0.002,1254,1.0239,1.0243,0.22
2021-01-04/2021-12-31,2021,nsmallest,-0.01,4,1,1,0.999,0.002,1254,1.0241,1.0243,0.26
2005-01-06/2005-12-31,2005,nsmallest,-0.01,2,2,1,0.999,0.002,1254,1.0239,1.0243,0.19
2002-01-03/2002-12-31,2002,nsmallest,-0.01,3,1,1,0.999,0.002,1254,1.024,1.0242,0.16
2004-01-01/2004-12-31,2004,nsmallest,-0.05,2,4,1,0.999,0.002,1254,1.0242,1.0242,0.12
2023-01-05/2023-12-23,2023,nsmallest,-0.05,2,2,3,0.999,0.002,1254,1.0233,1.0242,0.18
2021-01-01/2021-12-31,2021,nsmallest,-0.01,4,1,1,0.999,0.002,1254,1.0241,1.0241,0.26
2020-01-07/2020-12-31,2020,nsmallest,-0.05,3,4,2,0.999,0.002,1254,1.0236,1.0241,0.11
2008-01-02/2008-12-31,2008,nsmallest,-0.05,3,2,2,0.999,0.002,1254,1.024,1.0241,0.18
2011-01-06/2011-12-31,2011,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.0236,1.0241,0.22
2012-01-04/2012-12-31,2012,nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.0239,1.0241,0.24
2022-01-07/2022-12-31,2022,nsmallest,-0.01,3,1,2,0.999,0.002,1254,1.0236,1.0241,0.29
2007-01-02/2007-12-31,2007,nsmallest,-0.05,4,1,3,0.999,0.002,1254,1.0239,1.024,0.32
2007-01-05/2007-12-31,2007,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0237,1.024,0.2
2004-01-02/2004-12-31,2004,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0239,1.024,0.36
2008-01-01/2008-12-31,2008,nsmallest,-0.05,3,2,2,0.999,0.002,1254,1.024,1.024,0.18
2011-01-06/2011-12-31,2011,nsmallest,-0.05,3,2,1,0.999,0.002,1254,1.0235,1.024,0.14
2006-01-02/2006-12-31,2006,nsmallest,-0.01,2,4,3,0.999,0.002,1254,1.0238,1.024,0.29
2022-01-07/2022-12-31,2022,nsmallest,-0.05,4,3,1,0.999,0.002,1254,1.0234,1.0239,0.11
2013-01-03/2013-12-31,2013,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.0237,1.0239,0.31
2007-01-03/2007-12-31,2007,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.0235,1.0238,0.12
2004-01-06/2004-12-31,2004,nsmallest,-0.05,3,4,2,0.999,0.002,1254,1.0234,1.0238,0.14
2010-01-04/2010-12-31,2010,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0234,1.0237,0.23
2002-01-01/2002-12-31,2002,nsmallest,-0.01,4,2,3,0.999,0.002,1254,1.0236,1.0237,0.38
2016-01-05/2016-12-31,2016,nsmallest,-0.1,4,1,1,0.999,0.002,1254,1.0235,1.0237,0.14
2008-01-02/2008-12-31,2008,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0235,1.0236,0.24
2021-01-04/2021-12-31,2021,nsmallest,-0.05,4,2,2,0.999,0.002,1254,1.0233,1.0235,0.22
2008-01-01/2008-12-31,2008,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0235,1.0235,0.24
2017-01-05/2017-12-31,2017,nsmallest,-0.05,3,2,3,0.999,0.002,1254,1.0232,1.0235,0.28
2002-01-04/2002-12-31,2002,nsmallest,-0.01,2,3,1,0.999,0.002,1254,1.0233,1.0235,0.16
2010-01-01/2010-12-31,2010,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0234,1.0235,0.23
2015-01-01/2015-12-31,2015,nsmallest,-0.05,4,3,1,0.999,0.002,1254,1.0234,1.0235,0.09
2011-01-03/2011-12-31,2011,nsmallest,-0.01,3,3,3,0.999,0.002,1254,1.0233,1.0235,0.31
2006-01-03/2006-12-31,2006,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.0232,1.0234,0.19
2012-01-05/2012-12-31,2012,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0231,1.0234,0.24
2007-01-02/2007-12-31,2007,nsmallest,-99.0,4,4,1,0.999,0.002,1254,1.0231,1.0233,0.1
2018-01-03/2018-12-31,2018,nsmallest,-0.05,2,3,3,0.999,0.002,1254,1.0231,1.0233,0.26
2023-01-04/2023-06-23,2023,nsmallest,-0.01,4,3,3,0.999,0.002,1254,1.0108,1.0233,0.31
2021-01-01/2021-12-31,2021,nsmallest,-0.05,4,2,2,0.999,0.002,1254,1.0233,1.0233,0.22
2007-01-02/2007-12-31,2007,nsmallest,-0.3,4,4,1,0.999,0.002,1254,1.0231,1.0233,0.1
2007-01-03/2007-12-31,2007,nsmallest,-0.05,4,1,3,0.999,0.002,1254,1.023,1.0232,0.36
2014-01-06/2014-12-31,2014,nsmallest,-0.01,2,1,2,0.999,0.002,1254,1.0228,1.0232,0.31
2014-01-02/2014-12-31,2014,nsmallest,-0.01,4,1,3,0.999,0.002,1254,1.0229,1.0231,0.4
2009-01-06/2009-12-31,2009,nsmallest,-0.01,4,4,3,0.999,0.002,1254,1.0227,1.0231,0.17
2005-01-06/2005-12-31,2005,nsmallest,-0.01,4,3,1,0.999,0.002,1254,1.0227,1.0231,0.2
2014-01-01/2014-12-31,2014,nsmallest,-0.01,4,1,3,0.999,0.002,1254,1.0229,1.023,0.4
2022-01-03/2022-12-31,2022,nsmallest,-0.01,3,1,3,0.999,0.002,1254,1.0228,1.023,0.3
2021-01-04/2021-12-31,2021,nsmallest,-0.01,4,4,2,0.999,0.002,1254,1.0228,1.023,0.23
2021-01-07/2021-12-31,2021,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0224,1.0229,0.2
2002-01-03/2002-12-31,2002,nsmallest,-0.01,2,4,1,0.999,0.002,1254,1.0226,1.0228,0.1
2016-01-06/2016-12-31,2016,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.0225,1.0228,0.1
2021-01-01/2021-12-31,2021,nsmallest,-0.01,4,4,2,0.999,0.002,1254,1.0228,1.0228,0.23
2020-01-07/2020-12-31,2020,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.0223,1.0227,0.1
2004-01-02/2004-12-31,2004,nsmallest,-0.01,3,3,3,0.999,0.002,1254,1.0226,1.0227,0.38
2000-08-03/2022-12-31,2000,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.6534,1.0227,0.23
2018-01-05/2018-12-31,2018,nsmallest,-0.01,3,2,1,0.999,0.002,1254,1.0223,1.0226,0.2
2002-01-01/2002-12-31,2002,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.0224,1.0225,0.17
2004-01-01/2004-12-31,2004,nsmallest,-0.01,2,2,2,0.999,0.002,1254,1.0225,1.0225,0.28
2002-01-04/2002-12-31,2002,nsmallest,-0.01,3,2,1,0.999,0.002,1254,1.0223,1.0225,0.1
2003-01-03/2003-12-31,2003,nsmallest,-0.05,3,4,3,0.999,0.002,1254,1.0222,1.0224,0.23
2002-01-03/2002-12-31,2002,nsmallest,-0.05,3,1,1,0.999,0.002,1254,1.0222,1.0224,0.21
2022-01-04/2022-12-31,2022,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.022,1.0223,0.2
2003-01-07/2003-12-31,2003,nsmallest,-0.01,4,2,3,0.999,0.002,1254,1.0218,1.0223,0.37
2008-01-03/2008-12-31,2008,nsmallest,-0.01,3,4,1,0.999,0.002,1254,1.0221,1.0222,0.09
2023-01-04/2023-06-23,2023,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.0103,1.0222,0.26
2012-01-06/2012-12-31,2012,nsmallest,-0.01,4,3,2,0.999,0.002,1254,1.0219,1.0222,0.14
2022-01-03/2022-12-31,2022,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.022,1.0222,0.1
2004-01-05/2004-12-31,2004,nsmallest,-0.01,3,3,1,0.999,0.002,1254,1.0218,1.0221,0.17
2015-01-07/2015-12-31,2015,nsmallest,-0.05,4,1,1,0.999,0.002,1254,1.0217,1.0221,0.16
2012-01-06/2012-12-31,2012,nsmallest,-0.01,4,2,1,0.999,0.002,1254,1.0218,1.0221,0.15
2002-01-02/2002-12-31,2002,nsmallest,-0.01,2,2,2,0.999,0.002,1254,1.0219,1.0221,0.25
2001-01-03/2001-12-31,2001,nsmallest,-0.05,3,4,3,0.999,0.002,1254,1.0219,1.0221,0.26
2008-01-04/2008-12-31,2008,nsmallest,-0.1,4,4,2,0.999,0.002,1254,1.0218,1.022,0.17
2005-01-03/2005-12-31,2005,nsmallest,-0.05,4,1,1,0.999,0.002,1254,1.0217,1.0219,0.25
2019-01-07/2019-12-31,2019,nsmallest,-99.0,2,4,2,0.999,0.002,1254,1.0214,1.0218,0.12
2020-01-01/2020-12-31,2020,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0218,1.0218,0.26
2020-01-02/2020-12-31,2020,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0218,1.0218,0.26
2000-08-02/2022-12-31,2000,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.6195,1.0217,0.2
2014-01-03/2014-12-31,2014,nsmallest,-0.05,2,3,2,0.999,0.002,1254,1.0214,1.0216,0.18
2005-01-06/2005-12-31,2005,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.0212,1.0216,0.34
2004-01-02/2004-12-31,2004,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.0215,1.0216,0.17
2016-01-05/2016-12-31,2016,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0213,1.0215,0.36
2013-01-07/2013-12-31,2013,nsmallest,-0.05,4,2,1,0.999,0.002,1254,1.021,1.0215,0.2
2023-01-04/2023-06-23,2023,nsmallest,-0.01,4,4,3,0.999,0.002,1254,1.0099,1.0214,0.21
2008-01-02/2008-12-31,2008,nsmallest,-0.01,2,4,2,0.999,0.002,1254,1.0212,1.0213,0.17
2015-01-01/2015-12-31,2015,nsmallest,-0.05,4,4,2,0.999,0.002,1254,1.0212,1.0213,0.06
2011-01-07/2011-12-31,2011,nsmallest,-0.05,2,2,2,0.999,0.002,1254,1.0209,1.0213,0.21
2002-01-04/2002-12-31,2002,nsmallest,-0.05,4,4,1,0.999,0.002,1254,1.0211,1.0213,0.1
2005-01-04/2005-12-31,2005,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.021,1.0213,0.31
2008-01-01/2008-12-31,2008,nsmallest,-0.01,2,4,2,0.999,0.002,1254,1.0212,1.0212,0.17
2005-01-03/2005-12-31,2005,nsmallest,-0.01,4,3,2,0.999,0.002,1254,1.021,1.0212,0.31
2011-01-05/2011-12-31,2011,nsmallest,-0.01,2,2,3,0.999,0.002,1254,1.0209,1.0212,0.24
2018-01-04/2018-12-31,2018,nsmallest,-0.05,4,1,1,0.999,0.002,1254,1.021,1.0212,0.18
2023-01-05/2023-12-23,2023,nsmallest,-0.1,4,2,3,0.999,0.002,1254,1.0204,1.0212,0.23
2010-01-07/2010-12-31,2010,nsmallest,-0.05,3,3,1,0.999,0.002,1254,1.0207,1.0211,0.12
2015-01-01/2015-12-31,2015,nsmallest,-0.05,2,2,1,0.999,0.002,1254,1.0209,1.021,0.1
2021-01-06/2021-12-31,2021,nsmallest,-0.1,3,1,1,0.999,0.002,1254,1.0205,1.0209,0.13
2003-01-01/2003-12-31,2003,nsmallest,-0.01,4,3,2,0.999,0.002,1254,1.0205,1.0206,0.28
2018-01-03/2018-12-31,2018,nsmallest,-0.01,4,2,1,0.999,0.002,1254,1.0205,1.0206,0.22
2022-01-04/2022-12-31,2022,nsmallest,-0.01,3,1,1,0.999,0.002,1254,1.0202,1.0205,0.17
2001-01-05/2001-12-31,2001,nsmallest,-0.01,4,2,1,0.999,0.002,1254,1.0201,1.0204,0.15
2010-01-07/2010-12-31,2010,nsmallest,-0.01,2,4,2,0.999,0.002,1254,1.02,1.0204,0.2
2021-01-06/2021-12-31,2021,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.02,1.0203,0.34
2022-01-07/2022-12-31,2022,nsmallest,-0.1,3,2,1,0.999,0.002,1254,1.0199,1.0203,0.1
2005-01-04/2005-12-31,2005,nsmallest,-0.05,2,3,2,0.999,0.002,1254,1.02,1.0203,0.24
2022-01-06/2022-12-31,2022,nsmallest,-0.01,4,3,2,0.999,0.002,1254,1.0198,1.0202,0.14
2004-01-02/2004-12-31,2004,nsmallest,-0.01,4,4,3,0.999,0.002,1254,1.0201,1.0202,0.32
2009-01-02/2009-12-31,2009,nsmallest,-0.01,2,4,3,0.999,0.002,1254,1.0201,1.0202,0.17
2007-01-02/2007-12-31,2007,nsmallest,-0.01,3,3,1,0.999,0.002,1254,1.0201,1.0202,0.12
2009-01-01/2009-12-31,2009,nsmallest,-0.01,2,4,3,0.999,0.002,1254,1.0201,1.0201,0.17
2011-01-06/2011-12-31,2011,nsmallest,-0.01,2,1,3,0.999,0.002,1254,1.0197,1.0201,0.3
2007-01-04/2007-12-31,2007,nsmallest,-0.1,4,3,2,0.999,0.002,1254,1.0198,1.0201,0.17
2011-01-06/2011-12-31,2011,nsmallest,-0.01,2,3,2,0.999,0.002,1254,1.0197,1.0201,0.2
2005-01-05/2005-12-31,2005,nsmallest,-0.1,2,2,1,0.999,0.002,1254,1.0198,1.0201,0.14
2000-08-05/2022-12-31,2000,nsmallest,-0.05,4,4,1,0.999,0.002,1254,1.5596,1.02,0.1
2019-01-02/2019-12-31,2019,nsmallest,-0.05,4,2,3,0.999,0.002,1254,1.0199,1.02,0.29
2016-01-06/2016-12-31,2016,nsmallest,-0.05,2,3,2,0.999,0.002,1254,1.0197,1.02,0.22
2022-01-04/2022-12-31,2022,nsmallest,-0.01,3,4,3,0.999,0.002,1254,1.0198,1.02,0.2
2007-01-03/2007-12-31,2007,nsmallest,-99.0,4,3,2,0.999,0.002,1254,1.0198,1.02,0.17
2003-01-06/2003-12-31,2003,nsmallest,-0.01,3,2,1,0.999,0.002,1254,1.0197,1.02,0.16
2007-01-03/2007-12-31,2007,nsmallest,-0.3,4,3,2,0.999,0.002,1254,1.0198,1.02,0.17
2019-01-01/2019-12-31,2019,nsmallest,-0.05,4,2,3,0.999,0.002,1254,1.0199,1.02,0.29
2003-01-02/2003-12-31,2003,nsmallest,-0.1,4,4,3,0.999,0.002,1254,1.0198,1.0199,0.19
2014-01-07/2014-12-31,2014,nsmallest,-0.01,4,3,1,0.999,0.002,1254,1.0195,1.0199,0.14
2010-01-04/2010-12-31,2010,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.0197,1.0199,0.11
2018-01-02/2018-12-31,2018,nsmallest,-0.01,3,2,1,0.999,0.002,1254,1.0197,1.0198,0.2
2022-01-05/2022-12-31,2022,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0195,1.0198,0.26
2000-08-04/2022-12-31,2000,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.5507,1.0198,0.25
2010-01-01/2010-12-31,2010,nsmallest,-0.1,3,4,2,0.999,0.002,1254,1.0197,1.0197,0.11
2017-01-02/2017-12-31,2017,nsmallest,-0.01,3,2,3,0.999,0.002,1254,1.0196,1.0197,0.26
2016-01-04/2016-12-31,2016,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.0196,1.0197,0.32
2018-01-01/2018-12-31,2018,nsmallest,-0.01,3,2,1,0.999,0.002,1254,1.0197,1.0197,0.2
2021-01-05/2021-12-31,2021,nsmallest,-0.1,4,3,3,0.999,0.002,1254,1.0193,1.0196,0.14
2021-01-05/2021-12-31,2021,nsmallest,-99.0,4,4,1,0.999,0.002,1254,1.0193,1.0196,0.06
2016-01-01/2016-12-31,2016,nsmallest,-0.05,3,1,3,0.999,0.002,1254,1.0196,1.0196,0.32
2022-01-05/2022-12-31,2022,nsmallest,-0.1,2,3,3,0.999,0.002,1254,1.0194,1.0196,0.18
2019-01-04/2019-12-31,2019,nsmallest,-0.01,4,4,2,0.999,0.002,1254,1.0194,1.0196,0.17
2023-01-03/2023-06-23,2023,nsmallest,-0.05,4,1,3,0.999,0.002,1254,1.0091,1.0195,0.35
2006-01-03/2006-12-31,2006,nsmallest,-0.01,2,1,1,0.999,0.002,1254,1.0192,1.0194,0.18
2021-01-06/2021-12-31,2021,nsmallest,-0.01,2,3,3,0.999,0.002,1254,1.0191,1.0194,0.3
2020-01-06/2020-12-31,2020,nsmallest,-0.01,4,1,3,0.999,0.002,1254,1.019,1.0193,0.26
2011-01-03/2011-12-31,2011,nsmallest,-0.01,4,1,3,0.999,0.002,1254,1.0191,1.0193,0.26
2002-01-04/2002-12-31,2002,nsmallest,-0.01,2,2,2,0.999,0.002,1254,1.019,1.0193,0.21
2005-01-04/2005-12-31,2005,nsmallest,-0.05,3,4,1,0.999,0.002,1254,1.019,1.0192,0.14
2014-01-03/2014-12-31,2014,nsmallest,-0.1,4,3,2,0.999,0.002,1254,1.019,1.0192,0.11
2017-01-03/2017-12-31,2017,nsmallest,-0.1,3,4,3,0.999,0.002,1254,1.019,1.0192,0.17
2007-01-01/2007-12-31,2007,nsmallest,-0.01,2,1,1,0.999,0.002,1254,1.0191,1.0191,0.17
2008-01-02/2008-12-31,2008,nsmallest,-0.1,3,3,2,0.999,0.002,1254,1.0189,1.019,0.15
2012-01-04/2012-12-31,2012,nsmallest,-0.01,2,4,3,0.999,0.002,1254,1.0189,1.019,0.15
2019-01-07/2019-12-31,2019,nsmallest,-0.3,4,3,1,0.999,0.002,1254,1.0186,1.019,0.11
2016-01-05/2016-12-31,2016,nsmallest,-0.01,3,3,2,0.999,0.002,1254,1.0187,1.019,0.27
2008-01-01/2008-12-31,2008,nsmallest,-0.1,3,3,2,0.999,0.002,1254,1.0189,1.019,0.15
