date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit,win_ratio
2022-01-05/2022-12-31,3,10,2,0.999,0.88363,0.88204,0.0
2004-01-07/2004-12-31,5,6,1,0.998,0.88392,0.88203,0.0
2023-01-03/2023-06-23,6,2,2,0.997,0.94292,0.88202,0.0
2010-01-06/2010-12-31,1,10,1,0.998,0.88384,0.88194,0.0
2010-01-05/2010-12-31,2,10,2,0.997,0.88353,0.88194,0.0
2015-01-08/2015-12-31,4,4,2,0.997,0.88445,0.88194,0.03
2005-01-07/2005-12-31,1,10,1,0.998,0.88413,0.88193,0.0
2004-01-05/2004-12-31,6,6,2,0.998,0.8832,0.88191,0.0
2011-01-07/2011-12-31,3,10,1,0.999,0.88409,0.88189,0.0
2009-01-06/2009-12-31,1,6,1,0.998,0.88378,0.88189,0.0
2015-01-06/2015-12-31,2,5,1,0.997,0.88376,0.88186,0.31
2007-01-03/2007-12-31,3,5,1,0.999,0.88283,0.88184,0.06
2017-01-03/2017-12-31,2,4,2,0.999,0.88281,0.88182,0.0
2013-01-04/2013-12-31,6,3,1,0.997,0.88311,0.88182,0.3
2019-01-01/2019-12-31,4,7,1,0.997,0.88218,0.88181,0.09
2005-01-05/2005-12-31,4,6,1,0.998,0.8834,0.88181,0.0
2023-01-05/2023-12-23,5,3,2,0.999,0.88581,0.88178,0.0
2008-01-07/2008-12-31,6,5,1,0.997,0.88367,0.88177,0.09
2006-01-03/2006-12-31,6,3,1,0.997,0.88275,0.88176,0.0
2012-01-06/2012-12-31,4,7,2,0.998,0.88332,0.88172,0.0
2014-01-06/2014-12-31,6,6,1,0.999,0.88355,0.88165,0.0
2010-01-07/2010-12-31,5,3,1,0.997,0.88386,0.88165,0.13
2000-08-03/2022-12-31,1,3,2,0.999,0.05945,0.88165,0.36
2000-08-13/2022-12-31,1,3,2,0.999,0.05965,0.88165,0.36
2000-08-14/2022-12-31,1,3,2,0.999,0.05965,0.88164,0.36
2015-01-08/2015-12-31,1,5,1,0.999,0.88414,0.88163,0.05
2013-01-07/2013-12-31,2,10,2,0.997,0.88383,0.88162,0.0
2004-01-02/2004-12-31,3,4,2,0.998,0.882,0.88162,0.33
2004-01-06/2004-12-31,6,6,2,0.998,0.8832,0.8816,0.0
2002-01-07/2002-12-31,1,4,1,0.997,0.88381,0.8816,0.16
2003-01-06/2003-12-31,1,10,1,0.997,0.88349,0.88158,0.05
2018-01-05/2018-12-31,3,10,2,0.999,0.88318,0.88158,0.06
2022-01-06/2022-12-31,6,4,2,0.998,0.88348,0.88158,0.04
2008-01-01/2008-12-31,3,10,1,0.999,0.88161,0.88153,0.0
2001-01-01/2001-12-31,7,5,1,0.998,0.88191,0.88153,0.0
2007-01-04/2007-12-31,3,5,1,0.999,0.88283,0.88153,0.06
2017-01-04/2017-12-31,2,4,2,0.999,0.88281,0.88152,0.0
2003-01-02/2003-12-31,1,6,1,0.998,0.88219,0.88151,0.28
2023-01-02/2023-06-23,4,4,2,0.999,0.94233,0.8815,0.0
2016-01-04/2016-12-31,3,10,1,0.999,0.88249,0.8815,0.0
2013-01-03/2013-12-31,2,6,1,0.998,0.88248,0.88149,0.45
2018-01-05/2018-12-31,3,10,1,0.997,0.88308,0.88148,0.06
2008-01-01/2008-12-31,6,10,1,0.997,0.88156,0.88148,0.0
2016-01-01/2016-12-31,7,10,1,0.997,0.88156,0.88148,0.0
2010-01-04/2010-12-31,5,3,2,0.999,0.88277,0.88148,0.06
2013-01-03/2013-12-31,2,5,2,0.999,0.88246,0.88147,0.23
2010-01-07/2010-12-31,7,7,1,0.998,0.88367,0.88146,0.0
2012-01-06/2012-12-31,4,3,2,0.999,0.88305,0.88145,0.46
2006-01-04/2006-12-31,6,3,1,0.997,0.88275,0.88145,0.0
2003-01-06/2003-12-31,1,7,1,0.997,0.88334,0.88143,0.06
2000-08-09/2022-12-31,1,3,2,0.999,0.05923,0.88143,0.36
2018-01-05/2018-12-31,2,7,1,0.999,0.88302,0.88142,0.22
2004-01-07/2004-12-31,6,7,1,0.998,0.88329,0.88138,0.0
2023-01-02/2023-06-23,6,5,2,0.997,0.94227,0.88136,0.0
2014-01-07/2014-12-31,6,6,1,0.999,0.88355,0.88134,0.0
2022-01-07/2022-12-31,2,7,1,0.998,0.88353,0.88132,0.0
2014-01-03/2014-12-31,5,5,1,0.999,0.88227,0.88128,0.21
2009-01-01/2009-12-31,1,5,2,0.998,0.88166,0.88128,0.07
2013-01-07/2013-12-31,3,7,2,0.997,0.88349,0.88128,0.0
2009-01-07/2009-12-31,1,3,1,0.999,0.88349,0.88127,0.06
2008-01-01/2008-12-31,3,10,2,0.997,0.88133,0.88125,0.0
2010-01-05/2010-12-31,6,4,2,0.999,0.88284,0.88124,0.0
2020-01-02/2020-12-31,3,10,1,0.999,0.88161,0.88123,0.0
2015-01-01/2015-12-31,6,7,2,0.999,0.88161,0.88123,0.0
2010-01-01/2010-12-31,6,7,1,0.999,0.88161,0.88123,0.0
2019-01-04/2019-12-31,3,4,2,0.997,0.88253,0.88123,0.23
2005-01-06/2005-12-31,1,4,1,0.999,0.88314,0.88123,0.0
2015-01-01/2015-12-31,6,7,1,0.999,0.88161,0.88123,0.0
2002-01-01/2002-12-31,2,10,1,0.997,0.88161,0.88123,0.0
2000-08-06/2022-12-31,1,6,1,0.999,0.05887,0.88123,0.03
2000-08-07/2022-12-31,1,6,1,0.999,0.05887,0.88121,0.03
2003-01-03/2003-12-31,1,6,1,0.998,0.88219,0.8812,0.28
2016-01-05/2016-12-31,3,10,1,0.999,0.88249,0.88119,0.0
2010-01-04/2010-12-31,3,10,1,0.999,0.88249,0.88119,0.0
2012-01-02/2012-12-31,5,5,1,0.998,0.88157,0.88119,0.0
2020-01-02/2020-12-31,7,10,1,0.997,0.88156,0.88118,0.0
2002-01-01/2002-12-31,6,10,1,0.997,0.88156,0.88118,0.0
2008-01-02/2008-12-31,7,10,2,0.997,0.88156,0.88118,0.0
2004-01-02/2004-12-31,6,10,1,0.997,0.88156,0.88118,0.0
2008-01-02/2008-12-31,7,10,1,0.997,0.88156,0.88118,0.0
2010-01-01/2010-12-31,7,10,1,0.997,0.88156,0.88118,0.0
2021-01-01/2021-12-31,7,10,1,0.997,0.88156,0.88118,0.0
2002-01-01/2002-12-31,7,10,1,0.997,0.88156,0.88118,0.0
2010-01-01/2010-12-31,7,10,2,0.997,0.88156,0.88118,0.0
2002-01-04/2002-12-31,1,3,1,0.998,0.88247,0.88117,0.41
2018-01-04/2018-12-31,5,3,2,0.998,0.88247,0.88117,0.0
2010-01-05/2010-12-31,5,3,2,0.999,0.88277,0.88117,0.06
2023-01-04/2023-06-23,4,3,1,0.998,0.94281,0.88115,0.5
2008-01-02/2008-12-31,4,5,2,0.997,0.88154,0.88115,0.0
2023-01-06/2023-12-23,5,2,2,0.999,0.88548,0.88112,0.0
2019-01-01/2019-12-31,6,5,2,0.998,0.88149,0.88111,0.0
2006-01-05/2006-12-31,1,6,2,0.998,0.88271,0.8811,0.23
2014-01-07/2014-12-31,5,5,2,0.998,0.88324,0.88102,0.21
2017-01-03/2017-12-31,6,2,1,0.997,0.882,0.88101,0.39
2006-01-05/2006-12-31,7,3,1,0.998,0.88261,0.881,0.21
2011-01-03/2011-12-31,7,6,2,0.997,0.88197,0.88097,0.0
2019-01-01/2019-12-31,6,7,2,0.997,0.88132,0.88094,0.0
2014-01-02/2014-12-31,3,10,1,0.999,0.88161,0.88092,0.0
2014-01-02/2014-12-31,3,10,2,0.999,0.88161,0.88092,0.0
2020-01-03/2020-12-31,3,10,1,0.999,0.88161,0.88092,0.0
2012-01-06/2012-12-31,3,6,2,0.999,0.88253,0.88092,0.0
2010-01-06/2010-12-31,1,10,1,0.999,0.88283,0.88092,0.0
2001-01-01/2001-12-31,6,6,1,0.999,0.88128,0.8809,0.0
2010-01-04/2010-12-31,6,5,2,0.999,0.8822,0.8809,0.05
2019-01-01/2019-12-31,3,6,1,0.997,0.88127,0.88089,0.37
2006-01-05/2006-12-31,5,10,1,0.997,0.8825,0.88089,0.0
2011-01-05/2011-12-31,7,6,2,0.999,0.88249,0.88088,0.0
2004-01-07/2004-12-31,3,3,1,0.998,0.8828,0.88088,0.1
2009-01-01/2009-12-31,1,10,2,0.997,0.88126,0.88088,0.14
2008-01-03/2008-12-31,7,10,1,0.997,0.88156,0.88087,0.0
2008-01-03/2008-12-31,7,10,2,0.997,0.88156,0.88087,0.0
2020-01-03/2020-12-31,7,10,1,0.997,0.88156,0.88087,0.0
2009-01-02/2009-12-31,7,10,2,0.997,0.88156,0.88087,0.0
2014-01-06/2014-12-31,3,7,2,0.998,0.88277,0.88086,0.0
2008-01-03/2008-12-31,4,5,2,0.997,0.88154,0.88085,0.0
2008-01-04/2008-12-31,1,10,1,0.998,0.88183,0.88084,0.0
2012-01-02/2012-12-31,1,3,1,0.997,0.88121,0.88083,0.11
2017-01-05/2017-12-31,6,4,1,0.999,0.88242,0.88081,0.21
2011-01-07/2011-12-31,1,5,1,0.999,0.88302,0.8808,0.1
2000-08-03/2022-12-31,1,5,1,0.999,0.05807,0.88073,0.01
2016-01-06/2016-12-31,6,7,2,0.998,0.88232,0.88072,0.0
2014-01-02/2014-12-31,3,4,1,0.998,0.88141,0.88072,0.14
2015-01-01/2015-12-31,6,6,2,0.998,0.88109,0.88071,0.0
2007-01-03/2007-12-31,4,6,1,0.997,0.8817,0.8807,0.0
2017-01-04/2017-12-31,6,2,1,0.997,0.882,0.8807,0.39
2019-01-01/2019-12-31,1,10,1,0.997,0.88108,0.88069,0.0
2013-01-01/2013-12-31,5,7,1,0.999,0.88108,0.88069,0.0
2015-01-08/2015-12-31,5,6,2,0.998,0.88322,0.88068,0.05
2008-01-01/2008-12-31,6,2,1,0.997,0.88075,0.88067,0.0
2015-01-07/2015-12-31,6,2,2,0.998,0.88289,0.88067,0.0
2011-01-04/2011-12-31,7,6,2,0.997,0.88197,0.88066,0.0
2013-01-04/2013-12-31,2,7,1,0.998,0.88196,0.88066,0.04
2010-01-01/2010-12-31,4,4,1,0.997,0.88103,0.88064,0.0
2014-01-03/2014-12-31,3,10,1,0.999,0.88161,0.88061,0.0
2014-01-03/2014-12-31,3,10,2,0.999,0.88161,0.88061,0.0
2017-01-05/2017-12-31,7,5,1,0.999,0.88222,0.88061,0.0
2019-01-07/2019-12-31,7,2,1,0.997,0.88282,0.88059,0.3
2022-01-03/2022-12-31,6,10,2,0.997,0.88157,0.88057,0.0
2023-01-02/2023-06-23,3,4,2,0.998,0.94186,0.88057,0.0
2008-01-04/2008-12-31,1,7,2,0.997,0.88157,0.88057,0.03
2012-01-06/2012-12-31,3,2,1,0.997,0.88218,0.88057,0.48
2008-01-04/2008-12-31,7,10,1,0.997,0.88156,0.88056,0.0
2023-01-04/2023-06-23,2,4,2,0.998,0.94252,0.88056,0.21
2002-01-04/2002-12-31,2,4,1,0.997,0.88184,0.88054,0.83
2022-01-06/2022-12-31,1,7,2,0.997,0.88244,0.88052,0.0
2010-01-04/2010-12-31,2,6,2,0.999,0.88182,0.88052,0.0
2017-01-02/2017-12-31,3,7,2,0.999,0.88119,0.8805,0.0
2019-01-03/2019-12-31,3,3,1,0.998,0.88147,0.88048,0.12
2000-08-11/2022-12-31,1,5,1,0.999,0.05786,0.88048,0.01
2010-01-04/2010-12-31,4,6,2,0.998,0.88178,0.88047,0.08
2021-01-04/2021-12-31,5,2,2,0.998,0.88174,0.88044,0.03
2014-01-03/2014-12-31,6,6,1,0.998,0.88141,0.88041,0.05
2005-01-07/2005-12-31,2,4,1,0.997,0.88263,0.8804,0.0
2008-01-04/2008-12-31,6,7,1,0.999,0.88138,0.88039,0.0
2007-01-04/2007-12-31,4,6,1,0.997,0.8817,0.88039,0.0
2002-01-04/2002-12-31,5,5,1,0.999,0.88169,0.88038,0.0
2009-01-02/2009-12-31,7,3,1,0.999,0.88107,0.88038,0.0
2012-01-03/2012-12-31,7,3,2,0.998,0.88104,0.88035,0.0
2015-01-08/2015-12-31,6,10,2,0.997,0.88289,0.88035,0.0
2016-01-01/2016-12-31,2,10,1,0.997,0.88043,0.88035,0.0
2005-01-05/2005-12-31,1,10,1,0.999,0.88196,0.88034,0.0
2022-01-05/2022-12-31,4,2,2,0.998,0.88194,0.88033,0.15
2019-01-03/2019-12-31,4,3,2,0.999,0.88132,0.88032,0.09
2019-01-03/2019-12-31,3,7,2,0.998,0.8813,0.8803,0.21
2021-01-04/2021-12-31,3,10,1,0.999,0.88161,0.8803,0.0
2017-01-04/2017-12-31,3,10,1,0.999,0.88161,0.8803,0.0
2021-01-04/2021-12-31,3,10,2,0.999,0.88161,0.8803,0.0
2019-01-04/2019-12-31,5,2,2,0.997,0.8816,0.88029,0.09
2015-01-07/2015-12-31,7,2,1,0.997,0.88253,0.88029,0.0
2022-01-04/2022-12-31,6,10,2,0.997,0.88157,0.88026,0.0
2020-01-06/2020-12-31,3,10,1,0.997,0.88187,0.88025,0.17
2004-01-05/2004-12-31,6,10,1,0.997,0.88156,0.88025,0.0
2010-01-04/2010-12-31,7,10,1,0.997,0.88156,0.88025,0.0
2019-01-04/2019-12-31,7,10,1,0.997,0.88156,0.88025,0.0
2021-01-04/2021-12-31,7,10,1,0.997,0.88156,0.88025,0.0
2004-01-05/2004-12-31,2,6,1,0.998,0.88151,0.8802,0.0
2010-01-04/2010-12-31,6,5,2,0.997,0.88151,0.8802,0.05
2010-01-05/2010-12-31,2,6,2,0.999,0.88182,0.8802,0.0
2017-01-02/2017-12-31,3,2,1,0.997,0.88087,0.88018,0.0
2015-01-06/2015-12-31,1,5,2,0.998,0.88209,0.88016,0.56
2023-01-03/2023-06-23,6,5,1,0.998,0.94198,0.88015,0.0
2020-01-01/2020-12-31,2,2,1,0.998,0.88022,0.88014,0.84
2015-01-05/2015-12-31,5,4,2,0.999,0.88176,0.88014,0.0
2013-01-03/2013-12-31,1,3,2,0.997,0.88113,0.88013,0.0
2017-01-03/2017-12-31,2,2,1,0.999,0.88111,0.88011,0.32
2010-01-04/2010-12-31,2,2,2,0.999,0.88142,0.88011,0.0
2018-01-04/2018-12-31,6,7,1,0.997,0.88139,0.88008,0.0
2012-01-04/2012-12-31,7,3,2,0.998,0.88104,0.88004,0.0
2010-01-01/2010-12-31,4,6,2,0.998,0.88043,0.88004,0.0
2022-01-07/2022-12-31,5,7,2,0.997,0.88225,0.88002,0.0
2008-01-04/2008-12-31,3,5,2,0.999,0.881,0.88,0.06
2022-01-05/2022-12-31,7,6,1,0.999,0.88161,0.87999,0.0
2012-01-06/2012-12-31,3,10,1,0.999,0.88161,0.87999,0.0
2023-01-05/2023-12-23,1,4,2,0.999,0.88408,0.87999,0.29
2010-01-05/2010-12-31,3,10,1,0.999,0.88161,0.87999,0.0
2015-01-05/2015-12-31,3,10,1,0.999,0.88161,0.87999,0.0
2022-01-05/2022-12-31,3,10,1,0.999,0.88161,0.87999,0.0
2011-01-05/2011-12-31,7,6,1,0.999,0.88161,0.87999,0.0
2021-01-05/2021-12-31,3,10,1,0.999,0.88161,0.87999,0.0
2007-01-03/2007-12-31,1,6,1,0.999,0.88097,0.87997,0.11
2020-01-06/2020-12-31,6,6,1,0.998,0.88157,0.87995,0.15
2010-01-05/2010-12-31,7,10,1,0.997,0.88156,0.87994,0.0
2022-01-05/2022-12-31,7,10,1,0.997,0.88156,0.87994,0.0
2020-01-07/2020-12-31,3,10,1,0.997,0.88187,0.87994,0.17
2022-01-05/2022-12-31,7,10,2,0.997,0.88156,0.87994,0.0
2021-01-05/2021-12-31,7,10,1,0.997,0.88156,0.87994,0.0
2004-01-06/2004-12-31,6,10,1,0.997,0.88156,0.87994,0.0
2016-01-06/2016-12-31,5,5,1,0.997,0.88155,0.87993,0.0
2003-01-02/2003-12-31,1,5,1,0.998,0.88061,0.87992,0.4
2005-01-07/2005-12-31,1,6,2,0.998,0.88215,0.87991,0.0
2022-01-03/2022-12-31,5,6,2,0.999,0.88091,0.8799,0.18
2004-01-06/2004-12-31,2,6,1,0.998,0.88151,0.87989,0.0
2004-01-07/2004-12-31,1,6,1,0.999,0.8818,0.87987,0.0
2015-01-06/2015-12-31,5,4,2,0.999,0.88176,0.87983,0.0
2016-01-07/2016-12-31,2,3,2,0.997,0.88175,0.87982,0.06
2017-01-04/2017-12-31,2,2,1,0.999,0.88111,0.8798,0.32
2010-01-05/2010-12-31,2,2,2,0.999,0.88142,0.8798,0.0
2018-01-01/2018-12-31,4,2,2,0.998,0.88018,0.87979,0.0
2008-01-04/2008-12-31,1,7,1,0.998,0.88079,0.87979,0.1
2008-01-02/2008-12-31,2,5,2,0.999,0.88015,0.87977,0.11
2020-01-01/2020-12-31,5,10,1,0.998,0.87982,0.87975,0.0
2023-01-03/2023-06-23,2,3,2,0.998,0.94178,0.87975,0.43
2008-01-02/2008-12-31,3,5,2,0.997,0.8801,0.87972,0.45
2010-01-04/2010-12-31,3,5,2,0.999,0.88103,0.87971,0.0
2021-01-07/2021-12-31,5,7,1,0.998,0.88195,0.87971,0.0
2015-01-01/2015-12-31,3,5,1,0.998,0.88007,0.87969,0.1
2021-01-05/2021-12-31,7,4,2,0.999,0.88131,0.87969,0.0
2010-01-06/2010-12-31,3,10,1,0.999,0.88161,0.87967,0.0
2008-01-07/2008-12-31,7,6,2,0.999,0.88161,0.87967,0.0
2015-01-06/2015-12-31,3,10,1,0.999,0.88161,0.87967,0.0
2022-01-06/2022-12-31,6,7,1,0.999,0.88161,0.87967,0.0
2021-01-06/2021-12-31,3,10,1,0.999,0.88161,0.87967,0.0
2011-01-06/2011-12-31,6,7,1,0.999,0.88161,0.87967,0.0
2008-01-07/2008-12-31,7,6,1,0.999,0.88161,0.87967,0.0
2008-01-02/2008-12-31,7,4,1,0.999,0.88006,0.87967,0.0
2007-01-04/2007-12-31,1,6,1,0.999,0.88097,0.87966,0.11
2009-01-07/2009-12-31,1,4,1,0.998,0.88189,0.87965,0.38
2020-01-07/2020-12-31,6,6,1,0.998,0.88157,0.87964,0.15
2015-01-07/2015-12-31,5,3,1,0.998,0.88188,0.87964,0.0
2014-01-07/2014-12-31,1,7,2,0.998,0.88189,0.87964,0.0
2017-01-06/2017-12-31,6,10,1,0.997,0.88156,0.87963,0.0
2021-01-06/2021-12-31,7,10,1,0.997,0.88156,0.87963,0.0
2021-01-06/2021-12-31,7,10,2,0.997,0.88156,0.87963,0.0
2018-01-05/2018-12-31,5,7,1,0.999,0.88125,0.87963,0.0
2015-01-08/2015-12-31,4,4,1,0.998,0.88218,0.87963,0.0
2016-01-07/2016-12-31,2,10,1,0.998,0.88154,0.87961,0.0
2003-01-03/2003-12-31,1,5,1,0.998,0.88061,0.87961,0.4
2022-01-04/2022-12-31,5,6,2,0.999,0.88091,0.87959,0.18
2013-01-01/2013-12-31,5,4,2,0.997,0.87994,0.87956,0.22
2013-01-04/2013-12-31,7,3,2,0.997,0.88084,0.87953,0.0
2019-01-02/2019-12-31,3,4,2,0.999,0.88019,0.87949,0.03
2018-01-02/2018-12-31,4,2,2,0.998,0.88018,0.87948,0.0
2011-01-06/2011-12-31,1,4,1,0.998,0.8814,0.87947,0.12
2008-01-03/2008-12-31,2,5,2,0.999,0.88015,0.87946,0.11
2012-01-04/2012-12-31,6,3,1,0.998,0.88045,0.87945,0.0
2019-01-01/2019-12-31,5,10,1,0.998,0.87982,0.87944,0.0
2013-01-01/2013-12-31,5,10,1,0.998,0.87982,0.87944,0.0
2015-01-01/2015-12-31,5,10,1,0.998,0.87982,0.87944,0.0
2014-01-02/2014-12-31,3,7,2,0.997,0.88014,0.87944,0.0
2019-01-01/2019-12-31,4,10,2,0.998,0.87982,0.87944,0.0
2019-01-01/2019-12-31,4,10,1,0.998,0.87982,0.87944,0.0
2015-01-01/2015-12-31,5,10,2,0.998,0.87982,0.87944,0.0
2004-01-01/2004-12-31,1,5,2,0.998,0.87951,0.87943,0.14
2017-01-02/2017-12-31,4,3,2,0.998,0.88012,0.87942,0.0
2006-01-05/2006-12-31,1,5,2,0.997,0.88104,0.87941,0.17
2013-01-03/2013-12-31,4,10,2,0.997,0.88042,0.87941,0.0
2013-01-01/2013-12-31,5,2,1,0.999,0.87979,0.8794,0.0
2008-01-03/2008-12-31,3,5,2,0.997,0.8801,0.8794,0.45
2022-01-07/2022-12-31,5,7,1,0.998,0.88162,0.87937,0.0
2019-01-02/2019-12-31,3,3,1,0.999,0.88005,0.87936,0.0
2008-01-03/2008-12-31,7,4,1,0.999,0.88006,0.87936,0.0
2016-01-06/2016-12-31,2,10,2,0.997,0.88098,0.87935,0.0
2017-01-06/2017-12-31,3,6,2,0.999,0.88128,0.87934,0.11
2015-01-05/2015-12-31,6,3,1,0.998,0.88095,0.87932,0.0
2013-01-04/2013-12-31,7,2,1,0.997,0.88063,0.87932,0.0
2022-01-07/2022-12-31,7,10,2,0.997,0.88156,0.87931,0.0
2007-01-03/2007-12-31,2,5,2,0.999,0.88031,0.87931,0.14
2010-01-07/2010-12-31,7,10,1,0.997,0.88156,0.87931,0.0
2015-01-07/2015-12-31,6,10,1,0.997,0.88156,0.87931,0.0
2015-01-07/2015-12-31,6,10,2,0.997,0.88156,0.87931,0.0
2013-01-07/2013-12-31,6,10,1,0.997,0.88156,0.87931,0.0
2019-01-07/2019-12-31,7,7,2,0.998,0.88155,0.8793,0.0
2014-01-01/2014-12-31,4,3,1,0.999,0.87968,0.87929,0.31
2007-01-01/2007-12-31,1,7,1,0.997,0.87968,0.87929,0.26
2000-08-05/2022-12-31,1,3,2,0.997,0.05599,0.87927,0.18
2003-01-02/2003-12-31,7,2,1,0.998,0.87997,0.87927,0.0
2017-01-05/2017-12-31,7,5,2,0.997,0.88088,0.87925,0.0
2021-01-07/2021-12-31,7,2,2,0.998,0.88149,0.87924,0.22
2018-01-04/2018-12-31,3,6,2,0.998,0.88056,0.87924,0.19
2012-01-06/2012-12-31,5,3,1,0.999,0.88085,0.87922,0.0
2008-01-04/2008-12-31,1,5,1,0.999,0.88021,0.8792,0.0
2019-01-01/2019-12-31,4,3,1,0.998,0.87957,0.87919,0.22
2000-08-09/2022-12-31,1,7,1,0.997,0.05595,0.87918,0.02
2006-01-02/2006-12-31,6,7,1,0.998,0.87987,0.87917,0.0
2007-01-03/2007-12-31,7,2,1,0.997,0.88016,0.87916,0.0
2002-01-07/2002-12-31,3,2,2,0.998,0.8814,0.87915,0.22
2010-01-04/2010-12-31,6,3,2,0.999,0.88046,0.87914,0.04
2017-01-02/2017-12-31,4,10,1,0.998,0.87982,0.87913,0.0
2010-01-07/2010-12-31,5,5,2,0.998,0.88136,0.87911,0.17
2002-01-07/2002-12-31,1,6,1,0.997,0.88136,0.8791,0.14
2014-01-01/2014-12-31,1,7,1,0.998,0.87947,0.87908,0.29
2014-01-02/2014-12-31,6,3,1,0.997,0.87976,0.87906,0.07
2017-01-03/2017-12-31,1,6,2,0.997,0.88007,0.87906,0.0
2000-08-11/2022-12-31,1,3,2,0.997,0.05578,0.87904,0.17
2007-01-03/2007-12-31,4,5,2,0.998,0.88004,0.87903,0.0
2001-01-01/2001-12-31,1,10,1,0.999,0.87942,0.87903,0.09
2021-01-06/2021-12-31,1,7,1,0.997,0.88097,0.87903,0.29
2009-01-05/2009-12-31,5,4,1,0.999,0.88063,0.879,0.0
2015-01-06/2015-12-31,6,3,1,0.998,0.88095,0.879,0.0
2007-01-04/2007-12-31,2,5,2,0.999,0.88031,0.87899,0.14
2015-01-08/2015-12-31,6,10,1,0.997,0.88156,0.87899,0.0
2020-01-01/2020-12-31,4,7,2,0.997,0.87905,0.87898,0.0
2007-01-02/2007-12-31,1,7,1,0.997,0.87968,0.87898,0.26
2014-01-02/2014-12-31,7,4,1,0.998,0.87968,0.87898,0.0
2003-01-02/2003-12-31,7,6,1,0.997,0.87967,0.87897,0.0
2010-01-06/2010-12-31,2,5,1,0.998,0.88091,0.87897,0.17
2003-01-03/2003-12-31,7,2,1,0.998,0.87997,0.87896,0.0
2010-01-05/2010-12-31,3,5,2,0.999,0.88059,0.87895,0.0
2000-08-08/2022-12-31,1,6,1,0.999,0.05559,0.87894,0.0
2007-01-03/2007-12-31,6,2,1,0.998,0.87992,0.87891,0.29
2001-01-02/2001-12-31,7,5,1,0.999,0.87958,0.87888,0.0
2004-01-06/2004-12-31,1,6,1,0.999,0.88047,0.87884,0.0
2018-01-03/2018-12-31,5,6,2,0.998,0.87984,0.87883,0.27
2010-01-04/2010-12-31,2,10,1,0.998,0.88013,0.87881,0.0
2022-01-03/2022-12-31,5,10,1,0.998,0.87982,0.87881,0.0
2010-01-05/2010-12-31,4,6,2,0.999,0.88043,0.8788,0.0
2013-01-07/2013-12-31,6,7,1,0.997,0.88106,0.8788,0.17
2013-01-04/2013-12-31,1,4,1,0.998,0.88013,0.8788,0.48
2016-01-04/2016-12-31,3,6,2,0.997,0.87979,0.87878,0.04
2011-01-07/2011-12-31,1,5,1,0.998,0.88104,0.87878,0.15
2011-01-03/2011-12-31,7,7,2,0.997,0.87978,0.87877,0.0
2017-01-04/2017-12-31,1,6,2,0.997,0.88007,0.87875,0.0
2022-01-07/2022-12-31,1,7,2,0.999,0.88099,0.87873,0.0
2007-01-04/2007-12-31,4,5,2,0.998,0.88004,0.87871,0.0
2007-01-03/2007-12-31,4,2,1,0.998,0.87973,0.87871,0.0
2009-01-06/2009-12-31,5,4,1,0.999,0.88063,0.87868,0.0
2020-01-07/2020-12-31,4,10,2,0.997,0.88063,0.87868,0.06
2012-01-03/2012-12-31,1,6,1,0.998,0.87937,0.87867,0.0
2015-01-01/2015-12-31,3,2,2,0.997,0.87905,0.87866,0.0
2003-01-03/2003-12-31,7,6,1,0.997,0.87967,0.87866,0.0
2010-01-01/2010-12-31,3,2,2,0.998,0.87902,0.87863,0.02
2000-08-01/2022-12-31,1,3,2,0.997,0.05499,0.87862,0.17
2012-01-05/2012-12-31,4,6,1,0.998,0.87991,0.87858,0.17
2006-01-06/2006-12-31,5,3,2,0.998,0.88049,0.87854,0.17
2004-01-07/2004-12-31,3,6,1,0.999,0.88048,0.87853,0.0
2020-01-06/2020-12-31,7,7,2,0.998,0.88017,0.87853,0.06
2011-01-06/2011-12-31,2,2,1,0.998,0.88046,0.87851,0.79
2005-01-03/2005-12-31,5,4,1,0.999,0.87951,0.8785,0.0
2001-01-04/2001-12-31,5,10,1,0.998,0.87982,0.8785,0.0
2022-01-04/2022-12-31,5,10,1,0.998,0.87982,0.8785,0.0
2010-01-05/2010-12-31,2,10,1,0.998,0.88013,0.8785,0.0
2012-01-05/2012-12-31,5,10,1,0.998,0.87982,0.8785,0.0
2012-01-05/2012-12-31,5,10,2,0.998,0.87982,0.8785,0.0
2022-01-04/2022-12-31,2,4,1,0.998,0.8798,0.87848,0.19
2014-01-02/2014-12-31,3,10,2,0.998,0.87917,0.87847,0.0
2018-01-04/2018-12-31,6,2,1,0.997,0.87979,0.87847,0.0
2011-01-04/2011-12-31,7,7,2,0.997,0.87978,0.87845,0.0
2005-01-07/2005-12-31,3,7,1,0.998,0.88072,0.87845,0.0
2007-01-03/2007-12-31,7,2,1,0.999,0.87945,0.87844,0.0
2007-01-04/2007-12-31,4,2,1,0.998,0.87973,0.8784,0.0
2022-01-03/2022-12-31,2,3,2,0.997,0.87941,0.8784,0.24
2004-01-02/2004-12-31,1,5,2,0.998,0.87877,0.87838,0.07
2012-01-04/2012-12-31,1,6,1,0.998,0.87937,0.87836,0.0
2005-01-07/2005-12-31,2,2,1,0.998,0.88062,0.87835,0.19
2006-01-02/2006-12-31,1,10,2,0.999,0.87905,0.87834,0.0
2017-01-05/2017-12-31,4,7,2,0.997,0.87996,0.87832,0.0
2021-01-04/2021-12-31,6,5,1,0.998,0.87963,0.8783,0.0
