,,,,,,,,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,median,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,min,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,max,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count,count
year,,,,,,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,All
rank,pct_change_threshold,watch_days,hold_days,num_stocks_to_buy,loss_limit,fee,num_tickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nsmallest,-0.3,3,4,2,0.999,0.002,1254,2.1841,1.9839,3.0257,2.2895,2.3728,1.3939,1.6496,1.2933,1.8561,2.451,2.6891,1.9882,2.1605,2.3292,2.1953,1.5999,2.1957,1.9314,1.7622,1.2997,1.6353,1.4476,1.816,0.9156,1.90335,2.10638,2.1223400000000003,3.2360999999999995,2.73102,6.01444,1.3721799999999997,1.9704000000000002,1.34258,1.90312,2.9103000000000003,2.29312,2.0152,2.26956,2.22978,2.1506,1.57534,2.03188,1.9832999999999998,1.61816,1.2523399999999998,2.90452,1.53128,2.40168,1.1441,2.212905,1.9121,1.6176,1.7144,1.9527,2.2653,1.156,1.3055,1.0861,1.174,2.0256,1.2646,1.3419,1.621,1.7712,1.147,1.3517,1.6694,1.3093,1.1469,1.0672,1.5116,1.0639,0.9435,0.8421,0.8421,2.2596,2.7905,4.7562,4.5463,20.1281,1.5856,3.4411,1.8875,2.9016,4.2251,2.8994,2.8169,3.0668,2.9025,2.7679,1.7497,2.4007,2.7415,2.034,1.4788,7.2676,2.3842,5.7054,1.8229,20.1281,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,3,1,0.999,0.002,1254,2.0783,3.9299,2.6506,4.8218,3.3302,1.2911,1.4277,1.3928,1.2049,2.6498,3.6051,2.8819,1.6466,2.093,1.9092,1.6779,2.3361,1.7915,3.0333,1.6244,1.8886,1.5865,1.2687,1.3627,1.8989,2.21168,3.44132,3.52008,4.46136,5.75344,1.38116,1.3767,1.37642,1.5268599999999999,2.54496,4.23128,2.60256,1.42218,1.81614,1.81894,2.04134,2.2457000000000003,1.9185200000000002,2.7244800000000002,1.4463599999999999,2.53202,1.6319,1.33464,1.66288,2.375955,1.9687,2.3148,2.0807,2.7264,1.7059,1.1212,1.0986,1.054,1.0172,1.5293,1.9165,1.3786,0.8466,1.1865,1.3462,1.5012,1.953,1.3831,1.304,0.9351,1.7709,1.1315,0.9424,0.9061,0.8466,2.6047,4.329,5.6543,5.3511,18.0391,1.7433,1.7978,1.6516,2.7092,4.2177,6.2143,4.0473,1.8676,2.5176,2.5324,2.8152,2.5763,2.7742,3.8108,1.8282,5.1567,2.0,2.1739,2.9522,18.0391,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,4,1,0.999,0.002,1254,2.1372,2.1269,3.4869,2.629,2.5766,1.4199,2.0396,1.2752,1.8938,3.3308,2.079,2.6908,1.516,2.6844,2.6291,1.5098,1.6024,2.4059,1.8001,1.2085,2.6408,1.8481,1.6479,0.8611,1.8970500000000001,2.12472,2.36688,3.33024,3.56776,12.36292,1.54576,2.4474,1.3194,2.11232,3.3868400000000003,3.0235,2.3234,1.51068,2.49356,2.89206,1.6628599999999998,1.78538,2.23896,2.07352,1.3422399999999999,4.03026,1.98234,2.0308,1.0615999999999999,2.708975,1.9792,1.752,1.3608,2.106,1.3623,1.2205,1.0845,1.0604,1.1257,2.8804,1.2758,1.0667,0.9985,1.297,1.3952,1.298,1.3246,1.5363,1.2892,1.1989,1.4223,1.0596,0.8968,0.8421,0.8421,2.2364,3.0135,6.2187,7.4742,53.1225,1.8969,5.8016,1.751,4.0221,4.2847,5.0011,3.3575,1.8423,3.7714,5.0811,2.4238,2.5956,2.9561,3.0598,1.7388,10.7697,3.7175,3.8844,1.8407,53.1225,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,1,2,0.999,0.002,1254,2.0245,4.057,2.8009,2.8762,1.6595,1.4556,1.7484,1.472,1.73,2.1812,1.3456,2.3641,1.8857,1.4795,1.4907,1.8922,1.8928,1.9636,1.204,1.2988,4.503,3.2841,1.6,1.4421,1.8685,1.99038,5.428459999999999,3.89262,2.92848,1.7366,2.00872,1.76592,1.36616,1.68094,2.3094,1.6698,2.27448,1.95198,1.56996,1.71282,1.9952200000000002,2.12458,1.96168,1.33038,1.50624,3.6331200000000003,2.66954,1.55948,1.4470800000000001,2.188085,1.8966,2.3115,1.8312,2.7984,1.6191,1.4075,1.3185,1.1171,1.3474,2.1425,1.2798,1.8812,1.5877,1.4762,1.2239,1.4523,1.8637,1.3904,1.1955,1.2867,1.5417,1.3425,1.4635,1.1298,1.1171,2.1019,8.6534,6.1221,3.185,1.9123,2.9016,2.0248,1.626,1.9383,2.6782,2.6854,2.8329,2.3619,1.9209,2.8849,2.5939,2.8488,2.2691,1.8093,2.0088,4.6278,3.5776,1.6387,1.8159,8.6534,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,3,2,0.999,0.002,1254,2.4489,3.0634,3.2246,2.9719,2.7517,1.4841,1.5857,1.2709,2.2902,2.6151,2.0241,2.787,2.7669,1.8329,1.7198,1.7431,3.3578,1.8306,1.1657,1.361,1.5071,1.7829,1.7977,1.3165,1.8682,2.33806,2.65058,3.7665599999999997,3.43236,2.66478,1.49924,2.83536,1.33788,2.1223199999999998,2.8645199999999997,1.95796,2.5460599999999998,2.6442,2.18574,1.64358,1.95034,3.19644,1.96292,1.34222,1.53842,1.8881799999999997,1.91402,1.84484,1.51444,2.2350425,1.8861,1.7227,2.6847,2.6723,1.837,1.3031,1.3509,1.0731,1.7802,2.4412,1.4494,1.7274,1.6453,1.6775,1.2638,1.3621,2.606,1.5122,1.0133,1.3186,1.3546,0.9886,1.6501,1.0262,0.9886,2.6611,3.1373,6.1296,5.5724,3.4662,1.7091,7.9091,1.6433,2.4305,3.3403,2.1991,3.0354,3.6236,3.613,1.8059,2.5327,3.4037,2.5515,1.7575,2.0493,3.0763,3.2407,2.1881,2.4161,7.9091,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,1,1,0.999,0.002,1254,1.8925,3.099,2.1021,2.5751,2.0736,1.4176,1.6899,1.3086,1.7046,2.2454,1.1105,2.7445,2.0148,1.5147,1.2198,1.3029,1.4417,1.7908,1.5455,1.0958,2.5717,4.8524,1.7838,1.8373,1.8620999999999999,2.01146,3.0912200000000003,2.1579,2.57694,1.98054,2.01508,2.32702,1.29138,1.7175,2.37828,1.9266400000000001,2.8574,1.91678,1.6587600000000002,1.6197,1.6877,1.8767,1.9066400000000001,1.57532,1.39388,2.5662,3.5842199999999997,1.7649000000000001,1.79684,2.0699583333333336,1.8869,1.5541,1.7542,2.3828,1.5301,1.4,1.3524,1.0707,1.685,2.2046,1.1031,2.0232,1.5535,1.3383,1.2098,1.0642,1.4259,1.5444,1.5305,1.0887,2.2178,1.5172,1.3528,1.3144,1.0642,2.195,4.2178,2.4455,2.8851,2.3949,2.9455,3.4834,1.6543,1.7697,2.7595,4.3428,4.706,2.238,2.3965,3.0743,2.5168,3.0374,2.2253,1.7032,1.8948,2.8573,5.008,2.5084,2.2481,5.008,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,2,3,0.999,0.002,1254,2.0709,2.4503,3.3472,2.629,2.066,1.5649,1.7224,1.4263,1.8128,2.1388,1.7573,2.0008,2.156,1.8498,1.3698,2.3118,2.5254,1.7216,1.785,1.7067,1.7915,1.5964,2.1442,1.4781,1.85765,2.12408,2.3363,3.3396,2.44364,2.14886,1.59836,1.5611599999999999,1.3629799999999999,1.8399999999999999,2.06006,1.80668,2.0587,2.1547,1.9282,1.84852,2.8045999999999998,2.95784,1.6954999999999998,1.78288,1.6898199999999999,2.18778,1.51224,2.2678599999999998,2.86188,2.0988433333333334,2.0393,1.9501,2.4048,1.7771,1.4064,1.2485,1.2417,1.1794,1.7126,1.6651,1.4013,1.5695,1.5271,1.3163,1.1339,1.3439,2.0177,1.3095,1.4646,1.447,1.5042,1.0722,1.1597,1.0782,1.0722,2.3677,2.6379,4.5676,3.0151,2.8501,1.9972,1.7441,1.5267,2.0742,2.4677,2.4555,2.7124,3.1319,2.6576,3.3253,5.1736,4.0962,2.1006,2.0125,2.1316,4.0124,1.7361,3.8244,8.4031,8.4031,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,1,1,0.999,0.002,1254,1.9658,2.4336,2.0223,2.3465,3.0694,1.5031,1.3723,1.6742,1.3992,1.7553,3.1408,1.8083,1.8681,1.4978,1.9429,2.4961,2.54,2.1361,1.8395,1.4771,1.7208,2.3986,2.0224,1.5649,1.8575,2.05114,3.3259,2.64728,2.87526,2.79038,1.58506,1.48204,1.57308,3.10266,2.61068,3.35282,2.41352,1.98782,1.57714,2.27108,2.19894,2.65002,2.3465,2.25206,1.50738,1.7136400000000003,2.26762,1.88842,2.82248,2.3038716666666668,1.7842,1.4299,1.3042,1.5491,1.1686,1.356,1.1848,0.9925,1.3493,1.5441,1.6447,1.4526,1.0342,1.252,1.6357,1.326,2.2756,1.0889,1.2553,1.3161,1.4249,1.0886,1.2834,1.3988,0.9925,2.3623,7.4933,5.7137,5.9005,3.9758,1.8371,2.0223,2.106,8.8245,6.183,6.3441,4.7255,3.1933,2.1818,3.0083,2.694,3.3495,3.8051,4.9478,1.6757,2.0834,3.0641,2.1464,7.1364,8.8245,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,3,2,0.999,0.002,1254,2.0769,2.5355,2.7925,2.9368,1.8584,1.3131,1.4712,1.242,1.4568,1.7073,2.5271,2.2074,1.7567,1.6173,1.6731,2.124,2.5662,1.5857,2.1481,1.4852,2.0529,1.5061,1.718,1.6795,1.85425,2.0846600000000004,2.5376,2.89928,2.9577199999999997,4.297079999999999,1.75612,1.47974,1.34064,1.51816,2.04032,2.9439800000000003,2.17684,1.652,1.86774,1.70534,1.99832,2.61232,1.5969000000000002,2.5217400000000003,1.40314,2.09476,1.63266,1.63326,1.57948,2.097075,1.9107,2.0406,2.2521,2.0496,1.4403,1.2763,1.0664,1.02,1.2228,1.582,1.73,1.2385,1.0094,1.2382,1.5539,1.4568,1.709,1.2744,1.6971,0.9689,1.3627,1.0602,1.0794,1.0792,0.9689,2.2408,3.3506,3.5644,3.8155,13.5253,3.2861,1.9575,1.6764,1.9213,3.4368,4.3324,3.4029,1.9979,2.9709,1.8606,2.7077,4.1303,2.2357,3.4245,1.7861,3.0238,2.1318,2.1875,1.9811,13.5253,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,1,3,0.999,0.002,1254,1.9048,3.6566,2.4416,2.6937,1.9345,1.5793,1.6029,1.5392,1.7337,2.237,1.6408,2.1388,1.9046,1.4927,1.5201,1.7478,1.8227,1.9174,1.3659,1.2605,2.886,3.2242,1.5207,1.4438,1.8475000000000001,1.91004,3.99274,3.1877,2.60168,1.7870599999999999,1.7399799999999999,1.64952,1.36608,1.64568,2.42964,1.8482599999999998,2.04424,1.89654,1.51072,1.62772,1.8185600000000002,2.2008,1.8243199999999997,1.39094,1.45618,2.5102,2.63828,1.4894,1.61754,2.0076591666666666,1.8797,2.1223,2.037,2.3032,1.4233,1.3407,1.2661,1.0637,1.3185,2.2138,1.5929,1.8621,1.6297,1.4338,1.1934,1.5425,1.7958,1.4421,1.2108,1.2593,1.4405,1.3668,1.3712,1.1678,1.0637,1.9766,5.5466,4.5743,2.9277,2.1227,2.1149,1.9035,1.5855,1.7482,3.1382,2.7154,2.1766,2.0386,1.6365,2.4199,2.0753,3.367,1.9425,1.6369,1.9665,2.9468,3.4008,1.6522,2.2639,5.5466,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,2,2,0.999,0.002,1254,1.8805,6.9281,2.4134,2.4425,1.8289,2.1595,1.4291,1.6311,1.2653,1.705,2.0485,1.6122,1.7241,1.3783,1.7082,1.363,1.7766,1.7007,1.1441,1.8137,1.8914,1.3901,1.1431,1.5022,1.7591999999999999,1.90422,5.90762,2.89252,3.023,1.7314,2.05636,1.8834399999999998,1.51396,1.44018,1.8967199999999997,2.19442,2.0815,1.61264,1.46776,1.77678,1.55812,1.93204,1.59438,1.3193199999999998,1.67538,2.11066,1.56136,1.26314,1.76666,2.0068158333333335,1.7664,2.1136,1.6511,1.8703,1.345,1.1378,1.4122,1.1813,1.1695,1.4455,1.7705,1.571,1.3531,1.1274,1.3414,1.245,1.6118,1.3433,0.9932,1.1771,1.8226,1.1075,1.0598,0.8109,0.8109,2.0414,9.5511,4.337,4.6901,1.9292,2.5557,3.2027,1.7719,1.8376,3.0374,2.6991,3.6241,1.7468,1.7856,2.0998,2.5156,2.4621,1.8505,1.6877,2.0423,2.9151,2.0427,1.5928,3.417,9.5511,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,3,4,3,0.999,0.002,1254,2.0281,2.1756,2.3918,2.4631,2.0718,1.3297,1.705,1.284,1.5411,2.3955,2.0809,1.8843,1.7859,1.7655,1.6846,2.0038,2.2088,1.8749,1.535,1.327,1.6217,1.3104,1.7064,1.2527,1.75595,2.004,1.9891,2.81218,2.4307399999999997,4.36128,1.3432,1.8734000000000002,1.32714,1.6169,2.3858800000000002,1.9294800000000003,1.9025400000000001,2.30442,1.8974199999999999,1.8312000000000002,1.89826,2.105,1.80016,1.47164,1.23604,2.33126,1.42636,2.0273399999999997,12.439580000000001,2.4476883333333332,1.789,1.3571,1.6985,1.6119,1.7454,1.2119,1.3238,1.0745,1.4533,1.8583,1.511,1.4009,1.6725,1.6803,1.4763,1.2438,1.6671,1.2985,1.0777,0.9906,1.5691,1.1009,1.1597,0.9327,0.9327,2.2856,2.4822,4.2744,3.3568,13.5235,1.6002,2.8072,1.7337,2.0379,2.9228,2.3252,2.5714,3.3464,2.4124,2.2092,2.3033,2.2956,2.2527,2.0968,1.5089,4.0208,2.2143,3.8409,57.7237,57.7237,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,3,3,0.999,0.002,1254,2.0417,2.2114,2.6257,2.5327,1.9899,1.4112,1.3083,1.3337,1.5779,1.6692,1.8131,1.8103,1.7488,1.8061,1.4115,1.9334,2.2266,1.4904,1.966,1.4068,1.8925,1.2614,1.473,1.3671,1.74135,1.9716,2.11772,2.9181800000000004,2.5561599999999998,3.3306600000000004,1.59758,1.37818,1.34864,1.55678,1.92698,2.5383,1.9989599999999998,1.7761600000000002,1.8087199999999999,1.51174,1.94802,2.31832,1.44818,2.00852,1.43892,1.94812,1.37558,1.60744,1.7547799999999998,1.9243433333333333,1.8123,1.6114,2.5175,2.461,1.3492,1.1832,1.1489,1.0145,1.4912,1.5278,1.5507,1.5583,1.3761,1.4154,1.3481,1.41,1.7062,1.1422,1.5802,1.2008,1.2744,1.0992,1.0881,0.9955,0.9955,2.1038,2.6799,3.6902,2.6823,9.096,2.5336,1.7305,1.7339,1.6321,3.0712,3.8717,2.6818,2.2081,2.394,1.7617,2.6779,2.9043,1.7498,2.3162,1.5976,2.8224,1.6912,2.1848,2.9555,9.096,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,2,1,0.999,0.002,1254,1.8715,2.4685,2.0115,2.3721,1.3956,2.7066,1.7353,1.416,1.3314,1.5889,2.8845,2.0336,1.5596,1.7938,1.6834,1.5076,1.7822,1.7281,1.3735,2.218,1.7377,1.4592,1.1715,2.0986,1.7316,1.87258,4.1653,1.9174,2.8407,1.63268,2.16656,2.5017,1.36602,1.43648,1.7936999999999999,2.4385,2.3062,1.48704,1.7618800000000001,1.8782600000000003,1.49104,2.1778199999999996,1.57458,1.43456,1.77334,1.8691,1.65706,1.25802,2.97884,1.9908066666666668,1.765,2.0244,1.5191,2.0275,1.2555,1.0201,1.3653,1.2081,1.1255,1.5211,1.4898,1.6024,1.1587,1.028,1.5586,1.2216,0.9419,1.1301,0.8836,0.8955,1.5444,1.3123,1.0106,0.8195,0.8195,1.9638,11.5905,2.4864,4.6247,2.5988,2.8195,5.2746,1.5221,2.1905,2.36,3.07,3.9982,1.7174,2.2627,2.2437,1.6542,3.2872,2.0708,1.9786,2.2228,2.2357,2.4401,1.6642,8.0112,11.5905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,4,2,0.999,0.002,1254,1.9117,2.14,2.413,1.9779,1.8026,1.2643,1.3327,1.2672,1.7252,2.7445,1.7353,1.8389,1.3382,2.0446,1.7436,1.9686,2.0413,1.362,1.8585,1.045,1.9901,1.23,1.3939,1.4143,1.7208999999999999,1.91952,2.0376800000000004,2.66466,2.55016,6.767239999999999,1.51136,1.3694,1.31116,1.8470399999999998,3.07758,1.973,1.90394,1.8471,1.71592,1.6017,1.77274,2.7640000000000002,1.4273,2.0806,1.18678,1.8605800000000001,1.3008,2.1495,1.8154799999999998,2.1023016666666665,1.8887,1.8056,1.9062,1.7143,1.4703,1.1593,1.1755,1.1304,1.4505,1.3695,1.4023,1.5327,0.9707,1.0725,1.2705,1.261,1.7166,1.1339,1.5861,0.9706,1.5583,1.0165,1.0816,0.9465,0.9465,1.9659,2.2025,3.526,3.6666,18.5716,2.3162,1.5677,1.586,2.855,6.5137,3.5496,2.5732,4.1564,2.0551,1.8144,2.2608,4.1054,2.098,2.6796,1.5523,2.0693,1.6653,5.2675,3.9425,18.5716,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,2,3,0.999,0.002,1254,1.7763,5.0481,2.4371,2.1949,1.5754,1.9295,1.3856,1.4742,1.3278,2.0262,2.0308,1.6167,1.5872,1.2555,1.6707,1.3008,1.7901,1.5546,1.1722,1.4282,1.7644,1.3431,1.1616,1.3194,1.6497000000000002,1.76156,4.734360000000001,2.67368,2.58468,1.597,1.7227599999999998,1.58632,1.46456,1.37792,1.95974,1.9201800000000002,1.9126,1.59252,1.4375,1.58704,1.44132,1.9482199999999998,1.49084,1.34018,1.48656,1.7912199999999998,1.5064199999999999,1.20206,1.6374199999999999,1.8231941666666667,1.6586,1.897,1.6326,1.9605,1.4166,1.1539,1.2297,1.1304,1.1137,1.502,1.6532,1.3677,1.454,1.242,1.2145,1.2036,1.542,1.2788,1.0521,1.16,1.5527,1.1844,0.9712,0.8435,0.8435,1.8147,7.8667,3.7821,4.0121,1.8529,1.9627,2.3215,1.7183,1.767,2.6667,2.0659,3.3113,1.6761,1.9232,1.8019,2.1118,2.4865,1.6857,1.6835,1.7818,2.2766,2.2201,1.5232,3.0919,7.8667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,4,1,0.999,0.002,1254,1.9686,1.9882,2.7174,2.373,1.9823,1.1251,1.2297,1.0761,1.4619,5.2536,1.553,1.89,1.1163,1.3268,1.641,1.2399,2.2618,1.5748,1.5297,1.0992,1.9619,0.95,1.1406,0.9729,1.64175,1.97186,2.1659800000000002,3.03222,3.04354,14.51154,1.2654999999999998,1.32368,1.3023799999999999,1.66626,4.26278,2.4636400000000003,2.4963,1.7705600000000001,1.42952,1.65778,1.49592,2.6063199999999997,1.8126799999999998,1.9221599999999999,1.21754,1.85382,1.13122,2.65634,2.21114,2.5529450000000002,1.8396,1.8641,2.1072,2.31,1.4404,1.0662,1.1253,1.0233,1.343,1.1808,1.2838,1.6425,0.936,1.0095,1.3651,1.0645,0.9454,1.238,1.4133,0.8604,1.4485,0.8609,1.0096,0.8619,0.8604,2.0814,2.8842,4.7263,4.1312,46.7323,1.8188,1.704,1.9559,2.5662,7.6733,5.6094,4.4913,3.9701,1.8697,2.2434,2.4923,3.8419,3.0927,2.8157,1.757,2.0729,1.6677,8.6895,7.272,46.7323,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.3,4,4,3,0.999,0.002,1254,1.8087,1.7583,2.8934,1.999,1.5568,1.3866,1.3572,1.3313,1.7111,2.4209,1.4824,1.786,1.6285,2.0433,1.4823,1.9602,2.8208,1.2005,2.0059,1.1153,1.7364,1.1605,1.5919,1.4323,1.6312,1.8030599999999999,1.7929400000000002,2.52482,2.28862,5.91644,1.4607199999999998,1.3465,1.34436,1.85052,2.5249800000000002,1.77168,1.7368200000000003,1.7758800000000001,1.81946,1.4596,1.807,2.5212399999999997,1.26182,1.8245200000000001,1.41066,1.73826,1.2074,2.01018,1.9756799999999999,1.9655483333333335,1.782,1.6843,1.682,1.6498,1.4033,1.0692,1.1277,1.0928,1.5362,1.3442,1.4691,1.5602,1.0363,1.0732,1.2504,1.3106,1.6339,1.0856,1.3668,1.034,1.462,1.1247,1.266,1.2711,1.034,1.8207,1.9834,3.1012,3.368,15.1592,2.1029,1.5074,1.5867,2.7167,4.3561,2.6627,1.8628,2.8727,2.5225,1.6068,2.3585,2.9899,1.7102,2.1935,2.5459,1.9884,1.4141,4.051,4.3926,15.1592,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,3,2,0.999,0.002,1254,1.678,2.4752,1.9741,2.0548,1.6967,1.8343,1.8446,1.3703,1.3845,1.9217,1.8036,1.7816,1.397,1.2578,1.6706,1.4916,1.6538,1.414,1.186,1.3604,2.2656,1.3059,1.1997,0.9875,1.58005,1.7102,4.05552,2.39846,2.6892,1.64092,1.95408,1.8069,1.41588,1.33532,1.8075800000000002,1.77426,1.87766,1.5566200000000001,1.32822,1.7208200000000002,1.52164,1.687,1.43894,1.21694,1.359,2.0452,1.54848,1.24862,1.2541600000000002,1.7663175,1.5815,1.2915,1.6125,1.6154,1.1659,1.3319,1.3278,1.2263,1.2168,1.5663,1.1397,1.2431,1.1477,0.967,1.5489,1.0823,1.2731,1.2689,1.0689,1.0824,1.6254,1.0263,0.9917,0.7906,0.7906,1.836,7.2774,4.509,5.4736,1.9819,2.9305,2.4785,1.7895,1.4017,1.99,2.4416,3.0903,2.2702,1.6398,1.9186,2.2358,2.0567,1.8095,1.4269,1.7646,2.396,2.1221,1.7698,1.8948,7.2774,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,3,1,0.999,0.002,1254,1.6839,2.4037,1.771,2.0599,1.5353,1.5083,1.8194,1.2632,1.3046,1.5847,2.2635,1.7827,1.4425,1.2926,2.0301,1.5133,1.9458,1.3192,1.136,1.3117,1.9547,1.7748,1.0609,1.1067,1.5701999999999998,1.69068,3.6114599999999997,1.7943799999999999,2.60582,1.7346600000000003,1.7540600000000002,2.26952,1.3636000000000001,1.3334,1.6967400000000001,2.02062,1.82074,1.4552,1.45218,2.03328,1.44424,1.79224,1.4004400000000001,1.2382,1.4771,1.79792,1.75062,1.19154,1.3666800000000001,1.7539716666666665,1.5608,1.1279,1.2393,1.9067,1.1087,1.2716,1.2738,1.0034,1.2342,1.5629,1.3213,1.5347,1.0485,1.0481,1.1416,1.2986,1.1047,1.1775,1.1264,1.0692,1.1192,1.0336,1.0149,0.7991,0.7991,1.8717,8.7867,2.4247,3.9309,2.9239,2.8149,4.3804,1.749,1.5366,2.0485,2.508,2.1069,1.9769,1.9628,2.5527,1.5759,2.2494,1.766,1.5199,2.4025,2.5447,2.4613,1.6808,2.1033,8.7867,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,2,3,3,0.999,0.002,1254,1.5498,2.7464,1.8984,2.2628,1.6346,1.5258,1.5931,1.2977,1.2825,1.8363,1.6953,1.6079,1.5371,1.2237,1.5256,1.3752,1.6621,1.3046,1.1635,1.4268,1.7904,1.4603,1.1216,0.9847,1.5271,1.60714,3.15948,2.1013,2.3581,1.58748,1.6983599999999999,1.56902,1.35348,1.29642,1.81566,1.68708,1.6875,1.53756,1.34918,1.54042,1.41258,1.6539000000000001,1.34406,1.1857,1.33624,1.72862,1.42692,1.2147999999999999,1.2292,1.6200083333333335,1.5237,1.2993,1.4368,1.5182,1.2307,1.1682,1.1872,1.1823,1.227,1.5284,1.4933,1.2183,1.0983,1.1208,1.3213,1.0707,1.5369,1.2171,1.1009,1.0818,1.4745,0.9515,1.0196,0.7912,0.7912,1.7302,5.3648,3.2366,3.5881,1.8791,2.2935,2.0874,1.6597,1.3585,2.0334,1.8508,2.366,1.9742,1.8002,1.6678,1.8359,1.7675,1.4596,1.387,1.4736,1.8168,1.7564,1.6082,1.9441,5.3648,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
nsmallest,-0.1,3,1,1,0.999,0.002,1254,1.6894,1.4203,2.3738,1.9249,1.536,1.4528,1.7007,1.2842,1.8791,1.804,1.9432,1.9199,1.4752,1.7027,1.5374,1.0546,1.5282,1.4642,1.0357,1.2001,1.3063,1.061,1.0322,1.3933,1.4697,1.5853199999999998,1.8115199999999998,2.1181200000000002,3.5643000000000002,1.55966,1.7239,1.7845199999999999,1.269,1.6562000000000001,1.7338799999999999,2.11598,2.7469799999999998,1.47208,1.4815,1.4655200000000002,1.3292,1.59,1.5382,1.05994,1.41878,1.4356,1.27372,1.16944,1.60244,1.6877416666666667,1.3994,1.3066,1.1121,0.9392,1.449,1.3208,1.3279,1.1868,1.1295,1.3155,1.1044,1.6103,1.1169,1.0125,1.1186,1.007,1.2379,1.4319,0.7753,1.1966,1.2576,0.8737,1.0163,1.0644,0.7753,1.7066,2.4896,3.1884,10.9064,1.6556,2.2484,2.2455,1.3042,2.1155,2.3557,3.1384,4.191,2.0523,1.7484,1.7251,2.0071,2.325,1.7994,1.3129,1.8215,1.9335,1.7103,1.4122,2.215,10.9064,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,120
