date_range,watch_days,hold_days,num_stocks_to_buy,loss_limit,total_profit,yearly_profit
2000-08-05/2022-12-31,4,2,2,0.998,0.017286833166266318,0.8343341925299127
2000-08-03/2022-12-31,2,5,1,0.998,0.01726494533251086,0.8343239467303519
2023-01-03/2023-06-23,4,6,2,0.998,0.9186898815231831,0.8343151567567703
2000-08-12/2022-12-31,2,5,1,0.998,0.017305362032426427,0.8342447466455748
2014-01-07/2014-12-31,2,7,2,0.995,0.8372497232184125,0.8342432836351757
2012-01-05/2012-12-31,4,3,2,0.998,0.835971752613541,0.8342103543843924
2022-01-06/2022-12-31,4,7,1,0.995,0.8367773342368807,0.8341854055852772
2015-01-07/2015-12-31,5,2,1,0.995,0.837176056540111,0.8341683950536137
2000-08-02/2022-12-31,5,2,2,0.998,0.017175220161275918,0.8341484570623148
2007-01-02/2007-12-31,5,8,1,0.995,0.8350638695551011,0.834131428879124
2005-01-03/2005-12-31,2,4,2,0.998,0.8354681013811218,0.834120830782114
2007-01-04/2007-12-31,4,6,1,0.995,0.835806847108175,0.834043859211658
2016-01-01/2016-12-31,3,6,1,0.995,0.8341133200508961,0.8340096987567168
2018-01-01/2018-12-31,4,8,1,0.998,0.834426349704785,0.8339078289477471
2022-01-05/2022-12-31,2,6,1,0.998,0.8360610163989668,0.8338807420657436
2011-01-07/2011-12-31,2,2,2,0.998,0.8368329066431054,0.8338195551157433
2008-01-01/2008-12-31,2,3,1,0.995,0.833891511576534,0.8337877659529347
2007-01-03/2007-12-31,2,7,2,0.998,0.8351113446680644,0.8337614523003843
2000-08-11/2022-12-31,4,5,1,0.995,0.01703194918074722,0.8336699878289238
2006-01-02/2006-12-31,5,7,2,0.998,0.834594139685953,0.833659316040532
2010-01-05/2010-12-31,5,6,1,0.995,0.8357919110583805,0.8336084249167397
2001-01-05/2001-12-31,5,6,1,0.995,0.835764319198352,0.8335805038164184
2006-01-02/2006-12-31,3,5,2,0.995,0.8344981051647145,0.8335627945328236
2018-01-02/2018-12-31,4,8,1,0.998,0.834426349704785,0.8334906752493244
2022-01-05/2022-12-31,5,3,1,0.995,0.8356688244082444,0.8334838696370394
2004-01-02/2004-12-31,5,7,1,0.998,0.8339525725070537,0.8334327206519991
2006-01-03/2006-12-31,2,5,2,0.998,0.8347565894885126,0.833404091427979
2002-01-01/2002-12-31,2,8,2,0.995,0.8339114355589977,0.8333914681715928
2007-01-04/2007-12-31,2,7,2,0.998,0.8351113446680644,0.8333416564756003
2012-01-02/2012-12-31,2,5,2,0.998,0.8338438516032006,0.8333236944226897
2000-08-05/2022-12-31,3,6,2,0.995,0.016818773139575218,0.8333125834749171
2005-01-03/2005-12-31,2,6,2,0.998,0.8346580221751888,0.8333048003753007
2000-08-09/2022-12-31,4,6,1,0.995,0.01682553675193984,0.8332532347300152
2009-01-07/2009-12-31,5,5,1,0.995,0.8362418155260999,0.8332186694409882
2019-01-04/2019-12-31,4,4,1,0.995,0.8349802784592677,0.8332093283786445
2019-01-04/2019-12-31,2,7,2,0.995,0.8348730657241813,0.833101083595325
2004-01-02/2004-12-31,2,4,2,0.995,0.833576496583001,0.8330555887858538
2015-01-05/2015-12-31,2,8,1,0.995,0.83521367163403,0.8330232884532667
2000-08-05/2022-12-31,3,7,2,0.995,0.016641587379519887,0.8329187476478425
2022-01-03/2022-12-31,5,6,2,0.998,0.8342331488338985,0.8328768085683521
2017-01-03/2017-12-31,4,8,2,0.995,0.8342242383384186,0.8328678326929781
2005-01-05/2005-12-31,4,8,1,0.998,0.8349852431295974,0.8327921369605833
2000-08-02/2022-12-31,4,4,2,0.995,0.01650827268995081,0.8326756718122713
2000-08-05/2022-12-31,3,4,1,0.995,0.016532078169951146,0.8326733304026885
2000-08-03/2022-12-31,5,2,2,0.998,0.01650281951722269,0.8326447678681648
2015-01-05/2015-12-31,3,4,1,0.995,0.8348355114791878,0.8326406209302741
2011-01-06/2011-12-31,5,3,1,0.998,0.835226768329382,0.8326127570426253
2015-01-06/2015-12-31,2,8,1,0.995,0.83521367163403,0.8325994740449042
2010-01-05/2010-12-31,5,7,1,0.995,0.834786950172636,0.8325914809947131
2000-08-12/2022-12-31,4,4,2,0.995,0.016546918042750085,0.832576169044717
2013-01-01/2013-12-31,3,6,1,0.998,0.8330925209242586,0.832570255085098
2007-01-04/2007-12-31,5,7,2,0.998,0.8342540902382893,0.8324761529452983
2022-01-04/2022-12-31,5,6,2,0.998,0.8342331488338984,0.8324550101590638
2004-01-07/2004-12-31,5,5,2,0.995,0.8349710052636788,0.8323533563667559
2023-01-05/2023-12-23,2,6,2,0.998,0.8378185475172956,0.8322564663872726
2005-01-03/2005-12-31,3,4,2,0.995,0.833597621742772,0.8322366205181301
2000-08-11/2022-12-31,2,6,1,0.995,0.016369054724731696,0.8321929987332843
2008-01-04/2008-12-31,3,5,1,0.998,0.8335411374825134,0.8321797222139868
2016-01-06/2016-12-31,5,6,2,0.998,0.8342829857654251,0.8320815140948671
2000-08-06/2022-12-31,2,7,1,0.998,0.01622695709504796,0.8319625476180118
2000-08-07/2022-12-31,2,7,1,0.998,0.01622695709504796,0.8319438393129549
2000-08-08/2022-12-31,2,7,1,0.998,0.01622695709504796,0.8319251268545873
2005-01-05/2005-12-31,3,8,1,0.998,0.834028996001494,0.8318245008759064
2023-01-03/2023-06-23,3,8,2,0.998,0.9173669396110166,0.831751022545855
2000-08-01/2022-12-31,2,6,1,0.995,0.0160929286226654,0.831748206494105
2014-01-01/2014-12-31,4,6,2,0.995,0.8322470880262863,0.831722452214666
2022-01-07/2022-12-31,4,5,2,0.995,0.834743568421459,0.8316956344762881
2011-01-06/2011-12-31,4,6,1,0.995,0.8343077537686919,0.8316806781715517
2007-01-04/2007-12-31,5,8,2,0.995,0.8334398859784351,0.8316541235383405
2003-01-02/2003-12-31,5,7,2,0.995,0.8325768007238956,0.831631761726911
2012-01-02/2012-12-31,5,2,2,0.998,0.8321046944504227,0.8315796597628051
2011-01-06/2011-12-31,4,4,2,0.995,0.8341496591898967,0.8315203379905078
2000-08-01/2022-12-31,4,3,2,0.995,0.015983570566687824,0.8314952261676978
2013-01-04/2013-12-31,3,6,2,0.998,0.8332743700150368,0.8314870179915889
2018-01-05/2018-12-31,5,3,2,0.998,0.8336782336956201,0.8314695650262514
2000-08-10/2022-12-31,4,3,2,0.995,0.01602098760813977,0.8314132064467171
2002-01-07/2002-12-31,5,3,1,0.998,0.8344212379409506,0.8313679784080147
2016-01-04/2016-12-31,4,4,1,0.998,0.832722638960558,0.831355227777589
2010-01-04/2010-12-31,4,8,2,0.998,0.8330974114561496,0.8313083603891018
2000-08-05/2022-12-31,2,5,1,0.995,0.015927589407335647,0.8312900325265369
2012-01-03/2012-12-31,5,3,1,0.995,0.8322272056412642,0.8312803994669543
2007-01-03/2007-12-31,2,7,1,0.998,0.8326269293339623,0.8312588175047065
2007-01-01/2007-12-31,2,8,2,0.998,0.8317845285289803,0.831258597292056
2017-01-02/2017-12-31,2,2,2,0.995,0.8321610913383857,0.8312139510640132
2014-01-02/2014-12-31,3,7,1,0.998,0.8321334453285019,0.831186165358303
2016-01-01/2016-12-31,2,6,2,0.995,0.8312677485208934,0.8311625352807226
2007-01-01/2007-12-31,5,7,1,0.998,0.8316657280024341,0.8311394642005403
2020-01-01/2020-12-31,4,8,2,0.998,0.8311410877150279,0.8310358037698841
2021-01-06/2021-12-31,3,4,2,0.998,0.8336544815494177,0.8310181301868406
2007-01-05/2007-12-31,4,8,2,0.998,0.8332094681259054,0.8309952252516236
2016-01-05/2016-12-31,4,4,1,0.998,0.832722638960558,0.8309299910413734
2010-01-05/2010-12-31,4,8,2,0.998,0.8330974114561496,0.8308818366651385
2000-08-02/2022-12-31,3,3,2,0.998,0.015721988119204174,0.8308645247080897
2007-01-02/2007-12-31,2,8,2,0.998,0.8317845285289803,0.8308354859672754
2007-01-04/2007-12-31,2,7,1,0.998,0.8326269293339623,0.8308333631698321
2022-01-03/2022-12-31,2,6,1,0.998,0.8321744866366098,0.830803064028907
2000-08-10/2022-12-31,3,3,2,0.998,0.015758792804284345,0.8308006966321029
2010-01-01/2010-12-31,4,5,2,0.998,0.8313229560924852,0.8307957330775687
2020-01-06/2020-12-31,2,3,2,0.995,0.833010498250444,0.8307938905535747
2014-01-03/2014-12-31,3,7,1,0.998,0.8321334453285019,0.8307617225084276
2000-08-06/2022-12-31,3,4,1,0.995,0.015705130142591305,0.8307494784225772
2005-01-03/2005-12-31,4,6,2,0.998,0.8321049313232388,0.8307329999373262
2000-08-07/2022-12-31,3,4,1,0.995,0.015705130142591305,0.8307306492284121
2011-01-06/2011-12-31,3,7,2,0.995,0.8333628406760175,0.8307223512434595
2013-01-04/2013-12-31,3,7,2,0.995,0.8325117442053394,0.8307170731203015
2007-01-02/2007-12-31,5,7,1,0.998,0.8316657280024341,0.8307160855148894
2010-01-04/2010-12-31,3,8,1,0.998,0.8325094415849957,0.8307147484138522
2000-08-08/2022-12-31,3,4,1,0.995,0.015705130142591305,0.830711815857458
2019-01-03/2019-12-31,2,7,2,0.998,0.8319863329231697,0.8306135341434636
2012-01-02/2012-12-31,2,3,1,0.998,0.8310871327562902,0.8305592500958697
2009-01-01/2009-12-31,4,8,2,0.998,0.8310237533081386,0.8304956934018852
2017-01-05/2017-12-31,5,4,1,0.998,0.8326635211586927,0.8304427912026264
2010-01-06/2010-12-31,3,8,1,0.995,0.8330705801943437,0.8304259457080233
2006-01-03/2006-12-31,5,6,2,0.998,0.8317343808455532,0.8303597398699393
2016-01-07/2016-12-31,4,8,1,0.998,0.8329924259728014,0.8303466833524098
2009-01-05/2009-12-31,5,2,2,0.998,0.83256275385887,0.8303408271372742
2007-01-04/2007-12-31,4,4,2,0.998,0.8321047167467075,0.8303061427415521
2005-01-06/2005-12-31,5,2,2,0.998,0.8329432106026413,0.8302967702331667
2010-01-05/2010-12-31,3,8,1,0.998,0.8325094415849957,0.8302868817715492
2023-01-03/2023-06-23,2,6,1,0.998,0.916575437961707,0.8302189359055554
2018-01-03/2018-12-31,3,8,1,0.998,0.8315636869966435,0.8301877983524328
2021-01-04/2021-12-31,4,3,1,0.998,0.8319712363101711,0.8301713828980304
2002-01-07/2002-12-31,2,3,2,0.998,0.833240017942847,0.8301672640488622
2006-01-06/2006-12-31,5,6,1,0.995,0.8327979034017634,0.830149403244434
2002-01-04/2002-12-31,2,4,1,0.995,0.8319306728562769,0.8301304306947689
2019-01-01/2019-12-31,2,5,1,0.995,0.8305854096715085,0.8300561243570134
2016-01-01/2016-12-31,3,8,1,0.998,0.8300575633043243,0.8299516750517558
2014-01-01/2014-12-31,3,2,2,0.998,0.8304708540018881,0.8299412485734404
2004-01-02/2004-12-31,2,7,1,0.998,0.8304649942920269,0.8299353724906899
2006-01-04/2006-12-31,5,6,2,0.998,0.8317343808455532,0.8299322578056945
2020-01-07/2020-12-31,4,8,2,0.995,0.8325719360186012,0.829920233572352
2009-01-06/2009-12-31,5,2,2,0.998,0.83256275385887,0.8299109213108558
2004-01-07/2004-12-31,4,4,2,0.995,0.8325588984143384,0.8299070112391711
2014-01-06/2014-12-31,4,3,2,0.998,0.8325163407193213,0.8298638505721893
2002-01-01/2002-12-31,2,8,1,0.995,0.8303755830289462,0.8298457114170794
2006-01-03/2006-12-31,4,6,1,0.998,0.8311901205266145,0.8298115024435445
2013-01-04/2013-12-31,5,4,2,0.995,0.8316011721648648,0.8297977730273998
2012-01-05/2012-12-31,4,5,2,0.998,0.8315260896280658,0.8297219713350777
2019-01-03/2019-12-31,3,7,2,0.998,0.8310451173607738,0.8296654402306288
2010-01-06/2010-12-31,3,5,2,0.995,0.8322647432445099,0.8296086891632428
2010-01-06/2010-12-31,4,8,1,0.998,0.8322646615864311,0.8296086063486772
2004-01-01/2004-12-31,3,3,2,0.998,0.8296452542581997,0.8295391363055661
2011-01-04/2011-12-31,5,6,1,0.998,0.8313400271137653,0.8295341270241562
2013-01-03/2013-12-31,2,6,2,0.995,0.8308959369722912,0.829515170525039
2000-08-12/2022-12-31,3,7,2,0.995,0.015198955398009353,0.8294216652318324
2006-01-04/2006-12-31,4,6,1,0.998,0.8311901205266145,0.8293827852416065
2020-01-06/2020-12-31,2,2,2,0.995,0.8315822703382088,0.8293487082762865
2003-01-02/2003-12-31,5,4,1,0.998,0.8302927309797404,0.8293361627266609
2015-01-07/2015-12-31,3,6,1,0.998,0.832387254611631,0.8293004484909889
2020-01-07/2020-12-31,2,3,2,0.995,0.831903938522312,0.8292427759058322
2000-08-13/2022-12-31,2,8,1,0.998,0.01511343886935667,0.8291936285116516
2000-08-14/2022-12-31,2,8,1,0.998,0.01511343886935667,0.829174628328228
2010-01-06/2010-12-31,2,8,2,0.995,0.8317426938216335,0.8290792490788145
2006-01-02/2006-12-31,4,8,2,0.998,0.8299978228282836,0.8290397688237855
2009-01-07/2009-12-31,5,6,2,0.998,0.8321289735313189,0.829037914883609
2010-01-06/2010-12-31,3,8,2,0.995,0.8316445161735734,0.8289796821745004
2000-08-06/2022-12-31,3,4,2,0.995,0.014967057194383793,0.8289662676374688
2019-01-02/2019-12-31,2,6,2,0.998,0.829907463522012,0.8289489544166891
2000-08-07/2022-12-31,3,4,2,0.995,0.014967057194383793,0.8289472611296147
2000-08-08/2022-12-31,3,4,2,0.995,0.014967057194383793,0.8289282504106329
2010-01-07/2010-12-31,5,4,1,0.998,0.8320176278040456,0.8289247363885326
2000-08-01/2022-12-31,2,8,1,0.998,0.014903292961896844,0.8289033385010642
2005-01-07/2005-12-31,5,2,2,0.995,0.8319906380174598,0.8288973023920917
2009-01-05/2009-12-31,2,3,2,0.998,0.831120942858334,0.8288819121505592
2014-01-02/2014-12-31,2,7,2,0.998,0.8297863062542365,0.8288271870282328
2021-01-06/2021-12-31,3,7,2,0.995,0.8314878103260067,0.8288207592952913
2001-01-02/2001-12-31,4,3,1,0.998,0.8297742187303964,0.8288150386403936
2002-01-04/2002-12-31,3,5,2,0.995,0.8305673894092822,0.8287540955799062
2002-01-07/2002-12-31,4,2,1,0.998,0.831843349801517,0.828747590359053
2011-01-07/2011-12-31,5,6,2,0.995,0.8317643754738652,0.8286673166283149
2011-01-07/2011-12-31,3,7,2,0.998,0.831615960381946,0.8285164600081971
2011-01-07/2011-12-31,4,2,2,0.998,0.8315979713925931,0.8284981751249019
2015-01-01/2015-12-31,4,6,2,0.998,0.8289754270469856,0.8284416477973217
2001-01-03/2001-12-31,4,3,1,0.998,0.8297742187303965,0.8283852692432211
2008-01-07/2008-12-31,2,5,2,0.998,0.8310248984610957,0.8283513013250327
2000-08-10/2022-12-31,3,2,2,0.998,0.0147494628651724,0.8283482335534331
2016-01-07/2016-12-31,3,3,2,0.998,0.8309783240286138,0.8283040685286193
2022-01-05/2022-12-31,3,8,2,0.995,0.8305495727190293,0.8283037741413177
2021-01-01/2021-12-31,5,5,2,0.995,0.8288096908942916,0.8282754496371881
2004-01-05/2004-12-31,4,6,2,0.998,0.8300893390171387,0.8282714747723242
2022-01-05/2022-12-31,2,5,2,0.995,0.8304957715036971,0.8282493359501992
2017-01-03/2017-12-31,5,2,1,0.998,0.8296387990227474,0.8282488625634143
2006-01-03/2006-12-31,5,6,1,0.998,0.8296341845403681,0.8282442144530734
2008-01-04/2008-12-31,5,6,2,0.995,0.8296294519472922,0.8282394473715473
2017-01-05/2017-12-31,2,8,1,0.995,0.8304842843160358,0.8282377127674327
2001-01-04/2001-12-31,5,2,2,0.998,0.8299890175693033,0.8281701946135397
2006-01-06/2006-12-31,3,6,2,0.995,0.8308348506869404,0.8281585673751878
2006-01-03/2006-12-31,4,7,2,0.998,0.8295141582121485,0.8281233135165738
2000-08-13/2022-12-31,4,2,1,0.995,0.014680265851723816,0.8281169803485307
2018-01-03/2018-12-31,4,8,2,0.998,0.8295000767884668,0.8281091294946167
2015-01-05/2015-12-31,5,5,1,0.995,0.8303521044750098,0.8281039682376535
2000-08-14/2022-12-31,4,2,1,0.995,0.014680265851723816,0.8280978732078583
2000-08-02/2022-12-31,4,2,1,0.995,0.01457099625695574,0.828050800033948
2000-08-10/2022-12-31,4,2,1,0.995,0.014605106505893438,0.8279844405115035
2005-01-06/2005-12-31,5,7,1,0.995,0.8306609987774812,0.8279822588780305
2000-08-03/2022-12-31,3,2,2,0.998,0.014544377888474546,0.8279641519606643
2020-01-06/2020-12-31,4,6,2,0.995,0.8302137985977276,0.8279640254866056
2010-01-01/2010-12-31,4,6,2,0.995,0.8284845944206083,0.8279494472534628
2002-01-02/2002-12-31,4,3,1,0.998,0.8289122180759868,0.8279487004054715
2000-08-02/2022-12-31,2,5,1,0.995,0.014528693923849279,0.8279433878484018
2013-01-04/2013-12-31,5,3,2,0.998,0.8297585969419785,0.8279375725423654
2022-01-03/2022-12-31,2,7,1,0.995,0.8293192068695563,0.827926941936566
2017-01-02/2017-12-31,2,3,2,0.998,0.8288425004295518,0.827878632184397
2000-08-11/2022-12-31,2,5,1,0.995,0.014562705144341152,0.8278578079291876
2004-01-06/2004-12-31,4,6,2,0.998,0.8300893390171387,0.8278380931961759
2006-01-04/2006-12-31,5,6,1,0.998,0.8296341845403683,0.8278119718180293
2020-01-02/2020-12-31,5,7,1,0.998,0.828322920637333,0.8277873231154538
2014-01-02/2014-12-31,4,4,1,0.998,0.8287396215007967,0.827775235996483
2010-01-04/2010-12-31,4,7,1,0.998,0.829585404528895,0.8277627259457024
2006-01-02/2006-12-31,5,7,1,0.995,0.8286633136487009,0.8276985445318346
2006-01-04/2006-12-31,4,7,2,0.998,0.8295141582121487,0.8276907992707363
2015-01-06/2015-12-31,5,5,1,0.995,0.8303521044750098,0.8276690013768808
2023-01-06/2023-12-23,5,3,1,0.998,0.833796557231529,0.8276663000860217
2000-08-05/2022-12-31,4,2,1,0.995,0.014432627569910988,0.8276409649593585
2022-01-05/2022-12-31,4,6,2,0.995,0.8298064324504416,0.8275518400667823
2012-01-04/2012-12-31,5,4,2,0.998,0.8289427741153227,0.8275477680099097
2002-01-03/2002-12-31,4,3,1,0.998,0.8289122180759867,0.8275169895302046
2020-01-06/2020-12-31,5,8,1,0.995,0.829754217741038,0.8274990078539023
2022-01-06/2022-12-31,2,6,1,0.995,0.8301435301011657,0.8274574819923887
2011-01-05/2011-12-31,4,7,1,0.998,0.8296943897657361,0.8274384723984485
2018-01-05/2018-12-31,5,5,2,0.998,0.8296599955156053,0.8274036714568808
2016-01-04/2016-12-31,2,5,1,0.998,0.8287742275588483,0.8273779946032848
2012-01-05/2012-12-31,3,4,2,0.995,0.8291864205107591,0.8273599328140588
2020-01-03/2020-12-31,5,7,1,0.998,0.828322920637333,0.8273564408401045
2009-01-07/2009-12-31,5,8,1,0.998,0.8304623341341297,0.8273438744290668
2014-01-03/2014-12-31,4,4,1,0.998,0.8287396215007967,0.8273431366861386
2010-01-05/2010-12-31,4,7,1,0.998,0.8295854045288947,0.8273281985486567
2005-01-03/2005-12-31,3,2,1,0.995,0.8286839767415035,0.827287086977791
2017-01-05/2017-12-31,4,6,2,0.998,0.8295386988530464,0.827280940701775
2022-01-05/2022-12-31,5,4,1,0.995,0.8294891636121148,0.8272308198800902
2005-01-05/2005-12-31,4,5,2,0.995,0.8294212176314839,0.8271620707471825
2002-01-01/2002-12-31,3,5,2,0.998,0.8276776953595516,0.8271403015955668
2001-01-01/2001-12-31,5,6,1,0.995,0.8276703100714121,0.8271328957575538
2018-01-05/2018-12-31,4,3,2,0.995,0.8293770449311489,0.827117375949569
2015-01-01/2015-12-31,5,7,2,0.998,0.8276440990110718,0.8271066117656722
2000-08-12/2022-12-31,5,3,1,0.995,0.014269917149808267,0.8270879007857572
2020-01-07/2020-12-31,5,8,1,0.995,0.8297542177410377,0.8270626751281771
2016-01-05/2016-12-31,2,5,1,0.998,0.8287742275588483,0.8269438070388283
2005-01-05/2005-12-31,4,5,2,0.998,0.829194040100258,0.8269322084710242
2000-08-06/2022-12-31,4,4,1,0.995,0.01415787051361433,0.8269120115212116
2000-08-07/2022-12-31,4,4,1,0.995,0.01415787051361433,0.826892801329579
2023-01-02/2023-06-23,3,5,1,0.998,0.9143773650601758,0.8268907250014556
2000-08-08/2022-12-31,4,4,1,0.995,0.01415787051361433,0.8268735868875183
2023-01-03/2023-06-23,4,5,2,0.995,0.9148432257551016,0.8268711842012156
2006-01-04/2006-12-31,3,6,2,0.998,0.8286984702579999,0.8268673271859851
2014-01-02/2014-12-31,2,6,2,0.998,0.8278029570401177,0.8268338657942421
2020-01-01/2020-12-31,5,4,1,0.998,0.8269052093422349,0.8267975684634657
2004-01-05/2004-12-31,4,6,1,0.998,0.8285735949853447,0.8267412610674919
2007-01-03/2007-12-31,3,6,2,0.995,0.8281090893194695,0.8267080178495069
2012-01-04/2012-12-31,3,4,2,0.998,0.8280909169711231,0.8266897133751169
2000-08-02/2022-12-31,4,3,2,0.995,0.014043521308548476,0.8266896284524622
2013-01-04/2013-12-31,3,6,2,0.995,0.8284203398864468,0.8265865447904353
2000-08-11/2022-12-31,4,3,2,0.995,0.014069670168154575,0.826585151368002
2019-01-04/2019-12-31,4,4,1,0.998,0.8284157055239819,0.8265818662478753
2015-01-07/2015-12-31,4,5,2,0.998,0.8297066781007023,0.8265758174041864
2001-01-03/2001-12-31,5,4,2,0.998,0.8278955762467131,0.8264929526108846
2001-01-04/2001-12-31,2,5,1,0.998,0.8283199909625426,0.8264852392935998
2022-01-03/2022-12-31,5,5,2,0.995,0.8278224014600968,0.8264192459835574
2008-01-01/2008-12-31,3,3,2,0.998,0.8265013970640123,0.8263935322706043
2022-01-05/2022-12-31,4,2,1,0.995,0.8286499611514205,0.8263817034250003
2013-01-04/2013-12-31,5,8,1,0.998,0.8281660804463807,0.8263298619110845
2004-01-06/2004-12-31,4,6,1,0.998,0.8285735949853448,0.826304435722614
2013-01-03/2013-12-31,2,7,1,0.995,0.8276571803604271,0.8262528242577168
2018-01-03/2018-12-31,4,6,2,0.995,0.8275564018335649,0.8261513135414361
2006-01-06/2006-12-31,5,7,2,0.998,0.8287783521621683,0.826073050987164
2006-01-03/2006-12-31,4,8,2,0.995,0.827392286560467,0.8259860061539862
2022-01-04/2022-12-31,5,5,2,0.995,0.8278224014600968,0.8259829086698817
2022-01-05/2022-12-31,5,8,2,0.998,0.828231054417156,0.8259578525895807
2004-01-07/2004-12-31,5,5,1,0.995,0.8286469655191144,0.8259398134952475
2006-01-06/2006-12-31,5,8,2,0.995,0.8286201368426884,0.8259126069274062
2015-01-05/2015-12-31,3,6,1,0.995,0.8280737234537658,0.8257986655521079
2015-01-08/2015-12-31,4,2,1,0.998,0.8293737761264376,0.8257958199347731
2009-01-06/2009-12-31,2,8,2,0.995,0.8284820983236971,0.8257726243294088
2000-08-02/2022-12-31,5,3,1,0.995,0.013693168187274356,0.825758261815816
2015-01-08/2015-12-31,4,8,1,0.998,0.8293329554214114,0.8257542360897466
2000-08-05/2022-12-31,3,4,2,0.995,0.013703930058649817,0.8257292592236845
2000-08-03/2022-12-31,2,5,2,0.998,0.01367458310682689,0.8256889024229832
2000-08-03/2022-12-31,2,7,2,0.998,0.013665887702024442,0.825665465766695
2007-01-03/2007-12-31,2,7,2,0.995,0.8270002978336463,0.8255911712577819
2016-01-01/2016-12-31,2,8,2,0.995,0.8256673054495708,0.8255589785789981
2006-01-04/2006-12-31,4,8,2,0.995,0.8273922865604673,0.8255486984232652
2005-01-05/2005-12-31,5,4,2,0.995,0.82782191717269,0.8255438895650978
2000-08-08/2022-12-31,5,2,1,0.995,0.013651881372861528,0.8255309912621364
2019-01-03/2019-12-31,3,3,2,0.995,0.8268536346311709,0.8254434435884115
2000-08-05/2022-12-31,2,7,2,0.998,0.013592986964535179,0.8254297186725496
2002-01-04/2002-12-31,3,6,1,0.998,0.8272193600596125,0.8253741261484194
2000-08-05/2022-12-31,5,3,2,0.995,0.013549168020743985,0.8253107659376308
2013-01-04/2013-12-31,3,4,2,0.995,0.827126171120453,0.8252800504907627
2006-01-02/2006-12-31,3,8,1,0.995,0.8262208345042565,0.8252438097754212
2008-01-04/2008-12-31,2,5,1,0.998,0.826651136143722,0.8252394757737851
2000-08-12/2022-12-31,2,5,2,0.998,0.013565218519734232,0.8252187570217963
2009-01-07/2009-12-31,5,2,1,0.995,0.8283495447348428,0.8251964478410225
